elapsed sec.,core.v,core.i,core.duty,tmu.avg,tsens0,tsens1,power
86,1017,18281,9921,33557,82,0,959
87,1017,18281,9921,33554,82,0,959
87,1001,17312,9968,33547,82,0,871
88,1001,17312,9968,33552,82,0,871
88,1001,17312,9968,33576,82,0,871
89,1001,17312,9968,33569,82,0,871
89,1001,17312,9968,33546,82,0,871
90,1001,17312,9968,33535,82,0,871
90,1001,17312,9968,33540,82,0,871
91,998,19156,9953,33552,83,0,941
91,998,19156,9953,33541,83,0,941
92,998,19156,9953,33522,83,0,941
92,998,19156,9953,33540,83,0,941
93,998,19156,9953,33532,83,0,941
93,998,19156,9953,33533,83,0,941
94,999,17843,9781,33527,83,0,865
94,999,17843,9781,33532,83,0,865
95,999,17843,9781,33529,83,0,865
95,999,17843,9781,33537,83,0,865
96,999,17843,9781,33523,83,0,865
96,999,17843,9781,33542,83,0,865
97,999,17843,9781,33521,83,0,865
97,976,18312,9765,33523,83,0,918
98,976,18312,9765,33514,83,0,918
98,976,18312,9765,33534,83,0,918
99,976,18312,9765,33519,83,0,918
99,976,18312,9765,33521,83,0,918
100,976,18312,9765,33526,83,0,918
100,976,18312,9765,33553,83,0,918
101,998,17437,9750,33541,84,0,914
101,998,17437,9750,33549,84,0,914
102,998,17437,9750,33528,84,0,914
102,998,17437,9750,33531,84,0,914
103,998,17437,9750,33542,84,0,914
103,998,17437,9750,33523,84,0,914
104,998,17437,9750,33520,84,0,914
104,994,18062,9843,33519,84,0,882
105,994,18062,9843,33520,84,0,882
105,994,18062,9843,33521,84,0,882
106,994,18062,9843,33519,84,0,882
106,994,18062,9843,33511,84,0,882
107,994,18062,9843,33514,84,0,882
107,994,18062,9843,33514,84,0,882
108,965,18062,9906,33518,84,0,906
108,965,18062,9906,33523,84,0,906
109,965,18062,9906,33540,84,0,906
109,965,18062,9906,33540,84,0,906
110,965,18062,9906,33536,84,0,906
110,965,18062,9906,33539,84,0,906
111,965,18062,9906,33536,84,0,906
111,1034,18531,9875,33522,84,0,942
112,1034,18531,9875,33527,84,0,942
112,1034,18531,9875,33498,84,0,942
113,1034,18531,9875,33509,84,0,942
113,1034,18531,9875,33493,84,0,942
114,1034,18531,9875,33505,84,0,942
114,998,17781,9937,33504,85,0,906
115,998,17781,9937,33515,85,0,906
115,998,17781,9937,33497,85,0,906
116,998,17781,9937,33514,85,0,906
116,998,17781,9937,33495,85,0,906
117,998,17781,9937,33511,85,0,906
117,998,17781,9937,33505,85,0,906
118,996,18937,9906,33492,85,0,951
118,996,18937,9906,33475,85,0,951
119,996,18937,9906,33487,85,0,951
119,996,18937,9906,33486,85,0,951
120,996,18937,9906,33486,85,0,951
120,996,18937,9906,33476,85,0,951
121,996,18937,9906,33473,85,0,951
121,1014,18250,10031,33481,85,0,919
122,1014,18250,10031,33503,85,0,919
122,1014,18250,10031,33492,85,0,919
123,1014,18250,10031,33500,85,0,919
123,1014,18250,10031,33511,85,0,919
124,1014,18250,10031,33509,85,0,919
124,1014,18250,10031,33528,85,0,919
125,1022,17406,10000,33525,85,0,911
125,1022,17406,10000,33519,85,0,911
126,1022,17406,10000,33523,85,0,911
126,1022,17406,10000,33522,85,0,911
127,1022,17406,10000,33517,85,0,911
127,1022,17406,10000,33507,85,0,911
128,1022,17406,10000,33499,85,0,911
128,1003,17312,9906,33498,85,0,880
129,1003,17312,9906,33495,85,0,880
129,1003,17312,9906,33483,85,0,880
130,1003,17312,9906,33479,85,0,880
130,1003,17312,9906,33477,85,0,880
131,1003,17312,9906,33494,85,0,880
131,1003,17312,9906,33479,85,0,880
132,1003,17687,9906,33484,86,0,902
132,1003,17687,9906,33479,86,0,902
133,1003,17687,9906,33496,86,0,902
133,1003,17687,9906,33488,86,0,902
134,1003,17687,9906,33494,86,0,902
134,1003,17687,9906,33484,86,0,902
135,1003,17906,9968,33496,86,0,928
135,1003,17906,9968,33470,86,0,928
136,1003,17906,9968,33488,86,0,928
136,1003,17906,9968,33471,86,0,928
137,1003,17906,9968,33479,86,0,928
137,1003,17906,9968,33492,86,0,928
138,1003,17906,9968,33479,86,0,928
138,989,17562,10015,33485,86,0,885
139,989,17562,10015,33497,86,0,885
139,989,17562,10015,33490,86,0,885
140,989,17562,10015,33493,86,0,885
140,989,17562,10015,33486,86,0,885
141,989,17562,10015,33488,86,0,885
141,989,17562,10015,33489,86,0,885
142,1001,18250,9921,33484,86,0,933
142,1001,18250,9921,33470,86,0,933
143,1001,18250,9921,33473,86,0,933
143,1001,18250,9921,33475,86,0,933
144,1001,18250,9921,33476,86,0,933
144,1001,18250,9921,33468,86,0,933
145,1001,18250,9921,33479,86,0,933
145,1003,18125,9984,33479,86,0,887
146,1003,18125,9984,33483,86,0,887
146,1003,18125,9984,33479,86,0,887
147,1003,18125,9984,33479,86,0,887
147,1003,18125,9984,33473,86,0,887
148,1003,18125,9984,33476,86,0,887
148,1003,18125,9984,33471,86,0,887
149,983,18656,9828,33476,86,0,908
149,983,18656,9828,33478,86,0,908
150,983,18656,9828,33463,86,0,908
150,983,18656,9828,33467,86,0,908
151,983,18656,9828,33481,86,0,908
151,983,18656,9828,33468,86,0,908
152,983,18656,9828,33471,86,0,908
152,999,17968,9984,33472,87,0,878
153,999,17968,9984,33474,87,0,878
153,999,17968,9984,33487,87,0,878
154,999,17968,9984,33485,87,0,878
154,999,17968,9984,33473,87,0,878
155,999,17968,9984,33476,87,0,878
155,1003,17187,9984,33487,87,0,887
156,1003,17187,9984,33470,87,0,887
156,1003,17187,9984,33482,87,0,887
157,1003,17187,9984,33477,87,0,887
157,1003,17187,9984,33485,87,0,887
158,1003,17187,9984,33492,87,0,887
158,1003,17187,9984,33485,87,0,887
159,1026,17250,9953,33482,87,0,861
159,1026,17250,9953,33482,87,0,861
160,1026,17250,9953,33486,87,0,861
160,1026,17250,9953,33477,87,0,861
161,1026,17250,9953,33483,87,0,861
161,1026,17250,9953,33475,87,0,861
162,1026,17250,9953,33487,87,0,861
162,996,18062,9984,33485,87,0,905
163,996,18062,9984,33495,87,0,905
163,996,18062,9984,33472,87,0,905
164,996,18062,9984,33491,87,0,905
164,996,18062,9984,33471,87,0,905
165,996,18062,9984,33472,87,0,905
165,996,18062,9984,33470,87,0,905
166,1001,18562,9875,33468,87,0,943
166,1001,18562,9875,33461,87,0,943
167,1001,18562,9875,33472,87,0,943
167,1001,18562,9875,33466,87,0,943
168,1001,18562,9875,33475,87,0,943
168,1001,18562,9875,33478,87,0,943
169,1001,18562,9875,33476,87,0,943
169,999,18500,9890,33479,87,0,925
170,999,18500,9890,33481,87,0,925
170,999,18500,9890,33482,87,0,925
171,999,18500,9890,33478,87,0,925
171,999,18500,9890,33478,87,0,925
172,999,18500,9890,33476,87,0,925
172,999,18500,9890,33480,87,0,925
173,1001,17625,9812,33476,87,0,893
173,1001,17625,9812,33475,87,0,893
174,1001,17625,9812,33467,87,0,893
174,1001,17625,9812,33466,87,0,893
175,1001,17625,9812,33466,87,0,893
175,1001,17625,9812,33470,87,0,893
176,1001,17625,9812,33465,87,0,893
176,1003,18000,10015,33465,87,0,925
177,1003,18000,10015,33471,87,0,925
177,1003,18000,10015,33474,87,0,925
178,1003,18000,10015,33480,87,0,925
178,1003,18000,10015,33483,87,0,925
179,1003,18000,10015,33481,87,0,925
179,1003,18000,10015,33483,87,0,925
180,1001,17125,9890,33487,87,0,840
180,1001,17125,9890,33485,87,0,840
181,1001,17125,9890,33491,87,0,840
181,1001,17125,9890,33490,87,0,840
182,1001,17125,9890,33492,87,0,840
182,1001,17125,9890,33496,87,0,840
183,1001,17125,9890,33494,87,0,840
183,1003,17687,9984,33492,88,0,916
184,1003,17687,9984,33495,88,0,916
184,1003,17687,9984,33493,88,0,916
185,1003,17687,9984,33492,88,0,916
185,1003,17687,9984,33498,88,0,916
186,1003,17687,9984,33491,88,0,916
186,1003,17687,9984,33496,88,0,916
187,1004,16812,9968,33496,88,0,835
187,1004,16812,9968,33495,88,0,835
188,1004,16812,9968,33491,88,0,835
188,1004,16812,9968,33489,88,0,835
189,1004,16812,9968,33480,88,0,835
189,1004,16812,9968,33481,88,0,835
190,1004,16812,9968,33475,88,0,835
190,1003,17468,9890,33476,88,0,856
191,1003,17468,9890,33478,88,0,856
191,1003,17468,9890,33479,88,0,856
192,1003,17468,9890,33477,88,0,856
192,1003,17468,9890,33478,88,0,856
193,1003,17468,9890,33487,88,0,856
193,1003,17468,9890,33488,88,0,856
194,996,18187,10031,33485,88,0,919
194,996,18187,10031,33472,88,0,919
195,996,18187,10031,33469,88,0,919
195,996,18187,10031,33467,88,0,919
196,996,18187,10031,33469,88,0,919
196,996,18187,10031,33458,88,0,919
197,996,18187,10031,33456,88,0,919
197,1014,17343,10000,33453,88,0,917
198,1014,17343,10000,33463,88,0,917
198,1014,17343,10000,33467,88,0,917
199,1014,17343,10000,33472,88,0,917
199,1014,17343,10000,33470,88,0,917
200,1014,17343,10000,33475,88,0,917
200,1014,17343,10000,33484,88,0,917
201,989,17906,9890,33493,88,0,889
201,989,17906,9890,33488,88,0,889
202,989,17906,9890,33490,88,0,889
202,989,17906,9890,33489,88,0,889
203,989,17906,9890,33488,88,0,889
203,989,17906,9890,33489,88,0,889
204,989,17906,9890,33481,88,0,889
204,981,17531,10015,33471,88,0,890
205,981,17531,10015,33474,88,0,890
205,981,17531,10015,33471,88,0,890
206,981,17531,10015,33471,88,0,890
206,981,17531,10015,33469,88,0,890
207,981,17531,10015,33466,88,0,890
207,981,17531,10015,33465,88,0,890
208,1001,17937,9968,33475,88,0,873
208,1001,17937,9968,33474,88,0,873
209,1001,17937,9968,33476,88,0,873
209,1001,17937,9968,33474,88,0,873
210,1001,17937,9968,33478,88,0,873
210,1001,17937,9968,33486,88,0,873
211,1001,17937,9968,33490,88,0,873
211,993,18718,9937,33485,88,0,937
212,993,18718,9937,33486,88,0,937
212,993,18718,9937,33486,88,0,937
213,993,18718,9937,33481,88,0,937
213,993,18718,9937,33479,88,0,937
214,993,18718,9937,33472,88,0,937
214,993,18718,9937,33468,88,0,937
215,1003,17468,9937,33472,88,0,882
215,1003,17468,9937,33474,88,0,882
216,1003,17468,9937,33476,88,0,882
216,1003,17468,9937,33485,88,0,882
217,1003,17468,9937,33489,88,0,882
217,1003,17468,9937,33493,88,0,882
218,1003,17468,9937,33501,88,0,882
218,991,17593,9984,33495,88,0,878
219,991,17593,9984,33496,88,0,878
219,991,17593,9984,33496,88,0,878
220,991,17593,9984,33498,88,0,878
220,991,17593,9984,33496,88,0,878
221,991,17593,9984,33500,88,0,878
221,991,17593,9984,33496,88,0,878
222,1009,17875,10078,33500,88,0,882
222,1009,17875,10078,33499,88,0,882
223,1009,17875,10078,33500,88,0,882
223,1009,17875,10078,33503,88,0,882
224,1009,17875,10078,33503,88,0,882
224,1009,17875,10078,33496,88,0,882
225,1009,17875,10078,33491,88,0,882
225,1001,18906,9906,33485,88,0,909
226,1001,18906,9906,33482,88,0,909
226,1001,18906,9906,33480,88,0,909
227,1001,18906,9906,33474,88,0,909
227,1001,18906,9906,33475,88,0,909
228,1001,18906,9906,33478,88,0,909
228,1001,18906,9906,33483,88,0,909
229,994,17687,9937,33486,88,0,878
230,994,17687,9937,33485,88,0,878
230,994,17687,9937,33485,88,0,878
231,994,17687,9937,33487,88,0,878
231,994,17687,9937,33482,88,0,878
232,994,17687,9937,33481,88,0,878
232,994,17687,9937,33475,88,0,878
233,998,19187,9890,33473,88,0,967
233,998,19187,9890,33479,88,0,967
234,998,19187,9890,33480,88,0,967
234,998,19187,9890,33475,88,0,967
235,998,19187,9890,33479,88,0,967
235,998,19187,9890,33483,88,0,967
236,998,19187,9890,33493,88,0,967
236,1003,16656,10031,33495,88,0,848
237,1003,16656,10031,33492,88,0,848
237,1003,16656,10031,33492,88,0,848
238,1003,16656,10031,33491,88,0,848
238,1003,16656,10031,33486,88,0,848
239,1003,16656,10031,33485,88,0,848
239,1003,16656,10031,33476,88,0,848
240,986,18312,9984,33474,89,0,898
247,1003,2925,8984,33874,87,0,251
248,1003,2925,8984,33872,87,0,251
248,1003,2925,8984,33871,87,0,251
249,1003,2925,8984,33869,87,0,251
249,1001,2871,8984,33868,85,0,236
250,1001,2871,8984,33867,85,0,236
250,1001,2871,8984,33869,85,0,236
251,1001,2871,8984,33871,85,0,236
251,1001,2871,8984,33872,85,0,236
252,1001,2871,8984,33875,85,0,236
252,1001,2871,8984,33880,85,0,236
253,1003,2816,8984,33886,83,0,236
253,1003,2816,8984,33892,83,0,236
254,1003,2816,8984,33897,83,0,236
254,1003,2816,8984,33897,83,0,236
255,1003,2816,8984,33899,83,0,236
255,1003,2816,8984,33900,83,0,236
256,1004,2808,8984,33899,81,0,243
256,1004,2808,8984,33896,81,0,243
257,1004,2808,8984,33893,81,0,243
257,1004,2808,8984,33892,81,0,243
258,1004,2808,8984,33895,81,0,243
258,1004,2808,8984,33897,81,0,243
259,1004,2808,8984,33898,81,0,243
259,1001,2867,8968,33902,80,0,245
260,1001,2867,8968,33904,80,0,245
260,1001,2867,8968,33908,80,0,245
261,1001,2867,8968,33908,80,0,245
261,1001,2867,8968,33909,80,0,245
262,1001,2867,8968,33907,80,0,245
262,1001,2808,8968,33906,79,0,239
263,1001,2808,8968,33908,79,0,239
263,1001,2808,8968,33911,79,0,239
264,1001,2808,8968,33913,79,0,239
264,1001,2808,8968,33913,79,0,239
265,1001,2808,8968,33913,79,0,239
265,1001,2808,8968,33914,79,0,239
266,1001,2699,8968,33913,77,0,237
266,1001,2699,8968,33908,77,0,237
267,1001,2699,8968,33904,77,0,237
267,1001,2699,8968,33904,77,0,237
268,1001,2699,8968,33909,77,0,237
268,1001,2699,8968,33910,77,0,237
269,1003,2703,8968,33911,76,0,232
269,1003,2703,8968,33913,76,0,232
270,1003,2703,8968,33913,76,0,232
270,1003,2703,8968,33913,76,0,232
271,1003,2703,8968,33911,76,0,232
271,1003,2703,8968,33909,76,0,232
272,1003,2703,8968,33906,76,0,232
272,1003,2738,8953,33907,75,0,236
273,1003,2738,8953,33907,75,0,236
273,1003,2738,8953,33910,75,0,236
274,1003,2738,8953,33909,75,0,236
274,1003,2738,8953,33906,75,0,236
275,1003,2738,8953,33904,75,0,236
275,1001,2707,8953,33904,75,0,236
276,1001,2707,8953,33903,75,0,236
276,1001,2707,8953,33902,75,0,236
277,1001,2707,8953,33901,75,0,236
277,1001,2707,8953,33903,75,0,236
278,1001,2707,8953,33905,75,0,236
278,1001,2707,8953,33908,75,0,236
279,1001,2781,8968,33909,74,0,241
279,1001,2781,8968,33909,74,0,241
280,1001,2781,8968,33910,74,0,241
280,1001,2781,8968,33911,74,0,241
281,1001,2781,8968,33914,74,0,241
281,1001,2781,8968,33914,74,0,241
282,1001,2527,8953,33916,73,0,231
282,1001,2527,8953,33921,73,0,231
283,1001,2527,8953,33922,73,0,231
283,1001,2527,8953,33923,73,0,231
284,1001,2527,8953,33925,73,0,231
284,1001,2527,8953,33925,73,0,231
285,1001,2527,8953,33928,73,0,231
285,1001,2554,8937,33929,72,0,240
286,1001,2554,8937,33931,72,0,240
286,1001,2554,8937,33934,72,0,240
287,1001,2554,8937,33938,72,0,240
287,1001,2554,8937,33942,72,0,240
288,1001,2554,8937,33944,72,0,240
288,1001,2570,8937,33944,72,0,229
289,1001,2570,8937,33946,72,0,229
289,1001,2570,8937,33946,72,0,229
290,1001,2570,8937,33945,72,0,229
290,1001,2570,8937,33945,72,0,229
291,1001,2570,8937,33944,72,0,229
291,1001,2570,8937,33943,72,0,229
292,1001,2519,8937,33944,71,0,236
292,1001,2519,8937,33946,71,0,236
293,1001,2519,8937,33947,71,0,236
293,1001,2519,8937,33947,71,0,236
294,1001,2519,8937,33949,71,0,236
294,1001,2519,8937,33950,71,0,236
295,999,2492,8937,33948,71,0,224
295,999,2492,8937,33946,71,0,224
296,999,2492,8937,33946,71,0,224
296,999,2492,8937,33946,71,0,224
297,999,2492,8937,33945,71,0,224
297,999,2492,8937,33943,71,0,224
298,999,2492,8937,33945,71,0,224
298,1001,2492,8937,33948,70,0,232
299,1001,2492,8937,33949,70,0,232
299,1001,2492,8937,33951,70,0,232
300,1001,2492,8937,33952,70,0,232
300,1001,2492,8937,33953,70,0,232
301,1001,2492,8937,33955,70,0,232
301,1001,2585,8937,33956,70,0,240
302,1001,2585,8937,33954,70,0,240
302,1001,2585,8937,33953,70,0,240
303,1001,2585,8937,33953,70,0,240
303,1001,2585,8937,33952,70,0,240
304,1001,2585,8937,33952,70,0,240
304,1001,2585,8937,33950,70,0,240
305,999,2554,8937,33950,69,0,225
305,999,2554,8937,33949,69,0,225
306,999,2554,8937,33950,69,0,225
306,999,2554,8937,33951,69,0,225
307,999,2554,8937,33950,69,0,225
307,999,2554,8937,33952,69,0,225
308,999,2554,8937,33953,69,0,225
308,1001,2562,8937,33956,69,0,225
309,1001,2562,8937,33956,69,0,225
309,1001,2562,8937,33956,69,0,225
310,1001,2562,8937,33959,69,0,225
310,1001,2562,8937,33960,69,0,225
311,1001,2562,8937,33963,69,0,225
311,1001,2570,8937,33963,68,0,234
312,1001,2570,8937,33961,68,0,234
312,1001,2570,8937,33960,68,0,234
313,1001,2570,8937,33959,68,0,234
313,1001,2570,8937,33958,68,0,234
314,1001,2570,8937,33955,68,0,234
314,1001,2570,8937,33956,68,0,234
315,1001,2546,8937,33957,68,0,234
315,1001,2546,8937,33959,68,0,234
316,1001,2546,8937,33959,68,0,234
316,1001,2546,8937,33961,68,0,234
317,1001,2546,8937,33962,68,0,234
317,1001,2546,8937,33961,68,0,234
318,1001,2468,8937,33962,67,0,230
318,1001,2468,8937,33964,67,0,230
319,1001,2468,8937,33966,67,0,230
319,1001,2468,8937,33967,67,0,230
320,1001,2468,8937,33969,67,0,230
320,1001,2468,8937,33970,67,0,230
321,1001,2468,8937,33970,67,0,230
321,1001,2464,8937,33969,67,0,231
322,1001,2464,8937,33971,67,0,231
322,1001,2464,8937,33974,67,0,231
323,1001,2464,8937,33977,67,0,231
323,1001,2464,8937,33977,67,0,231
324,1001,2464,8937,33981,67,0,231
324,1001,2472,8937,33985,67,0,231
325,1001,2472,8937,33984,67,0,231
325,1001,2472,8937,33983,67,0,231
326,1001,2472,8937,33980,67,0,231
326,1001,2472,8937,33976,67,0,231
327,1001,2472,8937,33973,67,0,231
327,1001,2472,8937,33966,67,0,231
328,1001,2515,8937,33962,66,0,235
328,1001,2515,8937,33959,66,0,235
329,1001,2515,8937,33955,66,0,235
329,1001,2515,8937,33954,66,0,235
330,1001,2515,8937,33954,66,0,235
330,1001,2515,8937,33956,66,0,235
331,999,2453,8921,33957,66,0,239
331,999,2453,8921,33956,66,0,239
332,999,2453,8921,33957,66,0,239
332,999,2453,8921,33957,66,0,239
333,999,2453,8921,33959,66,0,239
333,999,2453,8921,33958,66,0,239
334,999,2453,8921,33960,66,0,239
334,1001,2449,8937,33964,66,0,229
335,1001,2449,8937,33968,66,0,229
335,1001,2449,8937,33972,66,0,229
336,1001,2449,8937,33971,66,0,229
336,1001,2449,8937,33974,66,0,229
337,1001,2449,8937,33978,66,0,229
337,1003,2445,8937,33979,65,0,230
338,1003,2445,8937,33981,65,0,230
338,1003,2445,8937,33981,65,0,230
339,1003,2445,8937,33984,65,0,230
339,1003,2445,8937,33989,65,0,230
340,1003,2445,8937,33987,65,0,230
340,1003,2445,8937,33985,65,0,230
341,1001,2445,8937,33984,65,0,227
341,1001,2445,8937,33982,65,0,227
342,1001,2445,8937,33980,65,0,227
342,1001,2445,8937,33979,65,0,227
343,1001,2445,8937,33978,65,0,227
343,1001,2445,8937,33980,65,0,227
344,1003,2464,8937,33985,65,0,233
344,1003,2464,8937,33986,65,0,233
345,1003,2464,8937,33987,65,0,233
345,1003,2464,8937,33989,65,0,233
346,1003,2464,8937,33989,65,0,233
346,1003,2464,8937,33992,65,0,233
347,1003,2464,8937,33990,65,0,233
347,999,2464,8921,33988,65,0,232
348,999,2464,8921,33989,65,0,232
348,999,2464,8921,33988,65,0,232
349,999,2464,8921,33985,65,0,232
349,999,2464,8921,33983,65,0,232
350,999,2464,8921,33979,65,0,232
350,1001,2500,8937,33977,64,0,238
351,1001,2500,8937,33976,64,0,238
351,1001,2500,8937,33972,64,0,238
352,1001,2500,8937,33970,64,0,238
352,1001,2500,8937,33969,64,0,238
353,1001,2500,8937,33971,64,0,238
353,1001,2500,8937,33971,64,0,238
354,999,2453,8921,33971,64,0,228
354,999,2453,8921,33973,64,0,228
355,999,2453,8921,33977,64,0,228
355,999,2453,8921,33981,64,0,228
356,999,2453,8921,33983,64,0,228
356,999,2453,8921,33982,64,0,228
357,1001,2457,8937,33985,64,0,230
357,1001,2457,8937,33987,64,0,230
358,1001,2457,8937,33993,64,0,230
358,1001,2457,8937,33993,64,0,230
359,1001,2457,8937,33993,64,0,230
359,1001,2457,8937,33999,64,0,230
360,1001,2457,8937,34002,64,0,230
360,1003,2453,8937,34004,64,0,238
361,1003,2453,8937,34002,64,0,238
