elapsed sec.,core.v,core.i,core.duty,tmu.avg,tsens0,tsens1,power
0,1003,33187,9921,35584,60,57987,1493
0,1003,33187,9921,35545,60,57987,1493
1,1003,33187,9921,35505,60,57987,1493
1,1003,33187,9921,35459,60,57987,1493
2,1003,33187,9921,35406,60,57987,1493
2,1003,33187,9921,35354,60,57987,1493
3,1003,33187,9921,35308,60,57987,1493
3,998,35624,9773,35291,61,58018,1614
4,998,35624,9773,35283,61,58018,1614
4,998,35624,9773,35274,61,58018,1614
5,998,35624,9773,35267,61,58018,1614
5,998,35624,9773,35267,61,58018,1614
6,998,35624,9773,35263,61,58018,1614
6,998,35624,9773,35256,61,58018,1614
7,1009,34686,9921,35255,62,58034,1549
7,1009,34686,9921,35249,62,58034,1549
8,1009,34686,9921,35246,62,58034,1549
8,1009,34686,9921,35241,62,58034,1549
9,1009,34686,9921,35241,62,58034,1549
9,1009,34686,9921,35239,62,58034,1549
10,1009,34686,9921,35234,62,58034,1549
10,1003,35405,9929,35228,64,58042,1619
11,1003,35405,9929,35218,64,58042,1619
11,1003,35405,9929,35219,64,58042,1619
12,1003,35405,9929,35210,64,58042,1619
12,1003,35405,9929,35196,64,58042,1619
13,1003,35405,9929,35182,64,58042,1619
13,1003,35405,9929,35172,64,58042,1619
14,991,35500,9976,35173,66,58050,1548
14,991,35500,9976,35179,66,58050,1548
15,991,35500,9976,35177,66,58050,1548
15,991,35500,9976,35180,66,58050,1548
16,991,35500,9976,35184,66,58050,1548
16,991,35500,9976,35187,66,58050,1548
17,991,35500,9976,35191,66,58050,1548
17,1001,34374,9953,35187,67,58074,1559
18,1001,34374,9953,35180,67,58074,1559
18,1001,34374,9953,35177,67,58074,1559
19,1001,34374,9953,35177,67,58074,1559
19,1001,34374,9953,35173,67,58074,1559
20,1001,34374,9953,35174,67,58074,1559
20,1001,34374,9953,35179,67,58074,1559
21,1008,36155,9843,35178,68,58058,1602
21,1008,36155,9843,35180,68,58058,1602
22,1008,36155,9843,35191,68,58058,1602
22,1008,36155,9843,35191,68,58058,1602
23,1008,36155,9843,35190,68,58058,1602
23,1008,36155,9843,35194,68,58058,1602
24,1008,36155,9843,35188,68,58058,1602
24,1008,36062,9890,35192,70,58074,1615
25,1008,36062,9890,35188,70,58074,1615
25,1008,36062,9890,35174,70,58074,1615
26,1008,36062,9890,35174,70,58074,1615
26,1008,36062,9890,35176,70,58074,1615
27,1008,36062,9890,35176,70,58074,1615
27,1008,36062,9890,35177,70,58074,1615
28,999,36749,9913,35172,71,58090,1633
28,999,36749,9913,35170,71,58090,1633
29,999,36749,9913,35169,71,58090,1633
29,999,36749,9913,35156,71,58090,1633
30,999,36749,9913,35151,71,58090,1633
30,999,36749,9913,35140,71,58090,1633
31,999,36749,9913,35141,71,58090,1633
31,1012,36468,10031,35145,72,58090,1667
32,1012,36468,10031,35146,72,58090,1667
32,1012,36468,10031,35148,72,58090,1667
33,1012,36468,10031,35157,72,58090,1667
33,1012,36468,10031,35157,72,58090,1667
34,1012,36468,10031,35165,72,58090,1667
34,1012,36468,10031,35160,72,58090,1667
35,986,34468,9937,35151,72,58106,1497
35,986,34468,9937,35148,72,58106,1497
36,986,34468,9937,35145,72,58106,1497
36,986,34468,9937,35143,72,58106,1497
37,986,34468,9937,35140,72,58106,1497
37,986,34468,9937,35133,72,58106,1497
38,986,34468,9937,35139,72,58106,1497
38,989,35561,9984,35138,73,58121,1558
39,989,35561,9984,35126,73,58121,1558
39,989,35561,9984,35133,73,58121,1558
40,989,35561,9984,35130,73,58121,1558
40,989,35561,9984,35132,73,58121,1558
41,989,35561,9984,35141,73,58121,1558
41,989,35561,9984,35132,73,58121,1558
42,994,35030,10031,35139,74,58121,1585
42,994,35030,10031,35148,74,58121,1585
43,994,35030,10031,35139,74,58121,1585
43,994,35030,10031,35133,74,58121,1585
44,994,35030,10031,35124,74,58121,1585
44,994,35030,10031,35122,74,58121,1585
45,994,35030,10031,35117,74,58121,1585
45,999,33937,9945,35115,75,58114,1502
46,999,33937,9945,35111,75,58114,1502
46,999,33937,9945,35118,75,58114,1502
47,999,33937,9945,35119,75,58114,1502
47,999,33937,9945,35121,75,58114,1502
48,999,33937,9945,35119,75,58114,1502
48,999,33937,9945,35120,75,58114,1502
49,1002,37124,9953,35115,75,58114,1637
49,1002,37124,9953,35118,75,58114,1637
50,1002,37124,9953,35121,75,58114,1637
50,1002,37124,9953,35126,75,58114,1637
51,1002,37124,9953,35131,75,58114,1637
51,1002,37124,9953,35135,75,58114,1637
52,1002,37124,9953,35137,75,58114,1637
52,1000,33655,9765,35141,76,58121,1525
53,1000,33655,9765,35141,76,58121,1525
53,1000,33655,9765,35134,76,58121,1525
54,1000,33655,9765,35134,76,58121,1525
54,1000,33655,9765,35135,76,58121,1525
55,1000,33655,9765,35136,76,58121,1525
55,1000,33655,9765,35137,76,58121,1525
56,1026,35281,10046,35136,76,58098,1633
56,1026,35281,10046,35137,76,58098,1633
57,1026,35281,10046,35140,76,58098,1633
57,1026,35281,10046,35136,76,58098,1633
58,1026,35281,10046,35133,76,58098,1633
58,1026,35281,10046,35133,76,58098,1633
59,1026,35281,10046,35134,76,58098,1633
59,981,37343,10015,35130,77,58114,1646
60,981,37343,10015,35129,77,58114,1646
60,981,37343,10015,35127,77,58114,1646
61,981,37343,10015,35126,77,58114,1646
61,981,37343,10015,35127,77,58114,1646
62,981,37343,10015,35129,77,58114,1646
62,1026,32687,9921,35131,77,58114,1507
63,1026,32687,9921,35130,77,58114,1507
63,1026,32687,9921,35128,77,58114,1507
64,1026,32687,9921,35133,77,58114,1507
64,1026,32687,9921,35136,77,58114,1507
65,1026,32687,9921,35134,77,58114,1507
65,1026,32687,9921,35129,77,58114,1507
66,988,36156,10054,35122,78,58145,1590
66,988,36156,10054,35123,78,58145,1590
67,988,36156,10054,35119,78,58145,1590
67,988,36156,10054,35119,78,58145,1590
68,988,36156,10054,35116,78,58145,1590
68,988,36156,10054,35114,78,58145,1590
69,988,36156,10054,35114,78,58145,1590
69,993,37155,9875,35121,78,58129,1633
70,993,37155,9875,35118,78,58129,1633
70,993,37155,9875,35112,78,58129,1633
71,993,37155,9875,35109,78,58129,1633
71,993,37155,9875,35111,78,58129,1633
72,993,37155,9875,35110,78,58129,1633
72,993,37155,9875,35114,78,58129,1633
73,1003,36843,9828,35110,79,58114,1642
73,1003,36843,9828,35110,79,58114,1642
74,1003,36843,9828,35111,79,58114,1642
74,1003,36843,9828,35115,79,58114,1642
75,1003,36843,9828,35118,79,58114,1642
75,1003,36843,9828,35113,79,58114,1642
76,1003,36843,9828,35111,79,58114,1642
76,984,33593,9843,35114,79,58129,1465
77,984,33593,9843,35113,79,58129,1465
77,984,33593,9843,35117,79,58129,1465
78,984,33593,9843,35110,79,58129,1465
78,984,33593,9843,35108,79,58129,1465
79,984,33593,9843,35107,79,58129,1465
79,984,33593,9843,35107,79,58129,1465
80,1008,34437,10046,35102,80,58145,1561
80,1008,34437,10046,35102,80,58145,1561
81,1008,34437,10046,35102,80,58145,1561
81,1008,34437,10046,35111,80,58145,1561
82,1008,34437,10046,35111,80,58145,1561
82,1008,34437,10046,35106,80,58145,1561
83,1003,33031,9984,35099,2,58137,1561
83,1003,33031,9984,35092,80,58137,1472
84,1003,33031,9984,35091,80,58137,1472
84,1003,33031,9984,35084,80,58137,1472
85,1003,33031,9984,35079,80,58137,1472
85,1003,33031,9984,35077,80,58137,1472
86,1003,33031,9984,35073,80,58137,1472
86,1007,36437,9952,35077,80,58145,1665
87,1007,36437,9952,35079,80,58145,1665
87,1007,36437,9952,35080,80,58145,1665
88,1007,36437,9952,35083,80,58145,1665
88,1007,36437,9952,35082,80,58145,1665
89,1007,36437,9952,35081,80,58145,1665
89,1007,36437,9952,35085,80,58145,1665
90,1003,35812,9843,35081,81,58114,1634
90,1003,35812,9843,35085,81,58114,1634
91,1003,35812,9843,35083,81,58114,1634
91,1003,35812,9843,35084,81,58114,1634
92,1003,35812,9843,35086,81,58114,1634
92,1003,35812,9843,35084,81,58114,1634
93,1003,35812,9843,35077,81,58114,1634
93,988,37405,9929,35075,81,58129,1664
94,988,37405,9929,35070,81,58129,1664
94,988,37405,9929,35067,81,58129,1664
95,988,37405,9929,35063,81,58129,1664
95,988,37405,9929,35054,81,58129,1664
96,988,37405,9929,35055,81,58129,1664
96,988,37405,9929,35062,81,58129,1664
97,1010,36843,10015,35065,81,58137,1646
97,1010,36843,10015,35066,81,58137,1646
98,1010,36843,10015,35066,81,58137,1646
98,1010,36843,10015,35079,81,58137,1646
99,1010,36843,10015,35083,81,58137,1646
99,1010,36843,10015,35084,81,58137,1646
100,1010,36843,10015,35085,81,58137,1646
100,1012,36186,9984,35084,81,58153,1599
101,1012,36186,9984,35084,81,58153,1599
101,1012,36186,9984,35084,81,58153,1599
102,1012,36186,9984,35074,81,58153,1599
102,1012,36186,9984,35069,81,58153,1599
103,1012,36186,9984,35070,81,58153,1599
103,1012,36186,9984,35069,81,58153,1599
104,991,37249,9968,35064,82,58145,1615
104,991,37249,9968,35069,82,58145,1615
105,991,37249,9968,35068,82,58145,1615
105,991,37249,9968,35077,82,58145,1615
106,991,37249,9968,35079,82,58145,1615
106,991,37249,9968,35077,82,58145,1615
107,1006,36812,10015,35082,82,58145,1632
107,1006,36812,10015,35086,82,58145,1632
108,1006,36812,10015,35089,82,58145,1632
108,1006,36812,10015,35087,82,58145,1632
109,1006,36812,10015,35088,82,58145,1632
109,1006,36812,10015,35086,82,58145,1632
110,1006,36812,10015,35095,82,58145,1632
110,1003,35655,9867,35091,82,58145,1613
111,1003,35655,9867,35091,82,58145,1613
111,1003,35655,9867,35091,82,58145,1613
112,1003,35655,9867,35089,82,58145,1613
112,1003,35655,9867,35088,82,58145,1613
113,1003,35655,9867,35092,82,58145,1613
113,1003,35655,9867,35085,82,58145,1613
114,1008,36749,9843,35081,82,58153,1658
114,1008,36749,9843,35081,82,58153,1658
115,1008,36749,9843,35085,82,58153,1658
115,1008,36749,9843,35090,82,58153,1658
116,1008,36749,9843,35085,82,58153,1658
116,1008,36749,9843,35089,82,58153,1658
117,1008,36749,9843,35089,82,58153,1658
117,1039,35343,9781,35090,83,58153,1653
118,1039,35343,9781,35089,83,58153,1653
118,1039,35343,9781,35089,83,58153,1653
119,1039,35343,9781,35088,83,58153,1653
119,1039,35343,9781,35091,83,58153,1653
120,1039,35343,9781,35090,83,58153,1653
120,1039,35343,9781,35086,83,58153,1653
121,1025,35375,9859,35086,83,58169,1637
121,1025,35375,9859,35081,83,58169,1637
122,1025,35375,9859,35082,83,58169,1637
122,1025,35375,9859,35084,83,58169,1637
123,1025,35375,9859,35083,83,58169,1637
123,1025,35375,9859,35088,83,58169,1637
124,1025,35375,9859,35095,83,58169,1637
124,998,35061,9921,35093,83,58153,1563
125,998,35061,9921,35094,83,58153,1563
125,998,35061,9921,35089,83,58153,1563
126,998,35061,9921,35085,83,58153,1563
126,998,35061,9921,35080,83,58153,1563
127,998,35061,9921,35075,83,58153,1563
127,998,35061,9921,35067,83,58153,1563
128,1001,36968,9968,35072,83,58145,1629
128,1001,36968,9968,35068,83,58145,1629
129,1001,36968,9968,35068,83,58145,1629
129,1001,36968,9968,35065,83,58145,1629
130,1001,36968,9968,35065,83,58145,1629
130,1001,36968,9968,35065,83,58145,1629
131,1003,36530,9968,35069,83,58153,1629
131,1003,36530,9968,35061,83,58153,1629
132,1003,36530,9968,35060,83,58153,1629
132,1003,36530,9968,35056,83,58153,1629
133,1003,36530,9968,35057,83,58153,1629
133,1003,36530,9968,35058,83,58153,1629
134,1003,36530,9968,35052,83,58153,1629
134,1001,38124,10023,35049,84,58161,1686
135,1001,38124,10023,35045,84,58161,1686
135,1001,38124,10023,35046,84,58161,1686
136,1001,38124,10023,35046,84,58161,1686
136,1001,38124,10023,35046,84,58161,1686
137,1001,38124,10023,35042,84,58161,1686
137,1001,38124,10023,35045,84,58161,1686
138,992,35436,9968,35053,84,58153,1566
138,992,35436,9968,35053,84,58153,1566
139,992,35436,9968,35048,84,58153,1566
139,992,35436,9968,35052,84,58153,1566
140,992,35436,9968,35050,84,58153,1566
140,992,35436,9968,35055,84,58153,1566
141,992,35436,9968,35054,84,58153,1566
141,1003,35999,9929,35048,84,58145,1609
142,1003,35999,9929,35050,84,58145,1609
142,1003,35999,9929,35052,84,58145,1609
143,1003,35999,9929,35052,84,58145,1609
143,1003,35999,9929,35048,84,58145,1609
144,1003,35999,9929,35044,84,58145,1609
144,1003,35999,9929,35039,84,58145,1609
145,1017,37031,10046,35037,84,58169,1664
145,1017,37031,10046,35038,84,58169,1664
146,1017,37031,10046,35034,84,58169,1664
146,1017,37031,10046,35033,84,58169,1664
147,1017,37031,10046,35036,84,58169,1664
147,1017,37031,10046,35038,84,58169,1664
148,1017,37031,10046,35037,84,58169,1664
148,994,36156,10046,35042,84,58161,1601
149,994,36156,10046,35044,84,58161,1601
149,994,36156,10046,35047,84,58161,1601
150,994,36156,10046,35047,84,58161,1601
150,994,36156,10046,35048,84,58161,1601
151,994,36156,10046,35043,84,58161,1601
151,994,36156,10046,35044,84,58161,1601
