timestamp,pow,traw,tmu,cd,cv,ci
110,268,72,34922,9296,1023,5057
112,266,72,34921,9296,1024,5006
114,284,72,34919,9296,1024,5183
115,278,72,34918,9296,1024,5151
117,282,72,34917,9296,1023,5171
118,277,72,34916,9296,1024,5167
120,277,72,34916,9296,1023,5171
122,268,72,34915,9296,1025,5066
123,275,73,34915,9296,1023,5167
125,269,73,34915,9296,1023,5124
127,268,73,34914,9296,1023,5077
128,273,73,34914,9304,1023,5210
130,281,73,34914,9296,1024,5214
132,277,73,34914,9312,1023,5120
133,269,73,34914,9296,1024,5210
135,266,73,34914,9304,1023,5054
136,267,74,34913,9312,1023,5214
138,275,74,34913,9296,1022,5171
140,277,74,34912,9296,1022,5187
141,266,74,34912,9296,1023,5124
143,270,74,34911,9312,1023,5120
145,273,74,34911,9296,1022,5148
146,275,74,34911,9296,1024,5109
148,262,74,34911,9312,1024,5148
150,279,74,34910,9312,1025,5234
151,270,75,34910,9312,1025,5249
153,273,75,34912,9296,1022,5230
155,271,75,34912,9312,1026,5148
156,267,75,34913,9296,1024,5140
158,274,75,34912,9296,1023,5144
159,271,75,34910,9296,1022,5144
161,278,75,34910,9312,1025,5222
163,265,75,34909,9312,1024,5066
164,276,75,34909,9296,1023,5163
166,271,76,34908,9304,1023,5144
168,270,76,34908,9312,1025,5152
169,268,76,34908,9312,1022,5144
171,266,76,34907,9312,1024,5089
173,274,76,34907,9296,1024,5159
174,273,76,34907,9312,1025,5210
176,270,76,34906,9312,1022,5054
178,273,76,34904,9312,1025,5156
179,273,77,34903,9312,1024,5245
181,275,77,34903,9312,1024,5195
182,272,77,34902,9304,1023,5128
184,274,77,34901,9312,1023,5159
186,266,77,34900,9312,1024,5093
187,270,77,34900,9312,1025,5163
189,276,77,34900,9312,1022,5144
191,265,77,34900,9312,1024,5148
192,270,77,34900,9312,1024,5187
194,270,78,34900,9312,1024,5167
196,278,78,34900,9312,1024,5164
197,267,78,34899,9312,1024,5187
199,273,78,34897,9312,1023,5187
201,263,78,34897,9312,1024,5065
202,268,78,34896,9312,1024,5058
204,265,78,34895,9312,1024,5132
205,272,78,34895,9312,1024,5163
207,266,78,34893,9304,1024,5152
209,269,78,34892,9312,1023,5175
210,266,79,34891,9312,1023,5148
212,268,79,34890,9312,1023,5226
214,276,79,34889,9312,1024,5144
215,259,79,34888,9312,1024,5144
217,273,79,34887,9312,1023,5128
219,267,79,34886,9312,1022,5175
220,274,79,34885,9312,1024,5163
222,220,79,34883,9312,1024,5128
224,277,79,34881,9312,1023,5174
225,269,80,34880,9312,1023,5191
227,277,80,34879,9312,1024,5183
228,262,80,34879,9312,1023,5124
230,214,80,34877,9312,1024,5070
232,267,80,34876,9312,1022,5046
233,268,80,34874,9312,1024,5199
235,268,80,34874,9312,1023,5156
237,274,80,34873,9312,1025,5171
238,277,80,34873,9312,1023,5179
240,268,81,34871,9312,1024,5171
242,269,81,34871,9312,1023,5194
243,271,81,34870,9312,1024,5222
245,269,81,34870,9312,1025,5210
246,268,81,34870,9328,1025,5194
248,263,81,34871,9312,1024,5183
250,267,81,34872,9312,1024,5206
251,274,81,34873,9328,1024,5307
253,271,81,34874,9328,1024,5304
255,271,81,34875,9328,1024,5233
256,272,82,34876,9328,1024,5386
258,275,82,34877,9328,1024,5363
260,278,82,34878,9328,1024,5296
261,277,82,34878,9328,1023,5331
263,273,82,34878,9328,1024,5292
265,275,82,34878,9328,1024,5292
266,279,82,34878,9328,1025,5378
268,276,82,34879,9328,1025,5300
269,273,82,34878,9328,1025,5332
271,274,82,34879,9328,1024,5292
273,275,83,34878,9312,1024,5296
274,266,83,34877,9328,1024,5304
276,281,83,34876,9328,1025,5351
278,278,83,34874,9320,1024,5299
279,282,83,34873,9328,1024,5452
281,273,83,34871,9312,1023,5253
283,268,83,34868,9312,1022,5354
284,282,83,34866,9320,1023,5335
286,277,83,34864,9312,1024,5346
288,273,83,34862,9320,1022,5452
289,225,84,34860,9328,1024,5346
291,275,84,34858,9320,1023,5367
292,275,84,34855,9312,1023,5296
294,278,84,34853,9328,1024,5386
296,282,84,34852,9328,1025,5409
297,272,84,34850,9328,1023,5284
299,286,84,34848,9328,1024,5409
301,275,84,34846,9328,1023,5409
302,278,84,34846,9328,1024,5374
304,273,84,34844,9328,1024,5331
306,277,85,34841,9312,1022,5362
307,275,85,34839,9312,1023,5367
309,282,85,34839,9328,1024,5409
311,276,85,34838,9312,1022,5327
312,276,85,34837,9328,1024,5382
314,271,85,34836,9328,1022,5374
315,276,85,34835,9328,1022,5425
317,273,85,34836,9312,1023,5331
319,283,85,34836,9328,1025,5390
320,280,85,34835,9328,1023,5335
322,275,86,34834,9328,1022,5362
324,269,86,34832,9328,1023,5308
325,282,86,34831,9328,1024,5397
327,280,86,34831,9328,1025,5339
329,271,86,34829,9328,1025,5265
330,276,86,34829,9328,1023,5378
332,275,86,34829,9328,1024,5421
333,278,86,34829,9328,1024,5405
335,280,86,34827,9328,1024,5378
337,274,86,34825,9320,1023,5448
338,276,86,34824,9328,1024,5409
340,278,87,34823,9328,1024,5382
342,275,87,34823,9328,1023,5398
343,274,87,34823,9320,1024,5358
345,274,87,34822,9328,1024,5405
347,266,87,34821,9328,1023,5402
348,279,87,34820,9328,1023,5460
350,275,87,34820,9328,1024,5429
352,282,87,34819,9328,1025,5409
353,275,87,34818,9328,1024,5405
355,271,87,34817,9328,1024,5413
356,230,88,34815,9328,1023,5413
358,270,88,34816,9328,1024,5359
360,285,88,34816,9328,1025,5523
361,277,88,34817,9335,1024,5409
363,273,88,34819,9328,1024,5409
365,273,88,34820,9328,1024,5398
366,279,88,34821,9328,1024,5405
368,272,88,34821,9328,1024,5288
370,278,88,34821,9328,1024,5472
371,278,88,34821,9328,1025,5429
373,272,88,34822,9328,1024,5382
375,279,88,34823,9328,1024,5417
376,282,89,34822,9328,1025,5413
378,280,89,34821,9328,1023,5421
379,275,89,34821,9328,1024,5405
381,276,89,34820,9328,1024,5339
383,279,89,34820,9328,1024,5433
384,276,89,34819,9328,1023,5484
386,278,89,34820,9328,1023,5441
388,267,89,34819,9343,1025,5355
389,278,89,34819,9328,1024,5507
391,275,89,34817,9328,1024,5413
393,280,89,34816,9328,1024,5402
394,283,90,34815,9343,1025,5506
396,275,90,34815,9335,1024,5405
398,280,90,34814,9328,1024,5406
399,275,90,34810,9328,1023,5382
401,274,90,34807,9328,1026,5398
402,278,90,34806,9328,1024,5503
404,271,90,34805,9343,1024,5343
406,275,90,34804,9328,1025,5390
407,283,90,34803,9328,1025,5499
409,277,90,34803,9343,1024,5441
411,281,90,34803,9328,1023,5433
412,276,91,34801,9328,1024,5359
414,277,91,34800,9328,1024,5484
416,281,91,34799,9343,1025,5491
417,277,91,34798,9328,1025,5468
419,280,91,34795,9328,1023,5491
420,282,91,34793,9328,1024,5515
422,275,91,34791,9343,1024,5472
424,281,91,34791,9335,1025,5425
425,272,91,34792,9328,1024,5382
427,278,91,34793,9343,1025,5406
429,277,91,34792,9328,1023,5417
430,282,91,34793,9335,1025,5366
432,279,92,34792,9343,1024,5437
434,270,92,34792,9343,1024,5390
435,274,92,34791,9328,1025,5429
437,274,92,34790,9343,1024,5417
439,275,92,34790,9328,1024,5476
440,277,92,34788,9328,1023,5402
442,284,92,34787,9343,1024,5421
443,277,92,34786,9335,1023,5484
445,281,92,34785,9328,1023,5484
447,285,92,34784,9328,1023,5527
448,276,92,34783,9343,1025,5515
450,279,93,34782,9328,1026,5441
452,280,93,34780,9328,1024,5499
453,276,93,34777,9328,1024,5398
455,277,93,34776,9328,1023,5495
457,278,93,34774,9335,1023,5363
458,275,93,34773,9328,1024,5511
460,282,93,34771,9328,1023,5507
462,283,93,34770,9328,1024,5495
463,289,93,34768,9328,1025,5519
465,277,93,34767,9343,1025,5507
466,273,93,34767,9328,1024,5542
468,276,93,34767,9328,1023,5378
470,278,93,34767,9328,1023,5401
471,277,94,34766,9328,1022,5480
473,277,94,34766,9343,1025,5390
475,273,94,34766,9328,1024,5362
476,275,94,34765,9343,1024,5433
478,284,94,34765,9335,1023,5534
480,282,94,34766,9328,1022,5394
481,276,94,34768,9343,1024,5545
483,272,94,34769,9343,1026,5445
484,271,94,34770,9343,1024,5401
486,283,94,34770,9343,1024,5519
488,270,94,34770,9335,1023,5429
489,280,94,34771,9343,1023,5448
491,275,95,34771,9343,1023,5515
493,274,95,34771,9343,1024,5468
494,273,95,34770,9343,1024,5417
496,270,95,34770,9343,1024,5389
498,276,95,34770,9343,1024,5487
499,279,95,34770,9343,1023,5515
501,272,95,34769,9343,1024,5436
503,279,95,34769,9343,1025,5421
504,276,95,34769,9343,1024,5456
506,286,95,34769,9343,1025,5456
507,278,95,34769,9343,1024,5402
509,274,95,34768,9343,1024,5507
511,269,95,34767,9343,1025,5406
512,281,96,34767,9343,1024,5515
514,280,96,34768,9343,1025,5519
516,282,96,34767,9343,1026,5488
517,279,96,34768,9343,1024,5530
519,282,96,34768,9343,1024,5507
521,277,96,34768,9343,1024,5413
522,278,96,34768,9343,1024,5402
524,279,96,34768,9343,1024,5503
526,277,96,34768,9343,1024,5488
527,288,96,34770,9343,1024,5562
529,283,96,34770,9343,1026,5597
530,277,96,34771,9343,1025,5424
532,284,96,34771,9343,1024,5546
534,282,97,34771,9343,1026,5605
535,275,97,34770,9343,1024,5405
537,287,97,34769,9343,1024,5534
539,282,97,34767,9343,1025,5562
540,286,97,34765,9343,1024,5569
542,291,97,34765,9343,1025,5589
544,274,97,34764,9343,1025,5601
545,282,97,34763,9343,1025,5616
547,233,97,34761,9343,1023,5471
549,285,97,34761,9359,1026,5597
550,282,97,34760,9343,1025,5600
552,287,97,34758,9343,1025,5612
553,286,97,34756,9343,1024,5632
555,282,97,34754,9343,1025,5538
557,289,98,34751,9343,1024,5608
558,279,98,34750,9343,1025,5511
560,280,98,34749,9343,1024,5510
562,282,98,34748,9343,1025,5550
563,285,98,34747,9343,1025,5589
565,284,98,34747,9343,1024,5620
567,281,98,34747,9343,1025,5511
568,277,98,34747,9343,1024,5531
570,290,98,34747,9343,1024,5675
572,284,98,34745,9343,1024,5519
573,284,98,34744,9343,1024,5600
575,284,98,34744,9343,1024,5636
576,282,98,34744,9343,1025,5561
578,285,99,34745,9343,1024,5683
580,288,99,34746,9343,1024,5612
581,284,99,34745,9343,1024,5698
583,284,99,34745,9343,1024,5655
585,282,99,34745,9359,1025,5616
586,284,99,34745,9343,1025,5655
588,279,99,34744,9343,1025,5585
590,277,99,34744,9343,1025,5581
591,282,99,34743,9343,1025,5593
593,277,99,34741,9343,1023,5593
594,289,99,34738,9343,1023,5631
596,284,99,34736,9343,1026,5624
598,296,99,34735,9343,1023,5674
599,287,99,34734,9343,1024,5608
601,283,100,34732,9359,1025,5655
603,283,100,34729,9343,1023,5604
604,281,100,34727,9343,1024,5612
606,287,100,34725,9343,1024,5656
608,271,100,34724,9343,1024,5620
609,281,100,34723,9343,1025,5632
611,281,100,34721,9343,1023,5620
613,283,100,34718,9343,1024,5698
614,290,100,34717,9359,1025,5612
616,287,100,34716,9343,1025,5589
617,283,100,34715,9343,1024,5632
619,293,100,34715,9359,1025,5632
621,283,100,34715,9343,1024,5648
622,294,100,34715,9343,1023,5816
624,292,100,34714,9343,1025,5675
626,292,101,34713,9343,1024,5647
627,287,101,34714,9343,1025,5706
629,284,101,34715,9343,1024,5612
631,281,101,34714,9343,1024,5644
632,287,101,34713,9343,1025,5675
634,291,101,34714,9359,1024,5643
636,283,101,34715,9359,1025,5620
637,290,101,34717,9343,1025,5752
639,293,101,34718,9359,1024,5772
640,291,101,34718,9359,1024,5725
642,283,101,34720,9359,1024,5682
644,286,101,34722,9359,1025,5628
645,282,101,34723,9351,1025,5639
647,285,101,34724,9343,1025,5651
649,286,102,34724,9359,1025,5694
650,284,102,34724,9359,1025,5714
652,287,102,34726,9359,1025,5659
654,292,102,34726,9359,1024,5738
655,289,102,34725,9359,1025,5753
657,287,102,34727,9359,1024,5749
659,295,102,34727,9359,1025,5773
660,292,102,34726,9359,1024,5760
662,289,102,34724,9359,1026,5730
663,293,102,34722,9359,1024,5789
665,290,102,34720,9343,1024,5663
667,283,102,34718,9359,1024,5718
668,291,102,34716,9343,1023,5772
670,295,102,34713,9359,1024,5772
672,289,102,34711,9359,1023,5730
673,283,103,34708,9359,1024,5612
675,292,103,34706,9359,1024,5808
677,292,103,34703,516421,1023,5729
678,287,103,34700,9359,1024,5745
680,279,103,34697,9343,1022,5671
681,292,103,34695,9343,1023,5796
683,283,103,34693,9359,1024,5717
685,288,103,34691,9359,1023,5757
686,291,103,34689,9359,1023,5910
688,294,103,34686,9343,1022,5870
690,290,103,34685,9343,1023,5854
691,290,103,34683,9343,1023,5753
693,298,103,34682,9343,1023,5851
695,289,103,34680,9343,1023,5772
696,291,103,34678,9359,1024,5824
698,288,103,34677,9359,1025,5753
700,304,104,34677,9359,1024,5917
701,290,104,34675,9359,1024,5811
703,295,104,34675,9359,1023,5881
704,292,104,34674,9359,1023,5788
706,293,104,34674,9359,1024,5886
708,288,104,34674,9359,1024,5828
709,298,104,34673,9359,1023,5913
711,298,104,34671,9359,1023,5866
713,293,104,34669,9359,1023,5882
714,300,104,34669,9359,1023,5846
716,306,104,34668,9359,1023,5909
718,291,104,34668,9359,1023,5761
719,300,104,34666,9359,1022,5768
721,295,104,34665,9359,1023,5851
723,293,104,34665,9351,1022,5811
724,292,104,34663,9359,1023,5784
726,292,105,34662,9359,1023,5854
727,297,105,34661,9359,1023,5792
729,295,105,34660,9359,1024,5890
731,288,105,34658,9359,1024,5960
732,292,105,34656,9359,1023,5780
734,298,105,34655,9359,1024,5898
736,299,105,34654,9359,1023,5925
737,294,105,34654,9359,1025,5776
739,305,105,34653,9343,1023,5933
741,299,105,34651,9359,1023,5952
742,299,105,34650,9359,1024,5913
744,289,105,34649,9359,1024,5823
745,297,105,34649,9359,1024,5925
747,296,105,34648,9359,1023,5855
749,295,105,34648,9359,1023,5816
750,299,105,34647,9359,1022,5972
752,293,105,34645,9359,1023,5867
754,291,106,34644,9359,1024,5812
755,296,106,34644,9359,1025,5882
757,302,106,34645,9359,1023,5913
759,299,106,34645,9359,1024,5906
760,297,106,34644,9359,1022,5936
762,292,106,34642,9359,1023,5894
764,296,106,34640,9359,1023,5843
765,293,106,34639,9359,1024,5815
767,300,106,34639,9359,1023,5851
768,296,106,34639,9359,1023,5827
770,299,106,34639,9359,1024,5956
772,293,106,34639,9359,1024,5846
773,296,106,34639,9359,1021,5878
775,301,106,34639,9359,1025,5944
777,300,106,34639,9359,1023,5889
778,299,106,34640,9359,1024,5885
780,300,106,34641,9359,1025,5976
782,292,107,34641,9375,1025,5838
783,302,107,34641,9359,1023,6065
785,300,107,34641,9359,1023,5987
787,301,107,34642,9359,1024,6151
788,303,107,34642,9359,1025,5940
790,294,107,34644,9359,1023,5862
791,296,107,34645,9359,1025,6073
793,304,107,34647,9359,1023,5988
795,292,107,34648,9359,1023,5972
796,298,107,34649,9359,1024,5964
798,300,107,34649,9359,1023,5988
800,299,107,34650,9359,1024,5976
801,298,107,34649,9359,1022,5987
803,255,107,34649,9367,1023,6074
805,299,107,34649,9359,1024,5932
806,302,107,34648,9359,1024,6038
808,303,107,34648,9359,1024,5980
810,302,107,34648,9359,1025,6144
811,305,108,34648,9359,1024,6081
813,304,108,34647,9375,1024,6015
814,304,108,34648,9367,1024,5948
816,301,108,34648,9375,1024,5972
818,301,108,34648,9359,1023,6030
819,300,108,34645,9375,1024,6030
821,304,108,34644,9359,1023,6120
823,297,108,34642,9359,1023,5975
824,309,108,34641,9359,1023,5979
826,301,108,34640,9375,1023,6038
828,298,108,34641,9375,1024,5952
829,303,108,34641,9375,1025,5971
831,302,108,34642,9375,1024,6077
833,304,108,34642,9367,1022,6073
834,304,108,34641,9375,1024,6128
836,304,108,34641,9367,1023,5952
837,301,108,34641,9375,1025,5972
839,304,108,34642,9375,1025,6109
841,307,109,34642,9375,1026,6085
842,307,109,34642,9375,1024,6097
844,305,109,34641,9375,1024,5975
846,299,109,34641,9375,1024,5898
847,293,109,34642,9375,1025,5827
849,313,109,34643,9375,1026,6143
851,306,109,34644,9375,1024,6030
852,294,109,34643,516437,1026,5979
854,306,109,34642,9375,1025,6069
855,307,109,34642,9375,1024,6089
857,314,109,34641,9375,1024,6065
859,308,109,34641,9375,1023,6163
860,303,109,34641,9375,1025,6070
862,298,109,34639,9375,1024,5949
864,302,109,34638,9375,1023,6088
865,303,109,34636,9375,1025,6089
867,308,109,34635,9375,1023,6124
869,310,109,34634,9375,1024,6112
870,314,109,34634,9375,1025,6073
872,295,109,34634,9375,1024,5940
874,302,110,34633,9375,1023,6011
875,311,110,34631,9375,1023,6136
877,302,110,34630,9375,1024,6093
878,306,110,34631,9375,1025,6124
880,309,110,34629,9375,1024,6081
882,309,110,34627,9375,1024,6147
883,306,110,34626,9375,1024,6163
885,305,110,34624,9375,1024,6112
887,311,110,34623,9367,1022,6222
888,312,110,34623,9375,1024,6234
890,312,110,34623,9375,1024,6202
892,305,110,34623,9375,1023,6022
893,304,110,34623,9375,1023,6163
895,296,110,34623,9375,1024,6085
897,310,110,34621,9375,1022,6198
898,300,110,34621,9375,1024,5987
900,303,110,34620,9375,1024,6081
901,299,110,34621,9390,1025,5956
903,306,110,34621,9375,1024,6073
905,306,111,34619,9375,1024,6046
906,303,111,34617,9375,1024,6093
908,306,111,34617,9375,1023,5999
910,310,111,34617,9375,1024,6116
911,302,111,34615,9375,1023,6070
913,306,111,34615,9375,1024,6093
915,308,111,34614,9375,1023,6186
916,311,111,34613,9375,1024,6163
918,308,111,34612,9375,1025,6234
919,307,111,34610,9375,1024,6065
921,308,111,34609,9375,1024,6194
923,302,111,34609,9375,1023,6038
924,308,111,34608,9375,1022,6128
926,308,111,34606,9375,1025,6116
928,301,111,34605,9375,1023,6108
929,308,111,34603,9375,1024,6163
931,305,111,34603,9375,1022,6100
933,303,111,34604,9375,1023,6109
934,304,111,34603,9375,1025,6101
936,306,112,34604,9375,1024,6085
938,313,112,34604,9375,1022,6225
939,315,112,34604,9382,1024,6198
941,306,112,34604,9375,1024,6127
942,313,112,34604,9375,1024,6174
944,306,112,34604,9375,1023,6160
946,304,112,34604,9375,1024,6108
947,301,112,34605,9375,1025,6027
949,307,112,34606,9375,1024,6155
951,309,112,34606,9375,1022,6108
952,314,112,34606,9375,1024,6206
954,313,112,34606,9375,1025,6198
956,304,112,34606,9375,1024,6113
957,311,112,34606,9375,1025,6199
959,310,112,34606,9375,1024,6104
961,318,112,34607,9375,1023,6292
962,311,112,34607,9375,1025,6182
964,298,112,34607,9375,1022,6108
965,311,112,34606,9375,1023,6144
967,312,113,34606,9375,1024,6132
969,325,113,34605,9375,1024,6367
970,309,113,34604,9375,1024,6148
972,309,113,34604,9375,1024,6155
974,312,113,34602,9375,1024,6156
975,314,113,34601,9375,1024,6222
977,315,113,34600,9382,1026,6268
979,312,113,34600,9375,1024,6409
980,319,113,34599,9375,1024,6331
982,316,113,34598,9375,1023,6327
984,309,113,34597,9375,1025,6187
985,310,113,34597,9375,1023,6175
987,324,113,34597,9390,1024,6366
988,318,113,34596,9375,1024,6292
990,307,113,34597,9375,1025,6214
992,301,113,34597,9375,1024,6112
993,315,113,34596,9375,1024,6304
995,312,113,34597,9375,1025,6292
997,316,113,34598,9375,1023,6241
998,307,113,34597,9375,1025,6112
1000,316,113,34597,9375,1024,6226
1002,312,113,34597,9375,1023,6312
1003,317,113,34597,9375,1024,6257
1005,313,113,34597,9375,1023,6186
1006,317,113,34597,9375,1025,6363
1008,310,113,34598,9375,1024,6315
1010,312,113,34598,9375,1023,6269
1011,312,113,34598,9390,1024,6217
1013,317,113,34596,9375,1025,6351
1015,312,113,34594,9382,1024,6206
1016,307,114,34592,9375,1024,6245
1018,307,114,34592,9390,1024,6237
1020,311,114,34592,9390,1024,6285
1021,312,114,34592,9390,1025,6268
1023,308,114,34592,9390,1026,6187
1025,310,114,34592,9390,1024,6308
1026,316,114,34592,9375,1023,6343
1028,322,114,34593,9382,1024,6331
1029,310,114,34593,9390,1025,6186
1031,304,114,34594,9390,1025,6170
1033,315,114,34594,9390,1024,6303
1034,314,114,34595,9390,1024,6257
1036,322,114,34595,9390,1025,6378
1038,326,114,34595,9390,1024,6358
1039,309,114,34597,9390,1024,6167
1041,315,114,34598,9390,1024,6260
1043,313,114,34600,9390,1024,6250
1044,321,114,34600,9390,1025,6304
1046,315,114,34601,9390,1026,6245
1048,309,114,34602,9390,1023,6242
1049,321,114,34603,9390,1024,6323
1051,319,114,34603,9390,1023,6327
1052,310,115,34602,9390,1025,6222
1054,314,114,34602,9390,1023,6242
1056,316,115,34600,9390,1026,6234
1057,317,115,34599,9390,1024,6265
1059,328,115,34598,9390,1026,6413
1061,324,115,34597,9390,1024,6320
1062,315,115,34597,9390,1024,6351
1064,314,115,34597,9390,1024,6292
1066,317,115,34597,9390,1025,6300
1067,323,115,34597,9390,1025,6429
1069,319,115,34598,9390,1024,6308
1070,319,115,34598,9390,1025,6273
1072,310,115,34598,9390,1025,6214
1074,330,115,34597,9390,1024,6417
1075,322,115,34597,9390,1025,6449
1077,324,115,34597,9390,1025,6385
1079,312,115,34598,9390,1025,6303
1080,313,115,34598,9390,1024,6374
1082,315,115,34600,9390,1026,6253
1084,317,115,34601,9390,1025,6296
1085,318,115,34602,9390,1022,6350
1087,323,115,34602,9390,1023,6331
1089,310,115,34602,9390,1023,6351
1090,325,115,34603,9390,1024,6394
1092,322,115,34603,9406,1026,6468
1093,319,116,34602,9390,1026,6394
1095,314,116,34601,9390,1025,6264
1097,312,116,34599,9390,1024,6343
1098,313,116,34597,9390,1025,6316
1100,314,116,34597,9390,1025,6307
1102,311,116,34596,9390,1024,6152
1103,309,116,34595,9390,1025,6226
1105,318,116,34595,9390,1025,6315
1107,324,116,34595,9390,1025,6362
1108,314,116,34595,9390,1025,6249
1110,318,116,34596,9390,1024,6390
1112,318,116,34596,9390,1024,6323
1113,316,116,34596,9390,1025,6233
1115,324,116,34598,9390,1025,6428
1116,313,116,34597,9390,1024,6327
1118,315,116,34596,9390,1024,6323
1120,313,116,34596,9406,1026,6261
1121,318,116,34597,9390,1024,6370
1123,310,116,34597,9390,1024,6159
1125,311,116,34597,9390,1025,6264
1126,316,116,34596,9390,1024,6256
1128,318,116,34595,9390,1025,6276
1130,314,116,34594,9390,1025,6331
1131,316,116,34593,9390,1024,6402
1133,321,117,34591,9390,1024,6230
1134,316,117,34590,9390,1024,6366
1136,319,117,34589,9390,1025,6424
1138,318,117,34588,9390,1025,6389
1139,320,117,34587,9390,1023,6397
1141,312,117,34585,9390,1024,6191
1143,319,117,34584,9390,1023,6343
1144,318,117,34584,9390,1025,6413
1146,323,117,34583,9390,1024,6472
1148,314,117,34583,9390,1024,6437
1149,312,117,34583,9390,1025,6296
1151,319,117,34582,9390,1023,6346
1153,318,117,34582,9390,1024,6358
1154,322,117,34583,9390,1025,6440
1156,307,117,34583,9390,1025,6339
1157,317,117,34583,9390,1024,6323
1159,321,117,34584,9406,1025,6460
1161,322,117,34583,9390,1025,6311
1162,323,117,34582,9390,1024,6331
1164,323,117,34581,9390,1024,6448
1166,323,117,34580,9390,1025,6433
1167,315,117,34578,9382,1023,6366
1169,319,117,34577,9390,1024,6327
1171,318,117,34576,9390,1024,6401
1172,323,117,34575,9390,1024,6464
1174,317,117,34573,9390,1023,6221
1176,321,117,34572,9390,1024,6460
1177,272,117,34571,9382,1024,6354
1179,321,118,34570,9390,1025,6386
1180,322,118,34568,9390,1025,6484
1182,318,118,34567,9390,1024,6351
1184,323,118,34566,9406,1024,6420
1185,317,118,34565,9406,1024,6335
1187,325,118,34564,9390,1024,6421
1189,315,118,34563,9390,1025,6433
1190,328,118,34562,9390,1023,6499
1192,328,118,34560,9390,1024,6639
1194,320,118,34560,9406,1025,6479
1195,317,118,34560,9406,1025,6238
1197,325,118,34560,9406,1026,6472
1199,328,118,34560,9390,1024,6546
1200,316,118,34560,9406,1025,6386
1202,318,118,34559,9390,1024,6456
1203,321,118,34559,9406,1024,6476
1205,328,118,34560,9390,1024,6464
1207,324,118,34559,9390,1025,6441
1208,319,118,34559,9390,1024,6351
1210,328,118,34557,9390,1024,6531
1212,323,118,34556,9390,1023,6436
1213,325,118,34555,9406,1026,6546
1215,329,118,34556,9390,1024,6452
1217,325,118,34557,9398,1024,6394
1218,330,118,34557,9406,1025,6605
1220,277,118,34557,9390,1024,6495
1222,319,118,34557,9406,1024,6405
1223,317,118,34557,9398,1025,6452
1225,321,118,34556,9406,1024,6510
1226,321,119,34555,9390,1023,6421
1228,326,119,34555,9390,1023,6535
1230,323,119,34555,9390,1025,6526
1231,330,119,34554,9390,1024,6510
1233,325,119,34554,9398,1024,6554
1235,318,119,34554,9390,1024,6429
1236,320,119,34556,9406,1024,6514
1238,326,119,34556,9390,1025,6538
1240,329,119,34555,9390,1024,6612
1241,328,119,34554,9390,1026,6558
1243,327,119,34554,9406,1024,6582
1244,313,119,34555,9406,1025,6402
1246,322,119,34556,9406,1026,6515
1248,324,119,34556,9406,1023,6449
1249,325,119,34555,9406,1025,6421
1251,321,119,34556,9390,1023,6535
1253,325,119,34556,9406,1023,6460
1254,330,119,34556,9406,1024,6503
1256,323,119,34556,9406,1026,6420
