elapsed sec.,core.v,core.i,core.duty,tmu.avg,tsens0,tsens1,power
101,1005,35374,9859,35104,81,58145,1617
101,1005,35374,9859,35098,81,58145,1617
102,1005,35374,9859,35094,81,58145,1617
102,1005,35374,9859,35091,81,58145,1617
103,1005,35374,9859,35085,81,58145,1617
103,1006,35437,10031,35085,82,58145,1619
104,1006,35437,10031,35070,82,58145,1619
104,1006,35437,10031,35071,82,58145,1619
105,1006,35437,10031,35067,82,58145,1619
105,1006,35437,10031,35071,82,58145,1619
106,1006,35437,10031,35065,82,58145,1619
106,1006,35437,10031,35063,82,58145,1619
107,1002,35281,10015,35068,82,58161,1573
107,1002,35281,10015,35066,82,58161,1573
108,1002,35281,10015,35070,82,58161,1573
108,1002,35281,10015,35073,82,58161,1573
109,1002,35281,10015,35074,82,58161,1573
109,1002,35281,10015,35076,82,58161,1573
110,1002,35281,10015,35084,82,58161,1573
110,1034,36655,9968,35081,82,58137,1671
111,1034,36655,9968,35080,82,58137,1671
111,1034,36655,9968,35077,82,58137,1671
112,1034,36655,9968,35070,82,58137,1671
112,1034,36655,9968,35071,82,58137,1671
113,1034,36655,9968,35070,82,58137,1671
113,995,36655,9999,35064,83,58145,1643
114,995,36655,9999,35062,83,58145,1643
114,995,36655,9999,35061,83,58145,1643
115,995,36655,9999,35066,83,58145,1643
115,995,36655,9999,35066,83,58145,1643
116,995,36655,9999,35058,83,58145,1643
116,995,36655,9999,35058,83,58145,1643
117,999,35905,10078,35067,83,58169,1608
117,999,35905,10078,35063,83,58169,1608
118,999,35905,10078,35068,83,58169,1608
118,999,35905,10078,35062,83,58169,1608
119,999,35905,10078,35060,83,58169,1608
119,999,35905,10078,35055,83,58169,1608
120,999,35905,10078,35059,83,58169,1608
120,1031,37000,10007,35048,83,58153,1667
121,1031,37000,10007,35050,83,58153,1667
121,1031,37000,10007,35044,83,58153,1667
122,1031,37000,10007,35043,83,58153,1667
122,1031,37000,10007,35044,83,58153,1667
123,1031,37000,10007,35046,83,58153,1667
123,1031,37000,10007,35045,83,58153,1667
124,985,37280,10031,35055,83,58137,1627
124,985,37280,10031,35055,83,58137,1627
125,985,37280,10031,35053,83,58137,1627
125,985,37280,10031,35054,83,58137,1627
126,985,37280,10031,35057,83,58137,1627
126,985,37280,10031,35055,83,58137,1627
127,985,37280,10031,35061,83,58137,1627
127,999,34968,9890,35053,84,58169,1581
128,999,34968,9890,35050,84,58169,1581
128,999,34968,9890,35047,84,58169,1581
129,999,34968,9890,35043,84,58169,1581
129,999,34968,9890,35041,84,58169,1581
130,999,34968,9890,35036,84,58169,1581
130,999,34968,9890,35033,84,58169,1581
131,1015,36468,10031,35034,84,58145,1621
131,1015,36468,10031,35038,84,58145,1621
132,1015,36468,10031,35043,84,58145,1621
132,1015,36468,10031,35048,84,58145,1621
133,1015,36468,10031,35049,84,58145,1621
133,1015,36468,10031,35061,84,58145,1621
134,1015,36468,10031,35066,84,58145,1621
134,1033,38187,10000,35062,84,58153,1740
135,1033,38187,10000,35062,84,58153,1740
135,1033,38187,10000,35058,84,58153,1740
136,1033,38187,10000,35057,84,58153,1740
136,1033,38187,10000,35055,84,58153,1740
137,1033,38187,10000,35044,84,58153,1740
137,993,36530,10093,35037,84,58153,1641
138,993,36530,10093,35038,84,58153,1641
138,993,36530,10093,35034,84,58153,1641
139,993,36530,10093,35027,84,58153,1641
139,993,36530,10093,35025,84,58153,1641
140,993,36530,10093,35024,84,58153,1641
140,993,36530,10093,35022,84,58153,1641
141,1003,35874,10000,35024,84,58169,1622
141,1003,35874,10000,35031,84,58169,1622
142,1003,35874,10000,35033,84,58169,1622
142,1003,35874,10000,35037,84,58169,1622
143,1003,35874,10000,35048,84,58169,1622
143,1003,35874,10000,35045,84,58169,1622
144,1003,35874,10000,35052,84,58169,1622
144,1012,34812,9991,35058,84,58177,1599
145,1012,34812,9991,35059,84,58177,1599
145,1012,34812,9991,35060,84,58177,1599
146,1012,34812,9991,35062,84,58177,1599
146,1012,34812,9991,35057,84,58177,1599
147,1012,34812,9991,35056,84,58177,1599
147,1012,34812,9991,35050,84,58177,1599
148,987,38311,9906,35039,85,58161,1702
148,987,38311,9906,35035,85,58161,1702
149,987,38311,9906,35033,85,58161,1702
149,987,38311,9906,35037,85,58161,1702
150,987,38311,9906,35037,85,58161,1702
150,987,38311,9906,35040,85,58161,1702
151,987,38311,9906,35042,85,58161,1702
151,1001,36343,9882,35046,85,58153,1702
152,1001,36343,9882,35047,85,58153,1702
152,1001,36343,9882,35048,85,58153,1702
153,1001,36343,9882,35044,85,58153,1702
153,1001,36343,9882,35041,85,58153,1702
154,1001,36343,9882,35040,85,58153,1702
154,1001,36343,9882,35042,85,58153,1702
155,1006,35936,10062,35040,85,58169,1639
155,1006,35936,10062,35045,85,58169,1639
156,1006,35936,10062,35046,85,58169,1639
156,1006,35936,10062,35045,85,58169,1639
157,1006,35936,10062,35042,85,58169,1639
157,1006,35936,10062,35041,85,58169,1639
158,999,36531,10015,35047,2,58161,1639
158,999,36531,10015,35048,85,58161,1649
159,999,36531,10015,35048,85,58161,1649
159,999,36531,10015,35046,85,58161,1649
160,999,36531,10015,35050,85,58161,1649
160,999,36531,10015,35053,85,58161,1649
161,999,36531,10015,35055,85,58161,1649
161,989,37436,9968,35053,85,58169,1649
162,989,37436,9968,35053,85,58169,1649
162,989,37436,9968,35048,85,58169,1649
163,989,37436,9968,35050,85,58169,1649
163,989,37436,9968,35052,85,58169,1649
164,989,37436,9968,35050,85,58169,1649
164,989,37436,9968,35054,85,58169,1649
165,1004,36905,10031,35056,85,58169,1679
165,1004,36905,10031,35057,85,58169,1679
166,1004,36905,10031,35062,85,58169,1679
166,1004,36905,10031,35060,85,58169,1679
167,1004,36905,10031,35058,85,58169,1679
167,1004,36905,10031,35058,85,58169,1679
168,1004,36905,10031,35056,85,58169,1679
168,1001,34593,9828,35043,85,58129,1580
169,1001,34593,9828,35038,85,58129,1580
169,1001,34593,9828,35037,85,58129,1580
170,1001,34593,9828,35039,85,58129,1580
170,1001,34593,9828,35033,85,58129,1580
171,1001,34593,9828,35031,85,58129,1580
171,1001,34593,9828,35031,85,58129,1580
172,966,35593,10062,35038,86,58153,1517
172,966,35593,10062,35043,86,58153,1517
173,966,35593,10062,35042,86,58153,1517
173,966,35593,10062,35045,86,58153,1517
174,966,35593,10062,35052,86,58153,1517
174,966,35593,10062,35050,86,58153,1517
175,966,35593,10062,35047,86,58153,1517
175,1000,35343,10062,35043,86,58153,1605
176,1000,35343,10062,35040,86,58153,1605
176,1000,35343,10062,35033,86,58153,1605
177,1000,35343,10062,35031,86,58153,1605
177,1000,35343,10062,35025,86,58153,1605
178,1000,35343,10062,35028,86,58153,1605
178,1000,35343,10062,35026,86,58153,1605
179,1004,35031,9937,35025,86,58161,1599
179,1004,35031,9937,35029,86,58161,1599
180,1004,35031,9937,35030,86,58161,1599
180,1004,35031,9937,35029,86,58161,1599
181,1004,35031,9937,35027,86,58161,1599
181,1004,35031,9937,35025,86,58161,1599
182,1019,36812,9984,35020,86,58145,1680
182,1019,36812,9984,35017,86,58145,1680
183,1019,36812,9984,35016,86,58145,1680
183,1019,36812,9984,35013,86,58145,1680
184,1019,36812,9984,35013,86,58145,1680
184,1019,36812,9984,35014,86,58145,1680
185,1019,36812,9984,35015,86,58145,1680
185,978,35655,9812,35017,86,58153,1546
186,978,35655,9812,35025,86,58153,1546
186,978,35655,9812,35030,86,58153,1546
187,978,35655,9812,35029,86,58153,1546
187,978,35655,9812,35032,86,58153,1546
188,978,35655,9812,35039,86,58153,1546
188,978,35655,9812,35040,86,58153,1546
189,992,35624,9890,35034,86,58161,1572
189,992,35624,9890,35033,86,58161,1572
190,992,35624,9890,35031,86,58161,1572
190,992,35624,9890,35032,86,58161,1572
191,992,35624,9890,35022,86,58161,1572
191,992,35624,9890,35014,86,58161,1572
192,992,35624,9890,35013,86,58161,1572
192,1009,35281,9937,35008,86,58145,1565
193,1009,35281,9937,35003,86,58145,1565
193,1009,35281,9937,34998,86,58145,1565
194,1009,35281,9937,35003,86,58145,1565
194,1009,35281,9937,34999,86,58145,1565
195,1009,35281,9937,35005,86,58145,1565
195,1009,35281,9937,35006,86,58145,1565
196,1000,35625,9976,35010,86,58161,1602
196,1000,35625,9976,35010,86,58161,1602
197,1000,35625,9976,35008,86,58161,1602
197,1000,35625,9976,35005,86,58161,1602
198,1000,35625,9976,35007,86,58161,1602
198,1000,35625,9976,35003,86,58161,1602
199,1000,35625,9976,35006,86,58161,1602
199,985,38093,10015,35007,86,58153,1680
200,985,38093,10015,35010,86,58153,1680
200,985,38093,10015,35013,86,58153,1680
201,985,38093,10015,35016,86,58153,1680
201,985,38093,10015,35022,86,58153,1680
202,985,38093,10015,35024,86,58153,1680
202,985,38093,10015,35030,86,58153,1680
203,1000,36218,10031,35034,86,58185,1653
203,1000,36218,10031,35035,86,58185,1653
204,1000,36218,10031,35030,86,58185,1653
204,1000,36218,10031,35033,86,58185,1653
205,1000,36218,10031,35029,86,58185,1653
205,1000,36218,10031,35024,86,58185,1653
206,1003,36874,9843,35020,86,58153,1619
206,1003,36874,9843,35013,86,58153,1619
207,1003,36874,9843,35016,86,58153,1619
207,1003,36874,9843,35020,86,58153,1619
208,1003,36874,9843,35025,86,58153,1619
208,1003,36874,9843,35027,86,58153,1619
209,1003,36874,9843,35028,86,58153,1619
209,1001,34343,9976,35027,86,58153,1568
210,1001,34343,9976,35030,86,58153,1568
210,1001,34343,9976,35022,86,58153,1568
211,1001,34343,9976,35020,86,58153,1568
211,1001,34343,9976,35015,86,58153,1568
212,1001,34343,9976,35015,86,58153,1568
212,1001,34343,9976,35011,86,58153,1568
213,1005,36906,10093,35012,87,58177,1638
213,1005,36906,10093,35015,87,58177,1638
214,1005,36906,10093,35021,87,58177,1638
214,1005,36906,10093,35021,87,58177,1638
215,1005,36906,10093,35024,87,58177,1638
215,1005,36906,10093,35028,87,58177,1638
216,1005,36906,10093,35025,87,58177,1638
216,1052,34686,9953,35027,87,58161,1618
217,1052,34686,9953,35020,87,58161,1618
217,1052,34686,9953,35015,87,58161,1618
218,1052,34686,9953,35012,87,58161,1618
218,1052,34686,9953,35005,87,58161,1618
219,1052,34686,9953,35005,87,58161,1618
219,1052,34686,9953,35005,87,58161,1618
220,1006,35874,10046,34995,87,58185,1606
220,1006,35874,10046,35000,87,58185,1606
221,1006,35874,10046,35003,87,58185,1606
221,1006,35874,10046,34999,87,58185,1606
222,1006,35874,10046,35000,87,58185,1606
222,1006,35874,10046,35000,87,58185,1606
223,1006,35874,10046,35006,87,58185,1606
223,1018,35218,9906,35010,87,58169,1624
224,1018,35218,9906,35007,87,58169,1624
224,1018,35218,9906,35004,87,58169,1624
225,1018,35218,9906,35008,87,58169,1624
225,1018,35218,9906,35014,87,58169,1624
226,1018,35218,9906,35010,87,58169,1624
226,1018,35218,9906,35014,87,58169,1624
227,997,35187,9937,35014,87,58153,1580
227,997,35187,9937,35019,87,58153,1580
228,997,35187,9937,35015,87,58153,1580
228,997,35187,9937,35019,87,58153,1580
229,997,35187,9937,35018,87,58153,1580
229,997,35187,9937,35022,87,58153,1580
230,1007,33687,10015,35018,87,58177,1540
230,1007,33687,10015,35019,87,58177,1540
231,1007,33687,10015,35017,87,58177,1540
231,1007,33687,10015,35019,87,58177,1540
232,1007,33687,10015,35016,87,58177,1540
232,1007,33687,10015,35015,87,58177,1540
233,1007,33687,10015,35015,87,58177,1540
233,1001,34062,9827,35015,87,58161,1528
234,1001,34062,9827,35009,87,58161,1528
234,1001,34062,9827,35011,87,58161,1528
235,1001,34062,9827,35005,87,58161,1528
235,1001,34062,9827,35004,87,58161,1528
236,1001,34062,9827,35002,87,58161,1528
236,1001,34062,9827,34994,87,58161,1528
237,995,35968,9890,34988,87,58153,1593
237,995,35968,9890,34990,87,58153,1593
238,995,35968,9890,34983,87,58153,1593
238,995,35968,9890,34992,87,58153,1593
239,995,35968,9890,34991,87,58153,1593
239,995,35968,9890,34991,87,58153,1593
240,995,35968,9890,34987,87,58153,1593
247,1001,5010,8906,35371,85,58121,320
248,1001,5010,8906,35376,85,58121,320
248,1001,5010,8906,35383,85,58121,320
249,1001,5010,8906,35389,85,58121,320
249,1001,5010,8906,35396,85,58121,320
250,1003,4952,8906,35400,84,58098,315
250,1003,4952,8906,35406,84,58098,315
251,1003,4952,8906,35409,84,58098,315
251,1003,4952,8906,35410,84,58098,315
252,1003,4952,8906,35409,84,58098,315
252,1003,4952,8906,35407,84,58098,315
253,1003,4952,8906,35409,84,58098,315
253,1003,4968,8906,35410,82,58090,316
254,1003,4968,8906,35411,82,58090,316
254,1003,4968,8906,35415,82,58090,316
255,1003,4968,8906,35419,82,58090,316
255,1003,4968,8906,35423,82,58090,316
256,1003,4968,8906,35426,82,58090,316
256,1003,4992,8906,35426,80,58074,321
257,1003,4992,8906,35428,80,58074,321
257,1003,4992,8906,35429,80,58074,321
258,1003,4992,8906,35429,80,58074,321
258,1003,4992,8906,35429,80,58074,321
259,1003,4992,8906,35432,80,58074,321
259,1003,4992,8906,35432,80,58074,321
260,1002,4913,8898,35433,79,58066,323
260,1002,4913,8898,35437,79,58066,323
261,1002,4913,8898,35436,79,58066,323
261,1002,4913,8898,35439,79,58066,323
262,1002,4913,8898,35440,79,58066,323
262,1002,4913,8898,35441,79,58066,323
263,1001,4788,8906,35445,78,58050,315
263,1001,4788,8906,35443,78,58050,315
264,1001,4788,8906,35445,78,58050,315
264,1001,4788,8906,35445,78,58050,315
265,1001,4788,8906,35443,78,58050,315
265,1001,4788,8906,35442,78,58050,315
266,1001,4788,8906,35444,78,58050,315
266,1002,4788,8906,35449,77,58050,312
267,1002,4788,8906,35455,77,58050,312
267,1002,4788,8906,35460,77,58050,312
268,1002,4788,8906,35466,77,58050,312
268,1002,4788,8906,35471,77,58050,312
269,1002,4788,8906,35473,77,58050,312
269,1003,4768,8906,35474,76,58034,316
270,1003,4768,8906,35474,76,58034,316
270,1003,4768,8906,35476,76,58034,316
271,1003,4768,8906,35475,76,58034,316
271,1003,4768,8906,35475,76,58034,316
272,1003,4768,8906,35475,76,58034,316
272,1003,4768,8906,35475,76,58034,316
273,1003,4780,8906,35477,75,58034,320
273,1003,4780,8906,35477,75,58034,320
274,1003,4780,8906,35477,75,58034,320
274,1003,4780,8906,35476,75,58034,320
275,1003,4780,8906,35478,75,58034,320
275,1003,4780,8906,35483,75,58034,320
276,1003,4753,8906,35486,74,58034,320
276,1003,4753,8906,35488,74,58034,320
277,1003,4753,8906,35490,74,58034,320
277,1003,4753,8906,35490,74,58034,320
278,1003,4753,8906,35491,74,58034,320
278,1003,4753,8906,35490,74,58034,320
279,1003,4753,8906,35491,74,58034,320
279,1003,4776,8890,35489,73,58034,311
280,1003,4776,8890,35489,73,58034,311
280,1003,4776,8890,35490,73,58034,311
281,1003,4776,8890,35492,73,58034,311
281,1003,4776,8890,35493,73,58034,311
282,1003,4776,8890,35493,73,58034,311
282,1003,4776,8890,35495,73,58034,311
283,1003,4710,8898,35497,72,58018,306
283,1003,4710,8898,35497,72,58018,306
284,1003,4710,8898,35499,72,58018,306
284,1003,4710,8898,35501,72,58018,306
285,1003,4710,8898,35501,72,58018,306
285,1003,4710,8898,35500,72,58018,306
286,1003,4624,8890,35501,72,58018,302
286,1003,4624,8890,35502,72,58018,302
287,1003,4624,8890,35502,72,58018,302
287,1003,4624,8890,35501,72,58018,302
288,1003,4624,8890,35503,72,58018,302
288,1003,4624,8890,35504,72,58018,302
289,1003,4624,8890,35504,72,58018,302
289,1003,4756,8890,35505,71,58026,309
290,1003,4756,8890,35505,71,58026,309
290,1003,4756,8890,35506,71,58026,309
291,1003,4756,8890,35508,71,58026,309
291,1003,4756,8890,35508,71,58026,309
292,1003,4756,8890,35508,71,58026,309
292,1001,4592,8890,35509,71,58018,299
293,1001,4592,8890,35511,71,58018,299
293,1001,4592,8890,35514,71,58018,299
294,1001,4592,8890,35518,71,58018,299
294,1001,4592,8890,35519,71,58018,299
295,1001,4592,8890,35523,71,58018,299
295,1001,4592,8890,35525,71,58018,299
296,1003,4753,8890,35526,70,58018,306
296,1003,4753,8890,35528,70,58018,306
297,1003,4753,8890,35525,70,58018,306
297,1003,4753,8890,35525,70,58018,306
298,1003,4753,8890,35525,70,58018,306
298,1003,4753,8890,35522,70,58018,306
299,1002,4546,8890,35518,69,58002,303
299,1002,4546,8890,35515,69,58002,303
300,1002,4546,8890,35516,69,58002,303
300,1002,4546,8890,35517,69,58002,303
301,1002,4546,8890,35520,69,58002,303
301,1002,4546,8890,35521,69,58002,303
302,1002,4546,8890,35526,69,58002,303
302,1003,4652,8890,35530,69,58002,305
303,1003,4652,8890,35531,69,58002,305
303,1003,4652,8890,35532,69,58002,305
304,1003,4652,8890,35531,69,58002,305
304,1003,4652,8890,35531,69,58002,305
305,1003,4652,8890,35530,69,58002,305
305,1003,4514,8890,35531,69,57995,305
306,1003,4514,8890,35532,69,57995,305
306,1003,4514,8890,35532,69,57995,305
307,1003,4514,8890,35530,69,57995,305
307,1003,4514,8890,35532,69,57995,305
308,1003,4514,8890,35536,69,57995,305
308,1003,4514,8890,35538,69,57995,305
309,1003,4566,8906,35541,68,58002,297
309,1003,4566,8906,35542,68,58002,297
310,1003,4566,8906,35543,68,58002,297
310,1003,4566,8906,35544,68,58002,297
311,1003,4566,8906,35541,68,58002,297
311,1003,4566,8906,35538,68,58002,297
312,1003,4550,8890,35537,2,58002,297
312,1003,4550,8890,35538,68,58002,296
313,1003,4550,8890,35538,68,58002,296
313,1003,4550,8890,35541,68,58002,296
314,1003,4550,8890,35544,68,58002,296
314,1003,4550,8890,35549,68,58002,296
315,1003,4550,8890,35549,68,58002,296
315,1003,4608,8890,35550,67,57995,299
316,1003,4608,8890,35553,67,57995,299
316,1003,4608,8890,35553,67,57995,299
317,1003,4608,8890,35551,67,57995,299
317,1003,4608,8890,35551,67,57995,299
318,1003,4608,8890,35551,67,57995,299
318,1003,4608,8890,35552,67,57995,299
319,1002,4679,8890,35549,67,58002,308
319,1002,4679,8890,35551,67,58002,308
320,1002,4679,8890,35552,67,58002,308
320,1002,4679,8890,35556,67,58002,308
321,1002,4679,8890,35558,67,58002,308
321,1002,4679,8890,35561,67,58002,308
322,1003,4530,8890,35564,66,57987,300
322,1003,4530,8890,35565,66,57987,300
323,1003,4530,8890,35563,66,57987,300
323,1003,4530,8890,35562,66,57987,300
324,1003,4530,8890,35561,66,57987,300
324,1003,4530,8890,35558,66,57987,300
325,1003,4530,8890,35558,66,57987,300
325,1003,4612,8890,35560,66,57987,305
326,1003,4612,8890,35559,66,57987,305
326,1003,4612,8890,35561,66,57987,305
327,1003,4612,8890,35560,66,57987,305
327,1003,4612,8890,35561,66,57987,305
328,1003,4612,8890,35563,66,57987,305
328,1001,4558,8890,35564,66,57987,305
329,1001,4558,8890,35564,66,57987,305
329,1001,4558,8890,35565,66,57987,305
330,1001,4558,8890,35565,66,57987,305
