elapsed sec.,power,temp. sensor,tmu avg
3424,0,98,33916
3427,0,98,33908
3429,0,98,33909
3431,0,98,33913
3433,0,98,33913
3436,0,98,33920
3438,0,98,33927
3440,0,98,33928
3442,0,98,33933
3444,0,98,33937
3447,0,98,33932
3449,0,98,33927
3451,0,98,33922
3453,0,98,33926
3456,0,98,33923
3458,0,98,33923
3460,0,98,33924
3462,0,98,33918
3464,0,98,33913
3467,0,98,33914
3469,0,98,33920
3471,0,98,33915
3473,0,98,33915
3476,0,98,33917
3478,0,98,33910
3480,0,98,33908
3482,0,98,33912
3484,0,99,33912
3487,0,98,33912
3489,0,99,33914
3491,0,99,33916
3493,0,99,33914
3496,0,99,33908
3498,0,99,33911
3500,0,99,33920
3502,0,99,33918
3504,0,99,33915
3507,0,99,33918
3509,0,99,33912
3511,0,99,33903
3513,0,99,33898
3516,0,99,33899
3518,0,99,33904
3520,0,99,33911
3522,0,99,33919
3524,0,99,33922
3527,0,99,33918
3529,0,99,33915
3531,0,99,33920
3533,0,99,33921
3536,0,99,33915
3538,0,99,33918
3540,0,99,33932
3542,0,99,33933
3544,0,99,33927
3547,0,99,33927
3549,0,99,33921
3551,0,99,33913
3553,0,99,33923
3556,0,99,33935
3558,0,99,33926
3560,0,99,33917
3562,0,99,33923
3564,0,99,33918
3567,0,99,33902
3569,0,99,33902
3571,0,99,33915
3573,0,99,33921
3576,0,99,33925
3578,0,99,33928
3580,0,99,33924
3582,0,99,33919
3584,0,99,33919
3587,0,99,33929
3589,0,99,33928
3591,0,99,33915
3593,0,99,33909
3596,0,99,33914
3598,0,100,33924
3600,0,100,33924
3602,0,100,33924
3604,0,100,33928
3607,0,100,33926
3609,0,100,33919
3611,0,100,33914
3613,0,100,33913
3616,0,100,33911
3618,0,100,33909
3620,0,100,33915
3622,0,100,33913
3624,0,100,33911
3627,0,100,33913
3629,0,100,33904
3631,0,100,33906
3633,0,100,33915
3636,0,100,33914
3638,0,100,33921
3640,0,100,33924
3642,0,100,33920
3645,0,100,33922
3647,0,100,33914
3649,0,100,33910
3651,0,100,33913
3653,0,100,33910
3656,0,100,33918
3658,0,100,33919
3660,0,100,33918
3662,0,100,33920
3665,0,100,33916
3667,0,100,33918
3669,0,100,33918
3671,0,100,33924
3673,0,100,33928
3676,0,100,33928
3678,0,100,33932
3680,0,100,33936
3682,0,101,33935
3685,0,101,33933
3687,0,101,33933
3689,0,101,33929
3691,0,101,33923
3693,0,101,33924
3696,0,101,33921
3698,0,101,33912
3700,0,101,33914
3702,0,101,33920
3704,0,101,33930
3707,0,101,33926
3709,0,101,33915
3711,0,101,33921
3713,0,101,33922
3716,0,101,33916
3718,0,101,33905
3720,0,101,33897
3722,0,101,33906
3725,0,101,33914
3727,0,101,33912
3729,0,101,33913
3731,0,101,33909
3733,0,101,33907
3736,0,101,33912
3738,0,101,33909
3740,0,101,33905
3742,0,101,33917
3745,0,101,33924
3747,0,101,33918
3749,0,101,33915
3751,0,101,33917
3753,0,101,33912
3756,0,101,33908
3758,0,101,33905
3760,0,101,33905
3762,0,101,33909
3765,0,101,33914
3767,0,101,33917
3769,0,101,33909
3771,0,101,33903
3773,0,101,33899
3776,0,101,33897
3778,0,101,33900
3780,0,101,33906
3782,0,101,33903
3785,0,101,33899
3787,0,101,33900
3789,0,101,33900
3791,0,101,33912
3793,0,101,33923
3796,0,101,33922
3798,0,101,33921
3800,0,101,33917
3802,0,101,33917
3805,0,101,33918
3807,0,101,33924
3809,0,101,33927
3811,0,102,33914
3813,0,102,33906
3816,0,102,33911
3818,0,102,33919
3820,0,102,33917
3822,0,102,33909
3825,0,102,33909
3827,0,102,33918
3829,0,102,33924
3831,0,102,33922
3833,0,102,33918
3836,0,102,33914
3838,0,102,33912
3840,0,102,33913
3842,0,102,33914
3845,0,102,33912
3847,0,102,33909
3849,0,102,33911
3851,0,102,33916
3853,0,102,33916
3856,0,102,33919
3858,0,102,33923
3860,0,102,33926
3862,0,102,33924
3865,0,102,33918
3867,0,102,33911
3869,0,102,33910
3871,0,102,33913
3873,0,102,33912
3876,0,102,33912
3878,0,102,33912
3880,0,102,33915
3882,0,102,33912
3885,0,102,33915
3887,0,102,33917
3889,0,102,33912
3891,0,102,33913
3893,0,102,33916
3896,0,102,33908
3898,0,102,33887
3900,0,102,33881
3902,0,102,33878
3905,0,102,33882
3907,0,102,33894
3909,0,102,33893
3911,0,102,33894
3913,0,102,33893
3916,0,102,33895
3918,0,102,33900
3920,0,102,33899
3922,0,102,33897
3925,0,102,33898
3927,0,102,33892
3929,0,102,33886
3931,0,102,33887
3933,0,102,33888
3936,0,102,33887
3938,0,102,33882
3940,0,102,33884
3942,0,102,33887
3945,0,102,33888
3947,0,102,33889
3949,0,102,33886
3951,0,102,33889
3953,0,102,33896
3956,0,102,33909
3958,0,102,33910
3960,0,102,33895
3962,0,102,33889
3965,0,102,33890
3967,0,102,33902
3969,0,102,33904
3971,0,102,33895
3973,0,102,33889
3976,0,102,33895
3978,0,102,33902
3980,0,102,33895
3982,0,102,33902
3985,0,102,33904
3987,0,103,33900
3989,0,103,33892
3991,0,102,33880
3993,0,103,33874
3996,0,102,33876
3998,0,103,33874
4000,0,103,33878
4002,0,103,33886
4005,0,103,33884
4007,0,103,33886
4009,0,103,33885
4011,0,103,33886
4013,0,103,33898
4016,0,103,33905
4018,0,103,33898
4020,0,103,33891
4022,0,103,33900
4025,0,103,33901
4027,0,103,33894
4029,0,103,33889
4031,0,103,33877
4033,0,103,33874
4036,0,103,33869
4038,0,103,33871
4040,0,103,33885
4042,0,103,33887
4045,0,103,33887
4047,0,103,33888
4049,0,103,33892
4051,0,103,33885
4053,0,103,33877
4056,0,103,33883
4058,0,103,33886
4060,0,103,33887
4062,0,103,33893
4065,0,103,33895
4067,0,103,33899
4069,0,103,33897
4071,0,103,33888
4073,0,103,33884
4076,0,103,33883
4078,0,103,33883
4080,0,103,33879
4082,0,103,33890
4085,0,103,33899
4087,0,103,33889
4089,0,103,33886
4091,0,103,33892
4093,0,103,33901
4096,0,103,33899
4098,0,103,33892
4100,0,103,33889
4102,0,103,33883
4105,0,103,33880
4107,0,103,33881
4109,0,103,33891
4111,0,103,33892
4113,0,103,33895
4116,0,103,33901
4118,0,103,33892
4120,0,103,33880
4122,0,103,33877
4125,0,103,33874
4127,0,103,33861
4129,0,103,33863
4131,0,103,33879
4133,0,103,33884
4136,0,103,33890
4138,0,103,33891
4140,0,103,33886
4142,0,103,33885
4145,0,103,33873
4147,0,103,33861
4149,0,103,33857
4151,0,103,33867
4153,0,103,33883
4156,0,103,33888
4158,0,103,33889
4160,0,103,33880
4162,0,103,33875
4165,0,103,33879
4167,0,103,33880
4169,0,103,33881
4171,0,103,33880
4173,0,103,33875
4176,0,103,33885
4178,0,103,33885
4180,0,103,33880
4182,0,103,33877
4185,0,103,33869
4187,0,103,33866
4189,0,103,33860
4191,0,103,33859
4193,0,103,33865
4196,0,103,33863
4198,0,103,33863
4200,0,103,33868
4202,0,103,33868
4205,0,103,33866
4207,0,103,33864
4209,0,103,33862
4211,0,103,33858
4213,0,103,33859
4216,0,103,33868
4218,0,103,33868
4220,0,103,33860
4222,0,103,33854
4225,0,103,33862
4227,0,103,33862
4229,0,103,33861
4231,0,103,33859
4233,0,103,33863
4236,0,103,33871
4238,0,103,33868
4240,0,103,33864
4242,0,103,33860
4245,0,103,33857
4247,0,103,33863
4249,0,103,33869
4251,0,103,33875
4253,0,103,33881
4256,0,103,33882
4258,0,103,33880
4260,0,103,33871
4262,0,104,33874
4265,0,104,33878
4267,0,104,33879
4269,0,104,33873
4271,0,104,33864
4273,0,104,33868
4276,0,104,33876
4278,0,104,33881
4280,0,104,33883
4282,0,104,33885
4285,0,104,33886
4287,0,104,33880
4289,0,104,33877
4291,0,104,33876
4293,0,104,33872
4296,0,104,33866
4298,0,104,33864
4300,0,104,33859
4302,0,104,33854
4305,0,104,33854
4307,0,104,33857
4309,0,104,33859
4311,0,104,33848
4313,0,104,33849
4316,0,104,33865
4318,0,104,33867
4320,0,104,33870
4322,0,104,33879
4325,0,104,33881
4327,0,104,33888
4329,0,104,33891
4331,0,104,33882
4333,0,104,33878
4336,0,104,33873
4338,0,104,33871
4340,0,104,33874
4342,0,104,33874
4345,0,104,33878
4347,0,104,33880
4349,0,104,33874
4351,0,104,33877
4353,0,104,33884
4356,0,104,33883
4358,0,104,33883
4360,0,104,33880
4362,0,104,33882
4365,0,104,33885
4367,0,104,33880
4369,0,104,33881
4371,0,104,33887
4373,0,104,33888
4376,0,104,33883
4378,0,104,33873
4380,0,104,33865
4382,0,104,33868
4385,0,104,33878
4387,0,104,33874
4389,0,104,33868
4391,0,104,33870
4393,0,104,33871
4396,0,104,33868
4398,0,104,33868
4400,0,104,33866
4402,0,104,33862
4405,0,104,33873
4407,0,104,33878
4409,0,104,33876
4411,0,104,33880
4414,0,104,33884
4416,0,104,33882
4418,0,104,33880
4420,0,104,33882
4422,0,104,33884
4425,0,104,33884
4427,0,104,33883
4429,0,104,33886
4431,0,104,33886
4434,0,104,33886
4436,0,104,33888
4438,0,104,33885
4440,0,104,33888
4442,0,104,33893
4445,0,104,33885
4447,0,104,33872
4449,0,104,33879
4451,0,104,33886
4454,0,104,33876
4456,0,104,33860
4458,0,104,33849
4460,0,104,33857
4462,0,104,33863
4465,0,104,33856
4467,0,104,33851
4469,0,104,33860
4471,0,104,33866
4474,0,104,33865
4476,0,104,33864
4478,0,104,33859
4480,0,104,33853
4482,0,104,33852
4485,0,104,33851
4487,0,104,33851
4489,0,104,33856
4491,0,104,33853
4494,0,104,33853
4496,0,104,33862
4498,0,104,33853
4500,0,104,33848
4502,0,104,33861
4505,0,104,33869
4507,0,104,33873
4509,0,104,33878
4511,0,104,33887
4514,0,104,33877
4516,0,104,33871
4518,0,104,33869
4520,0,104,33856
4522,0,104,33855
4525,0,104,33873
4527,0,104,33883
4529,0,104,33886
4531,0,104,33888
4534,0,104,33880
4536,0,104,33878
4538,0,104,33887
4540,0,104,33885
4542,0,104,33883
4545,0,104,33891
4547,0,104,33884
4549,0,104,33878
4551,0,104,33887
4554,0,104,33888
4556,0,104,33880
4558,0,104,33871
4560,0,104,33865
4562,0,104,33862
4565,0,104,33857
4567,0,104,33864
4569,0,104,33875
4571,0,104,33879
4574,0,104,33879
4576,0,104,33876
4578,0,104,33872
4580,0,104,33875
4582,0,104,33880
4585,0,104,33872
4587,0,104,33868
4589,0,104,33876
4591,0,104,33872
4594,0,104,33870
4596,0,104,33876
4598,0,104,33870
4600,0,104,33865
4602,0,104,33867
4605,0,104,33868
4607,0,104,33864
4609,0,104,33858
4611,0,104,33866
4614,0,104,33878
4616,0,104,33881
4618,0,104,33887
4620,0,104,33886
4622,0,104,33880
4625,0,104,33874
4627,0,104,33877
4629,0,104,33883
4631,0,104,33883
4634,0,104,33892
4636,0,104,33892
4638,0,104,33884
4640,0,104,33881
4642,0,104,33873
4645,0,104,33862
4647,0,104,33872
4649,0,104,33879
4651,0,104,33879
4654,0,104,33884
4656,0,104,33885
4658,0,104,33891
4660,0,104,33893
4662,0,104,33884
4665,0,104,33871
4667,0,104,33862
4669,0,104,33866
4671,0,104,33866
4674,0,104,33858
4676,0,104,33860
4678,0,104,33863
4680,0,104,33865
4682,0,104,33863
4685,0,104,33856
4687,0,104,33858
4689,0,104,33857
4691,0,104,33852
4694,0,104,33853
4696,0,105,33856
4698,0,105,33856
4700,0,105,33861
4702,0,104,33865
4705,0,104,33863
4707,0,105,33866
4709,0,104,33874
4711,0,105,33873
4714,0,105,33864
4716,0,105,33868
4718,0,104,33868
4720,0,104,33864
4722,0,104,33876
4725,0,104,33879
4727,0,104,33867
4729,0,104,33864
4731,0,105,33864
4734,0,105,33869
4736,0,105,33876
4738,0,105,33874
4740,0,105,33875
4742,0,105,33880
4745,0,105,33885
4747,0,105,33887
4749,0,105,33877
4751,0,105,33869
4754,0,105,33873
4756,0,105,33875
4758,0,105,33877
4760,0,105,33873
4762,0,105,33869
4765,0,105,33867
4767,0,105,33860
4769,0,105,33860
4771,0,105,33870
4774,0,105,33876
4776,0,105,33875
4778,0,105,33876
4780,0,105,33873
4782,0,105,33876
4785,0,105,33880
4787,0,105,33878
4789,0,105,33884
4791,0,105,33880
4794,0,105,33869
4796,0,105,33867
4798,0,105,33869
4800,0,105,33868
4802,0,105,33874
4805,0,105,33877
4807,0,105,33872
4809,0,105,33875
4811,0,105,33875
4814,0,105,33864
4816,0,105,33868
4818,0,105,33874
4820,0,105,33871
4822,0,105,33878
4825,0,105,33883
4827,0,105,33886
4829,0,105,33882
4831,0,105,33871
4834,0,105,33868
4836,0,105,33868
4838,0,105,33876
4840,0,105,33888
4842,0,105,33889
4845,0,105,33885
4847,0,105,33889
4849,0,105,33893
4851,0,105,33887
4854,0,105,33882
4856,0,105,33877
4858,0,105,33872
4860,0,105,33879
4862,0,105,33886
4865,0,105,33881
4867,0,105,33882
4869,0,105,33882
4871,0,105,33881
4874,0,105,33884
4876,0,105,33887
4878,0,105,33896
4880,0,105,33904
4882,0,105,33902
4885,0,105,33896
4887,0,105,33890
4889,0,105,33895
4891,0,105,33898
4894,0,105,33894
4896,0,105,33891
4898,0,105,33883
4900,0,105,33884
4902,0,105,33886
4905,0,105,33885
4907,0,105,33886
4909,0,105,33881
4911,0,105,33877
4914,0,105,33877
4916,0,105,33871
4918,0,105,33872
4920,0,105,33869
4922,0,105,33860
4925,0,105,33862
4927,0,105,33869
4929,0,105,33873
4931,0,105,33872
4934,0,105,33875
4936,0,105,33881
4938,0,105,33886
4940,0,105,33887
4942,0,105,33889
4945,0,105,33885
4947,0,105,33884
4949,0,105,33894
4951,0,105,33900
4954,0,105,33893
4956,0,105,33884
4958,0,105,33887
4960,0,105,33881
4962,0,105,33882
4965,0,105,33889
4967,0,105,33886
4969,0,105,33891
4971,0,105,33895
4974,0,105,33895
4976,0,105,33901
4978,0,105,33905
4980,0,105,33906
4982,0,105,33905
4985,0,105,33904
4987,0,105,33900
4989,0,105,33894
4991,0,105,33896
4994,0,105,33901
4996,0,105,33906
4998,0,105,33906
5000,0,105,33906
5002,0,105,33901
5005,0,105,33893
5007,0,105,33890
5009,0,105,33884
5011,0,105,33877
5014,0,105,33880
5016,0,105,33887
5018,0,105,33889
5020,0,105,33887
5022,0,105,33878
5025,0,105,33873
5027,0,105,33872
5029,0,105,33872
5031,0,105,33880
5034,0,105,33885
5036,0,105,33884
5038,0,105,33882
5040,0,105,33877
5042,0,105,33876
5045,0,105,33881
5047,0,105,33880
5049,0,105,33876
5051,0,105,33876
5054,0,105,33879
5056,0,105,33877
5058,0,105,33871
5060,0,105,33870
5062,0,105,33869
5065,0,105,33863
5067,0,105,33856
5069,0,105,33850
5071,0,105,33857
5074,0,105,33871
5076,0,105,33869
5078,0,105,33874
5080,0,105,33874
5082,0,105,33867
5085,0,105,33867
5087,0,105,33864
5089,0,105,33868
5091,0,105,33877
5094,0,105,33886
5096,0,105,33895
5098,0,105,33893
5100,0,105,33886
5102,0,105,33875
5105,0,105,33865
5107,0,105,33864
5109,0,105,33878
5111,0,105,33895
5114,0,105,33894
5116,0,105,33890
5118,0,105,33892
5120,0,105,33892
5122,0,105,33887
5125,0,105,33884
