elapsed sec.,power,temp. sensor,tmu avg
669,0,84,34027
671,0,84,34029
673,0,84,34028
675,0,84,34022
678,0,84,34021
680,0,84,34022
682,0,84,34029
684,0,84,34037
686,0,84,34040
689,0,84,34035
691,0,84,34021
693,0,84,34034
695,0,85,34036
698,0,85,34026
700,0,85,34039
702,0,85,34045
704,0,85,34032
706,0,85,34018
709,0,85,34016
711,0,85,34014
713,0,85,34021
715,0,85,34021
718,0,85,34020
720,0,85,34025
722,0,85,34022
724,0,85,34026
726,0,85,34019
729,0,85,34015
731,0,86,34013
733,0,86,34008
735,0,86,34013
738,0,86,34014
740,0,86,34005
742,0,86,33998
744,0,86,33988
746,0,86,33982
749,0,86,33996
751,0,86,34010
753,0,86,34007
755,0,86,33991
758,0,86,33989
760,0,86,33997
762,0,86,34003
764,0,87,34004
766,0,87,34002
769,0,87,34001
771,0,87,33997
773,0,87,34003
775,0,87,34009
778,0,87,33995
780,0,87,33993
782,0,87,33996
784,0,87,34002
786,0,87,34011
789,0,87,34011
791,0,87,34005
793,0,87,34001
795,0,87,34000
798,0,87,33990
800,0,87,33990
802,0,88,33989
804,0,88,33988
807,0,88,33986
809,0,88,33983
811,0,88,33985
813,0,88,33990
815,0,88,33984
818,0,88,33976
820,0,88,33978
822,0,88,33981
824,0,88,33971
827,0,88,33968
829,0,88,33985
831,0,88,33986
833,0,88,33978
835,0,88,33973
838,0,88,33977
840,0,89,33991
842,0,89,33993
844,0,89,33990
847,0,89,33990
849,0,89,33994
851,0,89,33988
853,0,89,33985
855,0,89,33991
858,0,89,33983
860,0,89,33973
862,0,89,33978
864,0,89,33981
867,0,89,33977
869,0,89,33981
871,0,89,33993
873,0,89,34000
875,0,89,33990
878,0,89,33981
880,0,90,33984
882,0,90,33987
884,0,90,33987
887,0,90,33986
889,0,90,33984
891,0,90,33976
893,0,90,33974
895,0,90,33979
898,0,90,33984
900,0,90,33983
902,0,90,33977
904,0,90,33987
907,0,90,33994
909,0,90,33986
911,0,90,33983
913,0,90,33969
915,0,90,33958
918,0,90,33963
920,0,91,33970
922,0,91,33966
924,0,91,33957
927,0,91,33956
929,0,91,33965
931,0,91,33974
933,0,91,33974
935,0,91,33977
938,0,91,33973
940,0,91,33964
942,0,91,33970
944,0,91,33970
947,0,91,33964
949,0,91,33970
951,0,91,33967
953,0,91,33963
955,0,91,33966
958,0,91,33969
960,0,91,33968
962,0,91,33965
964,0,91,33959
967,0,92,33962
969,0,92,33966
971,0,92,33959
973,0,92,33962
975,0,92,33968
978,0,92,33969
980,0,92,33968
982,0,92,33972
984,0,92,33972
987,0,92,33963
989,0,92,33956
991,0,92,33957
993,0,92,33953
995,0,92,33954
998,0,92,33954
1000,0,92,33950
1002,0,92,33957
1004,0,92,33952
1007,0,92,33947
1009,0,92,33950
1011,0,92,33957
1013,0,93,33953
1015,0,93,33943
1018,0,93,33941
1020,0,93,33938
1022,0,93,33936
1024,0,93,33940
1027,0,93,33947
1029,0,93,33942
1031,0,93,33933
1033,0,93,33941
1035,0,93,33956
1038,0,93,33960
1040,0,93,33959
1042,0,93,33956
1044,0,93,33956
1047,0,93,33956
1049,0,93,33952
1051,0,93,33957
1053,0,93,33959
1055,0,93,33956
1058,0,93,33956
1060,0,93,33956
1062,0,93,33952
1064,0,94,33959
1067,0,94,33962
1069,0,94,33956
1071,0,94,33956
1073,0,94,33955
1075,0,94,33955
1078,0,94,33952
1080,0,94,33952
1082,0,94,33957
1084,0,94,33962
1087,0,94,33963
1089,0,94,33961
1091,0,94,33950
1093,0,94,33936
1095,0,94,33935
1098,0,94,33946
1100,0,94,33949
1102,0,94,33936
1104,0,94,33922
1107,0,94,33922
1109,0,94,33928
1111,0,94,33932
1113,0,95,33940
1115,0,95,33946
1118,0,95,33945
1120,0,95,33937
1122,0,95,33938
1124,0,95,33947
1127,0,95,33946
1129,0,95,33942
1131,0,95,33948
1133,0,95,33945
1135,0,95,33944
1138,0,95,33942
1140,0,95,33931
1142,0,95,33932
1144,0,95,33938
1147,0,95,33940
1149,0,95,33933
1151,0,95,33933
1153,0,95,33945
1155,0,95,33944
1158,0,95,33942
1160,0,95,33941
1162,0,95,33935
1164,0,95,33931
1167,0,96,33931
1169,0,96,33931
1171,0,96,33926
1173,0,96,33927
1175,0,96,33930
1178,0,96,33930
1180,0,96,33926
1182,0,96,33921
1184,0,96,33921
1187,0,96,33929
1189,0,96,33940
1191,0,96,33941
1193,0,96,33933
1195,0,96,33937
1198,0,96,33936
1200,0,96,33929
1202,0,96,33920
1204,0,96,33915
1207,0,96,33920
1209,0,96,33918
1211,0,96,33918
1213,0,96,33921
1215,0,96,33925
1218,0,96,33930
1220,0,96,33930
1222,0,96,33922
1224,0,97,33924
1227,0,97,33921
1229,0,97,33908
1231,0,97,33912
1233,0,97,33923
1235,0,97,33924
1238,0,97,33919
1240,0,97,33920
1242,0,97,33919
1244,0,97,33920
1247,0,97,33923
1249,0,97,33925
1251,0,97,33914
1253,0,97,33907
1255,0,97,33916
1258,0,97,33910
1260,0,97,33900
1262,0,97,33899
1264,0,97,33903
1267,0,97,33905
1269,0,97,33898
1271,0,97,33907
1273,0,97,33924
1275,0,97,33925
1278,0,97,33924
1280,0,97,33928
1282,0,97,33918
1284,0,97,33905
1287,0,98,33912
1289,0,98,33922
1291,0,98,33913
1293,0,98,33907
1295,0,98,33912
1298,0,98,33913
1300,0,98,33915
1302,0,98,33912
1304,0,98,33916
1307,0,98,33919
1309,0,98,33920
1311,0,98,33922
1313,0,98,33912
1315,0,98,33913
1318,0,98,33916
1320,0,98,33909
1322,0,98,33907
1324,0,98,33904
1327,0,98,33909
1329,0,98,33912
1331,0,98,33906
1333,0,98,33912
1335,0,98,33920
1338,0,98,33922
1340,0,98,33923
1342,0,98,33913
1344,0,98,33906
1347,0,98,33913
1349,0,98,33913
1351,0,98,33913
1353,0,98,33916
1355,0,98,33914
1358,0,99,33913
1360,0,99,33913
1362,0,99,33915
1364,0,99,33917
1367,0,99,33916
1369,0,99,33915
1371,0,99,33923
1373,0,99,33924
1375,0,99,33921
1378,0,99,33914
1380,0,99,33911
1382,0,99,33916
1384,0,99,33916
1387,0,99,33914
1389,0,99,33914
1391,0,99,33910
1393,0,99,33900
1395,0,99,33898
1398,0,99,33907
1400,0,99,33911
1402,0,99,33905
1404,0,99,33898
1407,0,99,33898
1409,0,99,33901
1411,0,99,33897
1413,0,99,33894
1415,0,99,33903
1418,0,99,33910
1420,0,99,33904
1422,0,99,33909
1424,0,99,33919
1427,0,99,33919
1429,0,99,33919
1431,0,99,33925
1433,0,100,33930
1435,0,100,33923
1438,0,100,33916
1440,0,100,33918
1442,0,100,33919
1444,0,100,33918
1447,0,100,33909
1449,0,100,33902
1451,0,100,33906
1453,0,100,33910
1455,0,100,33906
1458,0,100,33905
1460,0,100,33912
1462,0,100,33917
1464,0,100,33914
1467,0,100,33918
1469,0,100,33912
1471,0,100,33904
1473,0,100,33910
1475,0,100,33914
1478,0,100,33907
1480,0,100,33900
1482,0,100,33908
1484,0,100,33917
1487,0,100,33915
1489,0,100,33904
1491,0,100,33903
1493,0,100,33911
1496,0,100,33914
1498,0,100,33910
1500,0,100,33907
1502,0,100,33899
1504,0,100,33897
1507,0,100,33900
1509,0,100,33898
1511,0,100,33898
1513,0,100,33894
1516,0,100,33890
1518,0,101,33887
1520,0,101,33884
1522,0,101,33886
1524,0,101,33892
1527,0,101,33885
1529,0,101,33877
1531,0,101,33880
1533,0,101,33880
1536,0,101,33877
1538,0,101,33883
1540,0,101,33887
1542,0,101,33885
1544,0,101,33880
1547,0,101,33882
1549,0,101,33887
1551,0,101,33887
1553,0,101,33887
1555,0,101,33890
1558,0,101,33882
1560,0,101,33882
1562,0,101,33885
1564,0,101,33885
1567,0,101,33887
1569,0,101,33878
1571,0,101,33883
1573,0,101,33881
1576,0,101,33870
1578,0,101,33872
1580,0,101,33879
1582,0,101,33898
1584,0,101,33905
1587,0,101,33904
1589,0,101,33894
1591,0,101,33879
1593,0,101,33875
1596,0,101,33876
1598,0,101,33874
1600,0,101,33878
1602,0,101,33888
1604,0,101,33880
1607,0,101,33876
1609,0,101,33874
1611,0,102,33870
1613,0,102,33871
1616,0,102,33869
1618,0,102,33866
1620,0,102,33864
1622,0,102,33861
1624,0,102,33866
1627,0,102,33879
1629,0,102,33876
1631,0,102,33875
1633,0,102,33879
1636,0,102,33879
1638,0,102,33882
1640,0,102,33878
1642,0,102,33875
1644,0,102,33874
1647,0,102,33877
1649,0,102,33877
1651,0,102,33871
1653,0,102,33872
1656,0,102,33871
1658,0,102,33865
1660,0,102,33873
1662,0,102,33876
1664,0,102,33864
1667,0,102,33864
1669,0,102,33870
1671,0,102,33867
1673,0,102,33862
1676,0,102,33864
1678,0,102,33866
1680,0,102,33867
1682,0,102,33873
1684,0,102,33876
1687,0,102,33880
1689,0,102,33881
1691,0,102,33875
1693,0,102,33874
1696,0,102,33867
1698,0,102,33870
1700,0,102,33876
1702,0,102,33873
1704,0,103,33877
1707,0,103,33877
1709,0,103,33866
1711,0,103,33864
1713,0,103,33873
1716,0,103,33873
1718,0,103,33873
1720,0,103,33877
1722,0,103,33878
1724,0,103,33878
1727,0,103,33869
1729,0,103,33865
1731,0,103,33868
1733,0,103,33871
1736,0,103,33866
1738,0,103,33865
1740,0,103,33870
1742,0,103,33864
1744,0,103,33865
1747,0,103,33866
1749,0,103,33859
1751,0,103,33863
1753,0,103,33877
1756,0,103,33884
1758,0,103,33885
1760,0,103,33890
1762,0,103,33894
1764,0,103,33887
1767,0,103,33878
1769,0,103,33870
1771,0,103,33860
1773,0,103,33864
1776,0,103,33872
1778,0,103,33875
1780,0,103,33874
1782,0,103,33868
1784,0,103,33866
1787,0,103,33870
1789,0,103,33874
1791,0,103,33869
1793,0,103,33860
1796,0,103,33857
1798,0,103,33863
1800,0,103,33875
1802,0,103,33880
1804,0,103,33881
1807,0,103,33879
1809,0,103,33874
1811,0,103,33873
1813,0,104,33871
1816,0,104,33859
1818,0,104,33857
1820,0,104,33859
1822,0,104,33855
1824,0,104,33865
1827,0,104,33870
1829,0,104,33869
1831,0,104,33870
1833,0,104,33869
1836,0,104,33866
1838,0,104,33856
1840,0,104,33853
1842,0,104,33857
1844,0,104,33858
1847,0,104,33862
1849,0,104,33856
1851,0,104,33847
1853,0,104,33855
1856,0,104,33855
1858,0,104,33849
1860,0,104,33852
1862,0,104,33856
1864,0,104,33856
1867,0,104,33844
1869,0,104,33835
1871,0,104,33843
1873,0,104,33854
1876,0,104,33855
1878,0,104,33863
1880,0,104,33864
1882,0,104,33855
1884,0,104,33858
1887,0,104,33859
1889,0,104,33853
1891,0,104,33851
1893,0,104,33853
1896,0,104,33850
1898,0,104,33848
1900,0,104,33850
1902,0,104,33847
1904,0,104,33841
1907,0,104,33841
1909,0,104,33842
1911,0,104,33841
1913,0,104,33847
1916,0,104,33853
1918,0,104,33850
1920,0,104,33846
1922,0,104,33845
1924,0,104,33843
1927,0,104,33841
1929,0,104,33839
1931,0,104,33836
1933,0,104,33834
1936,0,104,33838
1938,0,104,33840
1940,0,104,33832
1942,0,104,33826
1944,0,104,33832
1947,0,104,33848
1949,0,104,33850
1951,0,104,33847
1953,0,104,33849
1956,0,104,33845
1958,0,105,33837
1960,0,105,33832
1962,0,105,33834
1964,0,105,33835
1967,0,105,33843
1969,0,105,33853
1971,0,105,33853
1973,0,105,33854
1976,0,105,33860
1978,0,105,33855
1980,0,105,33848
1982,0,105,33844
1984,0,105,33842
1987,0,105,33840
1989,0,105,33838
1991,0,105,33843
1993,0,105,33853
1996,0,105,33858
1998,0,105,33855
2000,0,105,33852
2002,0,105,33857
2004,0,105,33862
2007,0,105,33857
2009,0,105,33852
2011,0,105,33854
2013,0,105,33858
2016,0,105,33859
2018,0,105,33865
2020,0,105,33867
2022,0,105,33857
2024,0,105,33855
2027,0,105,33853
2029,0,105,33845
2031,0,105,33843
2033,0,105,33846
2036,0,105,33846
2038,0,105,33841
2040,0,105,33840
2042,0,105,33837
2044,0,105,33830
2047,0,105,33829
2049,0,105,33834
