timestamp,pow,traw,tmu,cd,cv,ci
225,290,101,33860,9187,1002,5823
227,294,101,33859,9203,1003,5788
228,292,101,33859,9195,1002,5890
230,293,101,33858,9203,1002,5890
232,289,101,33858,9187,1003,5780
233,283,101,33857,9187,1002,5788
235,285,101,33855,9203,1002,5761
237,288,101,33855,9203,1003,5777
238,286,101,33854,9203,1003,5795
240,291,101,33853,9187,1003,5847
241,290,101,33851,9203,1002,5858
243,293,101,33851,9203,1003,5734
245,280,102,33852,9203,1003,5745
246,293,102,33852,9203,1002,5835
248,286,102,33852,9195,1003,5745
250,290,102,33851,9203,1003,5737
251,289,102,33851,9203,1002,5718
253,293,102,33852,9203,1003,5870
255,291,102,33853,9195,1003,5847
256,293,102,33853,9203,1003,5859
258,292,102,33853,9203,1003,5859
259,291,102,33854,9203,1003,5831
261,292,102,33855,9195,1002,5839
263,295,102,33856,9203,1003,5885
264,283,102,33855,9195,1003,5812
266,296,102,33856,9203,1003,5777
268,292,102,33856,9203,1004,5816
269,287,102,33856,9203,1003,5742
271,292,103,33855,9203,1004,5889
273,288,103,33856,9203,1004,5745
274,294,103,33855,9203,1003,5859
276,284,103,33854,9203,1003,5820
278,289,103,33853,9203,1003,5808
279,292,103,33852,9203,1004,5792
281,291,103,33849,9203,1003,5761
282,286,103,33848,9187,1003,5866
284,291,103,33846,9187,1003,5877
286,289,103,33844,9203,1003,5808
287,288,103,33843,9203,1003,5761
289,291,103,33840,9203,1003,5878
291,286,103,33839,9203,1003,5734
292,298,103,33838,9203,1002,5855
294,289,103,33838,9203,1002,5792
296,282,104,33837,9203,1003,5714
297,292,104,33836,9187,1003,5823
299,287,104,33835,9203,1003,5733
301,297,104,33834,9203,1002,5874
302,297,104,33832,9187,1003,5847
304,293,104,33831,9203,1003,5871
305,292,104,33831,9203,1003,5737
307,294,104,33832,9203,1002,5878
309,295,104,33832,9203,1003,5859
310,293,104,33833,9203,1003,5882
312,287,104,33832,9187,1003,5816
314,286,104,33831,9203,1003,5843
315,292,104,33831,9203,1003,5874
317,289,104,33830,9203,1002,5855
319,295,104,33830,9203,1003,5866
320,286,104,33829,9195,1002,5777
322,296,104,33829,9203,1003,5839
323,297,105,33829,9203,1003,5921
325,298,105,33829,9203,1003,5894
327,297,105,33829,9203,1004,5905
328,287,105,33831,9203,1005,5811
330,298,105,33832,9203,1003,5949
332,303,105,33832,9218,1004,5995
333,289,105,33832,9203,1004,5871
335,301,105,33832,9203,1003,5941
337,293,105,33833,9203,1004,5800
338,292,105,33834,9203,1003,5917
340,295,105,33836,9203,1003,5945
342,293,105,33838,9218,1004,5828
343,293,105,33839,9203,1003,5917
345,297,105,33839,9203,1003,5897
346,292,105,33840,9203,1004,5886
348,292,105,33841,9203,1003,5874
350,294,105,33841,9203,1003,5964
351,297,106,33840,9203,1004,5925
353,282,106,33840,9203,1004,5820
355,294,106,33840,9203,1003,5898
356,291,106,33840,9203,1004,5761
358,296,106,33840,9203,1004,5784
360,297,106,33840,9210,1004,5902
361,286,106,33840,9203,1003,5874
363,296,106,33839,9203,1002,5862
365,295,106,33839,9203,1003,5898
366,289,106,33838,9218,1004,5874
368,290,106,33838,9218,1005,5878
369,294,106,33839,9203,1004,5862
371,296,106,33839,9203,1004,5913
373,290,106,33839,9218,1005,5862
374,294,106,33839,9210,1005,5968
376,294,106,33840,9218,1003,5854
378,292,106,33840,9203,1003,5870
379,290,107,33841,9203,1004,5843
381,297,107,33839,9203,1003,5921
383,287,107,33839,9203,1003,5788
384,294,107,33838,9203,1004,5858
386,303,107,33837,9203,1004,5897
388,296,107,33837,9203,1005,5886
389,294,107,33837,9203,1003,5894
391,290,107,33837,9218,1005,5913
392,298,107,33836,9210,1003,5874
394,297,107,33835,9203,1003,5898
396,291,107,33835,9218,1005,5906
397,288,107,33835,9203,1003,5847
399,295,107,33835,9203,1003,5854
401,298,107,33834,9203,1003,5964
402,288,107,33832,9218,1004,5847
404,294,107,33831,9203,1003,5944
406,294,107,33831,9218,1004,6007
407,302,107,33831,9218,1005,5995
409,294,108,33831,9203,1003,5929
411,292,108,33830,9203,1003,5933
412,296,108,33831,9218,1003,5859
414,298,108,33830,9210,1003,5850
415,297,108,33829,9218,1005,5971
417,293,108,33829,9218,1004,5886
419,295,108,33829,9203,1003,5905
420,289,108,33829,9203,1002,5881
422,301,108,33827,9203,1004,6007
424,289,108,33826,9203,1003,5897
425,292,108,33824,9203,1003,5956
427,286,108,33824,9203,1003,5843
429,292,108,33824,9203,1003,5870
430,292,108,33824,9218,1004,5952
432,295,108,33823,9203,1003,5975
433,295,108,33822,9203,1003,5983
435,292,108,33820,9203,1003,5850
437,294,108,33819,9218,1003,5971
438,292,108,33818,9203,1002,5870
440,296,109,33817,9203,1003,5914
442,296,109,33816,9203,1003,5917
443,293,109,33815,9218,1004,5949
445,293,109,33814,9218,1004,5863
447,299,109,33812,9203,1003,5956
448,296,109,33811,9203,1003,5952
450,294,109,33810,9203,1003,5910
452,292,109,33808,9203,1003,5901
453,299,109,33806,9203,1003,6018
455,298,109,33804,9203,1004,5980
456,292,109,33801,9203,1003,5913
458,297,109,33800,516351,1004,5944
460,306,109,33798,9203,1003,5980
461,301,109,33796,9203,1003,5959
463,295,109,33795,9203,1004,5952
465,297,109,33794,9218,1003,5894
466,293,109,33792,9203,1004,5917
468,301,109,33790,9203,1003,5967
470,302,110,33789,9203,1003,5967
471,290,110,33788,9203,1003,5851
473,297,110,33788,9203,1003,5898
475,290,110,33787,9203,1004,5941
476,291,110,33787,9203,1003,5764
478,296,110,33787,9203,1004,5991
479,299,110,33787,9203,1003,5987
481,298,110,33787,9210,1003,6018
483,293,110,33787,9218,1003,5929
484,297,110,33787,9203,1003,5968
486,290,110,33788,9218,1003,5800
488,298,110,33789,9218,1003,5987
489,295,110,33788,9203,1003,5971
491,299,110,33788,9203,1003,6019
493,294,110,33789,9203,1003,5983
494,296,110,33790,9203,1003,5874
496,302,110,33790,9218,1004,5952
498,296,110,33790,9203,1003,5968
499,293,110,33789,9203,1002,5893
501,290,110,33789,9218,1003,5886
502,304,110,33789,9203,1004,6034
504,296,110,33788,9210,1005,5976
506,298,111,33788,9203,1003,6038
507,298,111,33788,9218,1004,6030
509,302,111,33788,9203,1003,5987
511,299,111,33788,9203,1003,5972
512,294,111,33788,9218,1003,5971
514,296,111,33788,9203,1002,6007
516,302,111,33790,9203,1003,5909
517,294,111,33789,9218,1004,5866
519,298,111,33789,9210,1003,5988
520,296,111,33788,9218,1003,5976
522,298,111,33787,9203,1004,5971
524,293,111,33787,9218,1003,5878
525,302,111,33788,9218,1003,5932
527,296,111,33788,9203,1002,5967
529,294,111,33787,9203,1004,5893
530,298,111,33787,9203,1004,5999
532,300,111,33786,9203,1004,5956
534,301,111,33785,9218,1003,6089
535,299,111,33785,9210,1003,6046
537,307,111,33786,9218,1005,6007
539,298,111,33786,9203,1003,5901
540,311,112,33786,9218,1003,6139
542,297,112,33786,9218,1003,5976
543,298,112,33786,9218,1003,6093
545,304,112,33788,9218,1003,6077
547,302,112,33789,9218,1005,6022
548,301,112,33790,9218,1004,6061
550,302,112,33789,9203,1004,6120
552,290,112,33788,9203,1003,5855
553,306,112,33789,9218,1003,6073
555,299,112,33790,9218,1004,6105
557,302,112,33791,9218,1005,6066
558,304,112,33791,9218,1004,6144
560,301,112,33792,9218,1004,6085
562,302,112,33793,9218,1004,6073
563,307,112,33792,9218,1004,6084
565,302,112,33791,9218,1004,6112
566,301,112,33790,9218,1004,6108
568,298,112,33789,9218,1003,6003
570,307,112,33789,9218,1003,6074
571,299,113,33788,9218,1004,6046
573,302,113,33788,9218,1004,6085
575,299,113,33788,9218,1003,6073
576,303,113,33789,9210,1003,6093
578,301,113,33789,9218,1004,6007
580,301,113,33789,9218,1003,6035
581,296,113,33790,9218,1003,6163
583,296,113,33789,9203,1004,6034
584,308,113,33788,9218,1004,6127
586,306,113,33787,9203,1003,6112
588,301,113,33786,9218,1005,6097
589,301,113,33786,9218,1003,6061
591,304,113,33786,9218,1004,6171
593,301,113,33785,9203,1003,6132
594,302,113,33784,9203,1003,6140
596,299,113,33783,9210,1002,5992
598,303,113,33781,9203,1003,6097
599,295,113,33778,9203,1003,6050
601,305,113,33776,9203,1003,6058
603,308,113,33774,9203,1003,6143
604,298,113,33772,9218,1003,6053
606,302,113,33770,9218,1003,6163
607,308,113,33769,9203,1004,6112
609,298,113,33769,9218,1003,6046
611,299,113,33769,9218,1003,6030
612,296,113,33768,9210,1003,5975
614,298,113,33768,9218,1005,6066
616,301,113,33767,9218,1004,6019
617,302,113,33766,9218,1003,6148
619,310,113,33766,9218,1004,6093
621,299,113,33766,9218,1003,6100
622,295,113,33766,9218,1003,6027
624,308,113,33767,9218,1003,6186
626,303,113,33768,9203,1003,6014
627,308,113,33769,9218,1004,6124
629,309,114,33770,9210,1004,6117
630,313,114,33770,9218,1003,6230
632,307,114,33769,9218,1003,6136
634,309,114,33769,9218,1003,6206
635,304,114,33769,9218,1004,6100
637,307,114,33769,9218,1003,6120
639,307,114,33768,9218,1003,6261
640,310,114,33768,9218,1003,6229
642,303,114,33766,9218,1003,6127
644,308,114,33765,9218,1003,6179
645,305,114,33764,9218,1003,6245
647,296,114,33763,9203,1003,6124
648,299,114,33761,9218,1003,6089
650,305,114,33760,9218,1003,6120
652,301,114,33760,9218,1003,6109
653,315,114,33761,9218,1003,6253
655,312,114,33760,9218,1004,6179
657,300,114,33761,9218,1003,6065
658,306,114,33761,9203,1003,6128
660,296,114,33762,9218,1004,6128
662,304,114,33762,9218,1003,6156
663,307,114,33761,9218,1003,6261
665,304,114,33761,9218,1004,6081
667,305,115,33761,9218,1004,6171
668,306,114,33762,9218,1004,6182
670,311,115,33762,9218,1003,6347
671,308,115,33762,9218,1004,6225
673,306,115,33762,9218,1004,6296
675,312,115,33764,9218,1003,6316
676,304,115,33764,9218,1004,6183
678,303,115,33764,9218,1005,6026
680,310,115,33762,9218,1005,6222
681,311,115,33760,9203,1003,6245
683,314,115,33757,9203,1003,6214
685,301,115,33755,9203,1003,6147
686,312,115,33752,9203,1003,6311
688,314,115,33750,9218,1003,6277
690,315,115,33750,9218,1004,6315
691,312,115,33750,9218,1003,6284
693,315,115,33750,9218,1004,6253
694,307,115,33751,9218,1004,6261
696,308,115,33752,9218,1004,6167
698,306,115,33753,9218,1003,6222
699,313,115,33753,9218,1003,6249
701,307,115,33752,9218,1003,6230
703,306,115,33752,9218,1004,6206
704,311,115,33752,9203,1003,6253
706,318,115,33752,9218,1003,6311
708,318,115,33753,9218,1003,6315
709,312,116,33755,9218,1003,6217
711,307,116,33758,9218,1003,6179
712,312,116,33759,9218,1005,6339
714,309,116,33760,9218,1003,6226
716,302,116,33761,9218,1004,6199
717,312,116,33761,9218,1004,6217
719,309,116,33758,9218,1004,6261
721,304,116,33758,9218,1004,6249
722,310,116,33757,9218,1003,6237
724,323,116,33757,9203,1003,6386
726,314,116,33757,9218,1003,6281
727,318,116,33756,9218,1003,6354
729,305,116,33754,9218,1003,6124
731,313,116,33753,9218,1003,6222
732,302,116,33753,9218,1003,6256
734,301,116,33753,9218,1004,6124
735,306,116,33752,9218,1003,6128
737,312,116,33752,9218,1002,6237
739,309,116,33753,9218,1003,6284
740,315,116,33751,9218,1004,6319
742,311,116,33750,9218,1005,6347
744,304,116,33751,9218,1004,6253
745,311,116,33751,9218,1003,6351
747,314,116,33752,9218,1004,6378
749,305,116,33752,9218,1005,6226
750,316,116,33752,9218,1003,6374
752,320,116,33751,9218,1004,6366
754,318,116,33752,9218,1003,6335
755,302,116,33754,9218,1003,6221
757,315,117,33755,9218,1004,6495
758,314,117,33755,9218,1003,6401
760,324,117,33755,9218,1004,6460
762,312,117,33755,9218,1006,6187
763,315,117,33754,9218,1003,6292
765,319,117,33754,9218,1003,6370
767,316,117,33755,9218,1004,6315
768,312,117,33756,9218,1004,6397
770,309,117,33756,9218,1004,6276
772,304,117,33757,9218,1004,6296
773,320,117,33756,9203,1003,6468
775,322,117,33754,9218,1003,6413
777,323,117,33752,9218,1003,6464
778,317,117,33751,9218,1003,6335
780,309,117,33749,9203,1003,6276
781,310,117,33747,9218,1003,6237
783,306,117,33746,9218,1004,6343
785,313,117,33744,9218,1003,6323
786,324,117,33743,9210,1003,6402
788,315,117,33741,9218,1003,6386
790,317,117,33739,9218,1005,6335
791,315,117,33737,9218,1003,6402
793,311,117,33736,9218,1003,6363
795,314,117,33733,9210,1003,6343
796,313,117,33730,9218,1003,6351
798,319,117,33729,9218,1004,6503
800,312,117,33729,9226,1004,6479
801,321,118,33730,9218,1005,6425
803,316,118,33731,9218,1003,6429
804,317,118,33732,9218,1003,6421
806,314,118,33733,9226,1004,6390
808,321,118,33734,9218,1003,6347
809,317,118,33735,9218,1005,6464
811,311,118,33735,9218,1004,6441
813,321,118,33736,9218,1003,6456
814,321,118,33737,9218,1004,6433
816,315,118,33737,9218,1005,6362
818,319,118,33738,9234,1005,6304
819,313,118,33738,9218,1003,6304
821,324,118,33740,9218,1004,6507
822,319,118,33741,9218,1004,6402
824,319,118,33742,9218,1005,6468
826,317,118,33742,9218,1004,6417
827,314,118,33743,9234,1005,6374
829,316,118,33744,9218,1004,6374
831,316,118,33745,9218,1006,6429
832,321,118,33746,9234,1003,6401
834,306,118,33747,9218,1004,6335
836,325,118,33747,9218,1006,6499
837,314,118,33748,9218,1004,6421
839,318,118,33749,9218,1005,6425
841,310,118,33750,9218,1003,6417
842,320,118,33750,9218,1003,6445
844,317,118,33751,9218,1004,6417
845,314,118,33751,9218,1004,6339
847,318,118,33751,9234,1006,6417
849,317,118,33751,9218,1003,6444
850,319,118,33751,9218,1003,6362
852,312,118,33750,9218,1004,6351
854,312,118,33750,9218,1004,6413
855,313,118,33749,9218,1002,6410
857,314,119,33747,9218,1004,6429
859,322,119,33745,9218,1003,6456
860,318,119,33743,9218,1003,6515
862,313,119,33741,9218,1003,6390
864,319,119,33739,9218,1004,6448
865,322,119,33738,9218,1004,6425
867,322,119,33738,9218,1004,6492
868,313,119,33736,9218,1003,6429
870,323,119,33737,9226,1004,6514
872,317,119,33736,9218,1003,6366
873,315,119,33734,9218,1004,6347
875,316,119,33734,9218,1004,6406
877,311,119,33733,9218,1004,6316
878,312,119,33733,9218,1004,6389
880,314,119,33732,9218,1004,6444
882,321,119,33733,9234,1004,6421
883,317,119,33732,9218,1003,6522
885,317,119,33732,9218,1003,6437
886,319,119,33732,9218,1003,6526
888,309,119,33731,9218,1004,6304
890,327,119,33731,9218,1003,6585
891,326,119,33730,9218,1003,6585
893,326,119,33729,9218,1004,6487
895,270,119,33728,9218,1002,6518
896,306,119,33725,9218,1004,6343
898,321,119,33724,9218,1004,6562
900,324,119,33724,9218,1003,6484
901,314,119,33723,9226,1005,6390
903,322,119,33722,9218,1003,6546
905,316,119,33722,9218,1004,6410
906,322,119,33721,9218,1004,6503
908,311,119,33719,9218,1004,6440
909,330,119,33719,9218,1003,6487
911,322,119,33718,9218,1003,6433
913,321,120,33720,9218,1006,6542
914,316,120,33721,9218,1003,6480
916,321,120,33720,9218,1004,6542
918,322,120,33721,9218,1003,6460
919,313,120,33721,9218,1005,6456
921,319,120,33722,9234,1004,6401
923,315,120,33722,9218,1003,6436
924,319,120,33722,9218,1003,6432
926,316,120,33721,9218,1004,6511
928,324,120,33721,9218,1003,6550
929,323,120,33720,9218,1002,6608
931,320,120,33719,9218,1004,6437
932,320,120,33719,9218,1003,6553
934,315,120,33720,9226,1004,6538
936,324,120,33720,9218,1003,6565
937,320,120,33718,9218,1003,6526
939,323,120,33717,9218,1003,6523
941,321,120,33716,9234,1003,6460
942,322,120,33716,9234,1005,6456
944,323,120,33716,9218,1003,6600
946,326,120,33717,9218,1003,6546
947,312,120,33717,9218,1003,6425
949,315,120,33718,9218,1005,6335
950,317,120,33717,9218,1003,6417
952,317,120,33718,9234,1003,6448
954,316,120,33718,9218,1003,6617
955,301,120,33718,9218,1004,6323
957,318,120,33717,9218,1003,6472
959,320,120,33717,9218,1003,6550
960,317,120,33717,9218,1004,6593
962,326,120,33716,9226,1004,6534
964,318,120,33717,9218,1004,6495
965,319,120,33717,9218,1003,6437
967,321,120,33717,9226,1005,6585
969,315,120,33716,9234,1003,6468
970,321,121,33716,9218,1004,6448
972,313,121,33716,9226,1005,6417
973,316,121,33716,9234,1003,6484
975,326,121,33717,9218,1004,6577
977,320,121,33719,9234,1003,6503
978,319,121,33718,9234,1004,6515
980,318,121,33718,9218,1003,6479
982,328,121,33720,9218,1005,6593
983,319,121,33720,9218,1003,6448
985,318,121,33719,9218,1005,6561
987,319,121,33720,9234,1004,6632
988,327,121,33720,9226,1003,6639
990,333,121,33720,9218,1003,6655
992,322,121,33721,9234,1003,6510
993,322,121,33722,9226,1003,6538
995,312,121,33723,9234,1004,6495
996,323,121,33723,9226,1005,6503
998,314,121,33722,9218,1004,6515
1000,330,121,33721,9218,1003,6663
1001,332,121,33720,9226,1003,6582
1003,317,121,33719,9218,1004,6538
1005,327,121,33720,9234,1004,6581
1006,323,121,33720,9226,1005,6562
1008,332,121,33721,9234,1004,6655
1010,328,121,33722,9234,1004,6561
1011,324,121,33724,9234,1005,6511
1013,330,121,33724,9234,1003,6581
1015,326,121,33724,9234,1004,6562
1016,332,121,33724,9218,1005,6640
1018,326,121,33723,9234,1004,6577
1019,326,121,33723,9234,1003,6609
1021,324,121,33722,9234,1004,6503
1023,321,121,33722,9234,1005,6503
1024,272,121,33721,9234,1003,6612
1026,324,121,33721,9234,1004,6577
1028,322,121,33721,9234,1004,6511
1029,318,121,33722,9234,1004,6507
1031,330,122,33721,9234,1004,6721
1033,319,122,33720,9234,1005,6530
1034,321,122,33720,9234,1004,6471
1036,336,122,33718,9234,1004,6698
1038,321,122,33716,9234,1003,6538
1039,271,122,33715,9218,1004,6561
1041,320,122,33714,9234,1003,6448
1042,329,122,33713,9218,1003,6577
1044,319,122,33712,9234,1005,6511
1046,324,122,33712,9234,1003,6558
1047,327,122,33711,9234,1004,6612
1049,326,122,33712,9234,1005,6421
1051,318,122,33714,9234,1003,6480
1052,321,122,33714,9234,1004,6534
1054,321,122,33714,9234,1005,6507
1056,327,122,33713,9234,1005,6667
1057,326,122,33713,9234,1004,6581
1059,322,122,33712,9234,1003,6593
1061,327,122,33711,9234,1006,6707
1062,333,122,33712,9234,1005,6698
1064,323,122,33713,9234,1003,6648
1065,329,122,33713,9234,1005,6609
1067,327,122,33714,9234,1003,6628
1069,330,122,33713,9234,1004,6574
1070,276,122,33713,9234,1004,6652
1072,325,122,33712,9234,1004,6588
1074,313,122,33711,9234,1006,6573
1075,310,122,33709,9218,1003,6553
1077,308,122,33708,9226,1003,6526
1079,317,122,33707,9234,1003,6495
1080,327,122,33708,9234,1005,6617
1082,326,122,33709,9234,1004,6592
1084,326,122,33710,9234,1005,6589
1085,325,122,33711,9234,1003,6542
1087,325,122,33712,9234,1003,6608
1088,319,122,33712,9234,1005,6534
1090,326,122,33713,9234,1004,6566
1092,320,122,33714,9234,1003,6534
1093,323,122,33715,9234,1004,6499
1095,322,122,33716,9234,1004,6581
1097,315,122,33718,9234,1005,6527
1098,331,122,33718,9234,1004,6585
1100,319,122,33718,9234,1005,6527
1102,329,122,33719,9234,1003,6647
1103,318,122,33719,9234,1003,6518
1105,325,122,33719,9234,1004,6535
1107,326,122,33718,9234,1005,6534
1108,325,123,33716,9234,1003,6597
1110,328,123,33715,9234,1004,6624
1111,335,123,33716,9234,1004,6616
1113,325,123,33715,9234,1005,6549
1115,315,123,33714,9234,1005,6495
1116,318,123,33713,9234,1004,6660
1118,329,123,33712,9234,1005,6631
1120,329,123,33711,9234,1003,6671
1121,331,123,33712,9234,1005,6761
1123,329,123,33712,9234,1004,6699
1125,322,123,33713,9234,1005,6640
1126,327,123,33715,9234,1005,6644
1128,324,123,33716,9234,1005,6616
1129,322,123,33716,9250,1005,6612
1131,323,123,33717,9234,1005,6558
1133,326,123,33718,9234,1004,6570
1134,319,123,33719,9234,1005,6510
1136,332,123,33720,9250,1005,6652
1138,332,123,33721,9234,1004,6675
1139,321,123,33723,9234,1004,6565
1141,321,123,33723,9234,1003,6519
1143,328,123,33723,9234,1005,6710
1144,324,123,33724,9234,1004,6565
1146,329,123,33725,9234,1004,6632
1148,334,123,33724,9234,1006,6710
1149,329,123,33723,9234,1005,6643
1151,322,123,33723,9234,1005,6557
1152,330,123,33723,9234,1005,6655
1154,328,123,33722,9234,1004,6698
1156,326,123,33722,9234,1005,6554
1157,331,123,33722,9250,1005,6663
1159,326,123,33723,9250,1006,6636
1161,320,123,33724,9250,1005,6538
1162,323,123,33723,9250,1005,6600
1164,332,123,33722,9242,1006,6620
1166,326,123,33723,9234,1006,6651
1167,327,123,33722,9234,1004,6635
1169,325,123,33723,9234,1005,6636
1171,328,123,33722,9234,1006,6550
1172,325,123,33723,9234,1003,6624
1174,328,123,33722,9234,1003,6604
1175,320,123,33722,9234,1005,6534
1177,323,123,33721,9250,1006,6534
1179,325,123,33721,9234,1006,6667
1180,322,123,33721,9234,1004,6519
1182,330,123,33720,9234,1004,6679
1184,326,123,33720,9250,1004,6679
1185,306,123,33719,9250,1004,6557
1187,329,123,33717,9234,1003,6616
1189,318,123,33716,9234,1005,6468
1190,323,124,33714,9234,1006,6655
1192,326,124,33713,9242,1005,6581
1194,317,124,33712,9234,1003,6554
1195,326,124,33712,9234,1003,6542
1197,327,124,33710,9234,1003,6597
1198,326,124,33710,9234,1004,6659
1200,327,124,33710,9234,1004,6671
1202,319,124,33708,9234,1003,6550
1203,330,124,33706,9234,1004,6726
1205,333,124,33706,9234,1003,6757
1207,328,124,33706,9234,1004,6620
1208,319,124,33705,9234,1005,6468
1210,326,124,33705,9250,1004,6585
1212,322,124,33704,9234,1004,6550
1213,313,124,33704,9250,1003,6585
1215,331,124,33705,9234,1004,6581
1216,327,124,33705,9234,1004,6659
1218,328,124,33705,9234,1003,6765
1220,327,124,33705,9234,1005,6667
1221,325,124,33703,9234,1003,6718
1223,326,124,33704,9234,1004,6721
1225,327,124,33703,9234,1003,6675
1226,318,124,33703,9250,1005,6534
1228,331,124,33704,9250,1006,6745
1230,332,124,33705,9242,1006,6784
1231,326,124,33706,9250,1004,6717
1233,332,124,33706,9234,1006,6714
1235,342,124,33706,9250,1006,6803
1236,325,124,33705,9234,1005,6609
1238,325,124,33706,9242,1005,6565
1239,329,124,33706,9250,1004,6710
1241,327,124,33705,9234,1003,6557
1243,318,124,33705,9234,1005,6601
1244,323,124,33705,9250,1004,6581
1246,328,124,33705,9234,1004,6683
1248,325,124,33707,9234,1004,6651
1249,329,124,33707,9234,1004,6667
1251,331,124,33707,9250,1006,6686
1253,324,124,33708,9234,1003,6515
1254,329,124,33708,9234,1005,6604
1256,327,124,33708,9250,1006,6694
