elapsed sec.,power,temp. sensor,tmu avg
305,0,72,33354
307,0,72,33349
309,0,72,33359
311,0,72,33364
313,0,72,33359
316,0,72,33348
318,0,72,33346
320,0,72,33353
322,0,72,33349
325,0,73,33340
327,0,73,33345
329,0,73,33347
331,0,73,33342
333,0,73,33349
336,0,73,33350
338,0,73,33349
340,0,73,33348
342,0,73,33343
345,0,73,33341
347,0,73,33344
349,0,74,33345
351,0,74,33345
353,0,74,33342
356,0,74,33343
358,0,74,33345
360,0,74,33349
362,0,74,33352
365,0,74,33349
367,0,74,33340
369,0,74,33336
371,0,74,33347
373,0,75,33355
376,0,75,33358
378,0,75,33356
380,0,75,33353
382,0,75,33358
385,0,75,33351
387,0,75,33338
389,0,75,33335
391,0,75,33330
393,0,75,33330
396,0,75,33339
398,0,75,33344
400,0,76,33343
402,0,76,33343
405,0,76,33337
407,0,76,33337
409,0,76,33338
411,0,76,33332
413,0,76,33328
416,0,76,33329
418,0,76,33327
420,0,76,33321
422,0,76,33327
425,0,76,33335
427,0,76,33335
429,0,77,33323
431,0,77,33324
433,0,77,33340
436,0,77,33342
438,0,77,33338
440,0,77,33335
442,0,77,33332
445,0,77,33333
447,0,77,33336
449,0,77,33334
451,0,78,33333
453,0,78,33331
456,0,78,33325
458,0,78,33327
460,0,78,33336
462,0,78,33333
465,0,78,33326
467,0,78,33328
469,0,78,33329
471,0,78,33329
473,0,78,33329
476,0,78,33323
478,0,79,33311
480,0,79,33304
482,0,79,33303
485,0,79,33307
487,0,79,33306
489,0,79,33299
491,0,79,33306
493,0,79,33315
496,0,79,33320
498,0,79,33322
500,0,79,33324
502,0,80,33327
505,0,80,33320
507,0,80,33319
509,0,80,33321
511,0,80,33316
513,0,80,33299
516,0,80,33294
518,0,80,33299
520,0,80,33299
522,0,80,33301
525,0,80,33300
527,0,80,33297
529,0,80,33298
531,0,80,33300
533,0,81,33299
536,0,81,33298
538,0,81,33302
540,0,81,33304
542,0,81,33301
545,0,81,33303
547,0,81,33304
549,0,81,33298
551,0,81,33299
553,0,81,33306
556,0,81,33303
558,0,81,33298
560,0,81,33307
562,0,82,33316
565,0,82,33315
567,0,82,33306
569,0,82,33297
571,0,82,33296
573,0,82,33302
576,0,82,33308
578,0,82,33309
580,0,82,33304
582,0,82,33304
585,0,82,33311
587,0,82,33313
589,0,82,33315
591,0,82,33317
593,0,82,33313
596,0,83,33307
598,0,83,33303
600,0,83,33304
602,0,83,33305
605,0,83,33310
607,0,83,33317
609,0,83,33326
611,0,83,33326
613,0,83,33312
616,0,83,33295
618,0,83,33288
620,0,83,33295
622,0,83,33300
625,0,83,33305
627,0,83,33306
629,0,84,33305
631,0,84,33311
633,0,84,33315
636,0,84,33313
638,0,84,33317
640,0,84,33323
642,0,84,33321
645,0,84,33324
647,0,84,33323
649,0,84,33319
651,0,84,33318
653,0,84,33324
656,0,84,33331
658,0,84,33322
660,0,84,33315
662,0,84,33318
665,0,85,33318
667,0,85,33319
669,0,85,33318
671,0,85,33317
673,0,85,33315
676,0,85,33318
678,0,85,33316
680,0,85,33309
682,0,85,33314
685,0,85,33321
687,0,85,33314
689,0,85,33306
691,0,85,33317
693,0,85,33321
696,0,86,33316
698,0,86,33317
700,0,86,33327
702,0,86,33336
705,0,86,33326
707,0,86,33313
709,0,86,33311
711,0,86,33306
713,0,86,33304
716,0,86,33308
718,0,86,33315
720,0,86,33323
722,0,86,33315
725,0,86,33308
727,0,86,33305
729,0,87,33305
731,0,87,33316
733,0,87,33320
736,0,87,33325
738,0,87,33318
740,0,87,33304
742,0,87,33297
745,0,87,33297
747,0,87,33297
749,0,87,33295
751,0,87,33297
753,0,87,33295
756,0,87,33289
758,0,87,33290
760,0,87,33292
762,0,87,33294
765,0,87,33294
767,0,87,33293
769,0,87,33294
771,0,88,33287
773,0,88,33286
776,0,88,33294
778,0,88,33303
780,0,88,33304
782,0,88,33303
785,0,88,33299
787,0,88,33300
789,0,88,33307
791,0,88,33309
793,0,88,33314
796,0,88,33317
798,0,88,33311
800,0,88,33308
802,0,88,33313
805,0,88,33315
807,0,88,33312
809,0,88,33306
811,0,88,33299
813,0,88,33303
816,0,89,33310
818,0,89,33311
820,0,89,33305
822,0,89,33298
825,0,89,33304
827,0,89,33309
829,0,89,33299
831,0,89,33292
834,0,89,33297
836,0,89,33293
838,0,89,33285
840,0,89,33290
842,0,89,33303
845,0,89,33304
847,0,89,33292
849,0,89,33288
851,0,89,33287
854,0,89,33282
856,0,90,33278
858,0,90,33278
860,0,90,33282
862,0,90,33280
865,0,90,33275
867,0,90,33274
869,0,90,33275
871,0,90,33268
874,0,90,33269
876,0,90,33278
878,0,90,33274
880,0,90,33276
882,0,90,33281
885,0,90,33280
887,0,90,33285
889,0,90,33287
891,0,90,33287
894,0,90,33287
896,0,90,33291
898,0,90,33295
900,0,90,33289
902,0,90,33284
905,0,90,33286
907,0,91,33289
909,0,91,33288
911,0,91,33285
914,0,91,33284
916,0,91,33285
918,0,91,33293
920,0,91,33296
922,0,91,33286
925,0,91,33278
927,0,91,33279
929,0,91,33282
931,0,91,33286
934,0,91,33291
936,0,91,33294
938,0,91,33293
940,0,91,33296
942,0,91,33297
945,0,91,33293
947,0,91,33294
949,0,92,33288
951,0,92,33285
954,0,92,33280
956,0,92,33280
958,0,92,33277
960,0,92,33269
962,0,92,33273
965,0,92,33275
967,0,92,33274
969,0,92,33281
971,0,92,33280
974,0,92,33267
976,0,92,33272
978,0,92,33279
980,0,92,33281
982,0,92,33289
985,0,92,33284
987,0,92,33275
989,0,92,33263
991,0,92,33255
994,0,93,33256
996,0,93,33254
998,0,93,33261
1000,0,93,33265
1002,0,93,33262
1005,0,93,33268
1007,0,93,33273
1009,0,93,33271
1011,0,93,33275
1014,0,93,33276
1016,0,93,33264
1018,0,93,33260
1020,0,93,33267
1022,0,93,33269
1025,0,93,33266
1027,0,93,33273
1029,0,93,33280
1031,0,93,33271
1034,0,93,33264
1036,0,93,33259
1038,0,93,33255
1040,0,93,33256
1042,0,93,33250
1045,0,93,33235
1047,0,93,33230
1049,0,93,33232
1051,0,93,33233
1054,0,93,33234
1056,0,93,33240
1058,0,93,33248
1060,0,93,33250
1062,0,94,33247
1065,0,94,33243
1067,0,94,33238
1069,0,94,33245
1071,0,94,33265
1074,0,94,33269
1076,0,94,33261
1078,0,94,33256
1080,0,94,33256
1082,0,94,33249
1085,0,94,33243
1087,0,94,33246
1089,0,94,33246
1091,0,94,33247
1094,0,94,33245
1096,0,94,33242
1098,0,94,33239
1100,0,94,33235
1102,0,94,33242
1105,0,94,33253
1107,0,94,33256
1109,0,95,33250
1111,0,95,33248
1114,0,95,33241
1116,0,95,33234
1118,0,95,33238
1120,0,95,33245
1122,0,95,33245
1125,0,95,33243
1127,0,95,33244
1129,0,95,33243
1131,0,95,33253
1134,0,95,33266
1136,0,95,33269
1138,0,95,33274
1140,0,95,33275
1142,0,95,33267
1145,0,95,33264
1147,0,95,33265
1149,0,95,33257
1151,0,95,33252
1154,0,95,33266
1156,0,95,33281
1158,0,95,33280
1160,0,95,33276
1162,0,95,33275
1165,0,95,33272
1167,0,96,33273
1169,0,96,33274
1171,0,96,33267
1174,0,96,33256
1176,0,96,33245
1178,0,96,33242
1180,0,96,33252
1182,0,96,33252
1185,0,96,33245
1187,0,96,33247
1189,0,96,33251
1191,0,96,33252
1194,0,96,33248
1196,0,96,33250
1198,0,96,33250
1200,0,96,33250
1202,0,96,33254
1205,0,96,33262
1207,0,96,33259
1209,0,96,33255
1211,0,96,33259
1214,0,96,33254
1216,0,96,33246
1218,0,96,33247
1220,0,96,33248
1222,0,96,33250
1225,0,96,33246
1227,0,96,33238
1229,0,97,33235
1231,0,97,33226
1234,0,97,33227
1236,0,97,33237
1238,0,97,33233
1240,0,97,33231
1242,0,97,33237
1245,0,97,33233
1247,0,97,33229
1249,0,97,33234
1251,0,97,33231
1254,0,97,33228
1256,0,97,33227
1258,0,97,33220
1260,0,97,33224
1262,0,97,33232
1265,0,97,33222
1267,0,97,33211
1269,0,97,33210
1271,0,97,33213
1274,0,97,33204
1276,0,97,33192
1278,0,97,33197
1280,0,97,33203
1282,0,97,33211
1285,0,97,33217
1287,0,97,33205
1289,0,97,33195
1291,0,97,33198
1294,0,98,33201
1296,0,98,33205
1298,0,98,33206
1300,0,98,33195
1302,0,98,33190
1305,0,98,33192
1307,0,98,33195
1309,0,98,33206
1311,0,98,33209
1314,0,98,33201
1316,0,98,33195
1318,0,98,33202
1320,0,98,33209
1322,0,98,33202
1325,0,98,33196
1327,0,98,33193
1329,0,98,33199
1331,0,98,33207
1334,0,98,33212
1336,0,98,33209
1338,0,98,33206
1340,0,98,33217
1342,0,98,33219
1345,0,98,33217
1347,0,98,33219
1349,0,98,33216
1351,0,98,33210
1354,0,98,33213
1356,0,98,33219
1358,0,98,33211
1360,0,98,33214
1362,0,98,33215
1365,0,98,33204
1367,0,98,33194
1369,0,98,33190
1371,0,98,33191
1374,0,99,33184
1376,0,99,33187
1378,0,99,33195
1380,0,99,33197
1382,0,99,33198
1385,0,99,33195
1387,0,99,33205
1389,0,99,33218
1391,0,99,33214
1394,0,99,33206
1396,0,99,33207
1398,0,99,33210
1400,0,99,33213
1402,0,99,33211
1405,0,99,33211
1407,0,99,33215
1409,0,99,33215
1411,0,99,33205
1414,0,99,33195
1416,0,99,33191
1418,0,99,33194
1420,0,99,33205
1422,0,99,33204
1425,0,99,33183
1427,0,99,33178
1429,0,99,33187
1431,0,99,33182
1434,0,99,33178
1436,0,99,33170
1438,0,99,33168
1440,0,99,33182
1442,0,99,33182
1445,0,99,33179
1447,0,99,33182
1449,0,99,33182
1451,0,99,33177
1454,0,99,33177
1456,0,99,33189
1458,0,99,33193
1460,0,99,33193
1462,0,99,33192
1465,0,99,33190
1467,0,99,33190
1469,0,99,33189
1471,0,99,33186
1474,0,99,33180
1476,0,99,33192
1478,0,99,33207
1480,0,100,33204
1482,0,100,33199
1485,0,100,33195
1487,0,100,33192
1489,0,100,33186
1491,0,100,33182
1494,0,100,33185
1496,0,100,33179
1498,0,100,33179
1500,0,100,33192
1502,0,100,33200
1505,0,100,33198
1507,0,100,33190
1509,0,100,33188
1511,0,100,33201
1514,0,100,33200
1516,0,100,33196
1518,0,100,33195
1520,0,100,33193
1522,0,100,33191
1525,0,100,33190
1527,0,100,33193
1529,0,100,33195
1531,0,100,33194
1534,0,100,33182
1536,0,100,33170
1538,0,100,33169
1540,0,100,33172
1542,0,100,33175
1545,0,100,33172
1547,0,100,33174
1549,0,100,33171
1551,0,100,33165
1554,0,100,33167
1556,0,100,33166
1558,0,100,33163
1560,0,100,33159
1562,0,100,33166
1565,0,100,33181
1567,0,100,33185
1569,0,100,33185
1571,0,100,33185
1574,0,100,33184
1576,0,101,33183
1578,0,101,33183
1580,0,101,33179
1582,0,101,33174
1585,0,101,33175
1587,0,101,33177
1589,0,101,33177
1591,0,101,33170
1594,0,101,33174
1596,0,101,33182
1598,0,101,33178
1600,0,101,33173
1602,0,101,33174
1605,0,101,33173
1607,0,101,33169
1609,0,101,33178
1611,0,101,33181
1614,0,101,33184
1616,0,101,33186
1618,0,101,33184
1620,0,101,33183
1623,0,101,33182
1625,0,101,33184
1627,0,101,33185
1629,0,101,33181
1631,0,101,33175
1634,0,101,33171
1636,0,101,33177
1638,0,101,33189
1640,0,101,33192
1643,0,101,33190
1645,0,101,33190
1647,0,101,33187
1649,0,101,33183
1651,0,101,33182
1654,0,101,33182
1656,0,101,33178
1658,0,101,33173
1660,0,101,33175
1663,0,101,33167
1665,0,101,33155
1667,0,101,33159
1669,0,101,33166
1671,0,101,33166
1674,0,101,33164
1676,0,101,33156
1678,0,101,33147
1680,0,101,33154
1683,0,101,33164
1685,0,101,33164
1687,0,101,33159
1689,0,101,33154
1691,0,102,33162
1694,0,102,33172
1696,0,102,33167
1698,0,102,33166
1700,0,102,33168
1703,0,102,33175
1705,0,102,33179
1707,0,102,33180
1709,0,102,33181
1711,0,102,33178
1714,0,102,33180
1716,0,102,33174
1718,0,102,33163
1720,0,102,33156
1723,0,102,33153
1725,0,102,33151
1727,0,102,33157
1729,0,102,33164
1731,0,102,33165
1734,0,102,33164
1736,0,102,33152
1738,0,102,33152
1740,0,102,33163
1743,0,102,33165
1745,0,102,33165
1747,0,102,33167
1749,0,102,33164
1751,0,102,33161
1754,0,102,33163
1756,0,102,33162
1758,0,102,33165
1760,0,102,33163
1763,0,102,33156
1765,0,102,33159
1767,0,102,33165
1769,0,102,33166
1771,0,102,33168
1774,0,102,33171
1776,0,102,33167
1778,0,102,33165
1780,0,102,33160
1783,0,102,33161
1785,0,102,33169
1787,0,102,33169
1789,0,102,33172
1791,0,102,33176
1794,0,102,33174
1796,0,102,33164
1798,0,102,33161
1800,0,102,33165
1803,0,102,33163
1805,0,102,33159
1807,0,102,33153
1809,0,102,33150
1811,0,102,33147
1814,0,102,33146
1816,0,102,33151
1818,0,102,33154
1820,0,102,33158
1823,0,102,33165
1825,0,102,33156
1827,0,102,33143
1829,0,102,33137
1831,0,103,33139
1834,0,103,33142
1836,0,103,33136
1838,0,103,33138
1840,0,103,33142
1843,0,103,33139
1845,0,103,33138
1847,0,103,33137
1849,0,103,33140
1851,0,103,33152
1854,0,103,33158
1856,0,103,33157
1858,0,103,33159
1860,0,103,33153
1863,0,103,33144
1865,0,103,33150
1867,0,103,33159
1869,0,103,33166
1871,0,103,33165
1874,0,103,33161
1876,0,103,33167
1878,0,103,33166
1880,0,103,33156
1883,0,103,33154
1885,0,103,33144
1887,0,103,33139
1889,0,103,33148
1891,0,103,33151
1894,0,103,33152
1896,0,103,33147
1898,0,103,33145
1900,0,103,33144
1903,0,103,33143
1905,0,103,33147
1907,0,103,33149
1909,0,103,33149
1911,0,103,33153
1914,0,103,33161
1916,0,103,33165
1918,0,103,33161
1920,0,103,33152
1923,0,103,33153
1925,0,103,33160
1927,0,103,33157
1929,0,103,33148
1931,0,103,33150
1934,0,103,33163
1936,0,103,33165
1938,0,103,33159
1940,0,103,33148
1943,0,103,33143
1945,0,103,33148
