timestamp,pow,traw,tmu,cd,cv,ci
188,248,101,35187,9109,1002,4897
190,243,102,35185,9125,1002,4851
192,215,102,35182,9125,1001,4975
193,252,102,35180,9125,1002,4956
195,245,102,35178,9125,1001,5007
197,250,102,35177,9125,1002,5042
198,252,103,35174,9125,1002,5155
200,252,103,35174,9125,1003,5121
202,251,103,35174,9125,1002,5081
203,254,103,35173,9125,1002,5011
205,260,103,35170,9125,1003,5120
206,248,103,35169,9125,1003,4964
208,254,103,35167,9125,1002,5120
210,252,104,35164,9125,1002,5026
211,257,104,35162,9125,1002,5030
213,255,104,35161,9125,1001,5077
215,257,104,35162,9125,1002,5124
216,258,104,35160,9125,1002,5136
218,259,104,35160,9125,1003,5093
220,259,104,35159,9125,1001,5135
221,258,105,35157,9125,1002,5160
223,255,104,35154,9125,1000,5144
224,263,105,35153,9125,1001,5163
226,257,105,35151,9125,1001,5125
228,259,105,35148,9125,1003,5202
229,259,105,35147,9140,1001,5089
231,256,106,35147,9125,1003,5190
233,252,106,35145,9125,1003,5128
234,236,106,35144,9125,1003,5155
236,261,106,35143,9140,1002,5241
238,263,106,35141,9140,1003,5296
239,268,106,35139,9132,1003,5338
241,266,107,35136,9140,1003,5303
243,257,107,35133,9125,1002,5167
244,261,107,35130,9125,1003,5249
246,259,107,35128,9125,1002,5171
247,266,107,35126,9125,1001,5265
249,262,107,35126,9125,1002,5234
251,260,107,35122,9125,1002,5143
252,264,108,35120,9125,1001,5273
254,265,108,35118,9140,1001,5347
256,257,108,35116,9132,1001,5214
257,272,108,35112,9132,1002,5284
259,275,108,35108,9125,1001,5351
261,269,109,35105,9125,1001,5386
262,264,109,35102,9140,1001,5315
264,268,109,35098,9125,1002,5347
266,264,109,35094,9140,1001,5335
267,263,109,35092,9140,1002,5343
269,261,110,35091,9140,1003,5214
270,269,110,35090,9140,1002,5406
272,274,110,35088,9140,1002,5296
274,264,110,35086,9125,1001,5323
275,273,110,35083,9140,1002,5425
277,273,110,35083,9125,1002,5432
279,262,110,35081,9125,1001,5342
280,270,110,35080,9125,1003,5351
282,266,111,35078,9140,1002,5374
284,271,111,35077,9132,1001,5428
285,271,111,35075,9140,1001,5398
287,271,111,35073,9140,1003,5362
289,269,111,35073,9140,1002,5436
290,264,111,35071,9140,1003,5366
292,273,111,35071,9140,1001,5382
293,271,111,35070,9140,1002,5488
295,270,111,35069,9140,1001,5453
297,270,111,35066,9140,1001,5382
298,272,112,35065,9140,1001,5557
300,274,112,35065,9140,1003,5519
302,267,112,35064,9140,1002,5518
303,272,112,35064,9140,1002,5460
305,273,112,35063,9140,1001,5554
307,277,112,35063,9156,1003,5588
308,271,112,35063,9140,1003,5483
310,263,113,35064,9140,1002,5410
311,270,113,35065,9156,1002,5601
313,271,113,35066,9156,1003,5570
315,275,113,35066,9140,1002,5597
316,276,113,35066,9156,1002,5550
318,276,113,35065,9140,1002,5628
320,278,113,35065,9140,1001,5573
321,277,113,35064,9140,1002,5570
323,278,113,35064,9156,1002,5624
325,280,114,35063,9140,1002,5624
326,285,114,35062,9148,1001,5562
328,276,114,35062,9156,1002,5581
330,270,114,35061,9156,1002,5631
331,280,114,35060,9140,1003,5624
333,277,114,35058,9140,1003,5600
334,274,114,35056,9156,1002,5625
336,286,114,35055,9156,1002,5639
338,278,114,35053,9156,1002,5698
339,284,114,35050,9156,1002,5710
341,238,114,35049,9156,1002,5679
343,271,115,35048,9156,1002,5566
344,283,115,35047,9140,1001,5596
346,283,115,35045,9140,1001,5742
348,285,115,35043,9156,1002,5589
349,282,115,35043,9156,1003,5585
351,277,116,35042,9156,1003,5695
353,290,116,35041,9156,1002,5671
354,276,116,35039,9156,1001,5687
356,280,116,35037,9156,1001,5742
357,282,116,35036,9156,1002,5765
359,287,116,35035,9156,1003,5773
361,277,116,35034,9156,1002,5695
362,281,116,35033,9156,1002,5667
364,283,116,35031,9156,1002,5772
366,280,116,35030,9156,1001,5616
367,275,116,35029,9156,1002,5620
369,282,116,35029,9156,1001,5776
371,279,116,35029,9156,1003,5713
372,286,116,35028,9156,1002,5870
374,281,116,35028,9156,1003,5819
375,281,116,35027,9156,1002,5788
377,289,116,35026,9156,1002,5909
379,278,116,35025,9156,1001,5776
380,285,117,35024,9156,1001,5753
382,282,117,35023,9156,1001,5710
384,283,117,35021,9156,1001,5886
385,277,117,35020,9156,1003,5820
387,284,117,35020,9156,1002,5753
389,282,117,35020,9156,1001,5867
390,282,117,35020,9156,1003,5753
392,291,117,35020,9156,1002,5886
394,284,117,35019,9156,1001,5878
395,285,117,35018,9156,1002,5858
397,287,117,35018,9156,1002,5729
398,286,117,35017,9156,1001,5863
400,281,117,35019,9171,1003,5769
402,288,117,35019,9171,1003,5839
403,286,117,35020,9171,1003,5807
405,287,117,35022,9171,1003,5859
407,281,117,35024,9171,1003,5823
408,280,118,35026,9156,1003,5819
410,278,118,35026,9156,1003,5839
412,288,118,35027,9171,1003,5823
413,288,118,35027,9163,1002,5824
415,282,118,35026,9156,1003,5773
417,286,118,35026,9171,1002,5925
418,290,118,35026,9171,1003,5878
420,283,119,35028,9156,1002,5827
421,285,119,35028,9171,1002,5804
423,291,119,35028,9171,1003,5882
425,290,119,35027,9171,1003,5964
426,293,119,35026,9171,1003,5975
428,288,119,35025,9171,1002,5890
430,283,119,35025,9171,1002,5843
431,291,119,35024,9171,1002,5952
433,289,120,35023,9171,1002,5878
435,286,120,35022,9171,1003,5866
436,293,120,35023,9171,1003,5847
438,288,120,35023,9171,1001,5944
440,290,120,35023,9171,1003,6042
441,294,120,35023,9163,1003,5983
443,292,120,35021,9163,1003,5956
444,288,120,35019,9171,1001,5909
446,242,120,35018,9156,1001,5886
448,294,120,35016,9156,1002,5995
449,291,120,35015,9171,1002,5984
451,290,120,35015,9171,1002,5987
453,285,120,35013,9156,1002,5897
454,291,121,35012,9171,1002,5932
456,288,121,35011,9171,1002,5901
458,287,121,35009,9163,1001,5956
459,295,121,35006,9156,1002,5964
461,289,121,35004,9171,1002,5917
463,287,121,35002,9156,1001,5901
464,293,121,35000,9171,1002,5952
466,296,120,34999,9171,1003,6100
467,295,120,34998,9171,1002,6038
469,289,120,34999,9179,1003,5995
471,294,121,35000,9171,1003,6023
472,289,121,35002,9171,1002,5952
474,294,121,35003,9171,1003,6011
476,287,121,35003,9171,1001,6011
477,302,121,35004,9171,1003,6034
479,287,121,35005,9171,1002,5999
481,293,121,35006,9171,1003,5980
482,289,121,35005,9171,1003,5972
484,300,121,35006,9171,1001,6003
485,291,121,35007,9171,1002,5976
487,290,121,35006,9163,1001,5991
489,292,122,35007,9171,1003,5979
490,293,121,35006,9171,1002,6066
492,298,122,35005,9171,1002,6078
494,295,122,35005,9171,1002,6031
495,294,122,35003,9171,1001,6124
497,300,122,35002,9171,1002,6121
499,295,122,34999,9171,1002,6042
500,297,122,34998,9171,1001,6136
502,295,122,34996,9171,1003,6030
504,290,121,34995,9171,1003,6062
505,295,121,34994,9171,1002,6120
507,291,121,34992,9171,1002,5999
508,293,121,34992,9171,1002,6089
510,299,121,34989,9171,1003,6096
512,297,121,34988,9171,1002,6089
513,284,121,34988,9171,1003,5971
515,296,122,34987,9171,1003,6136
517,291,122,34987,9156,1002,5945
518,293,122,34986,9171,1002,5971
520,293,122,34986,9171,1002,5995
522,286,122,34986,9171,1003,6081
523,296,122,34986,9171,1002,6143
525,297,122,34986,9171,1003,6160
527,296,122,34985,9171,1003,6155
528,298,122,34986,9171,1003,6108
530,292,122,34987,9171,1001,6105
531,297,122,34988,9171,1003,6042
533,299,122,34989,9171,1003,6206
535,294,122,34988,9171,1003,6089
536,294,122,34988,9171,1002,6121
538,299,122,34989,9171,1002,6101
540,299,122,34988,9156,1001,6186
541,292,122,34988,9171,1003,6042
543,289,122,34987,9171,1002,6050
545,291,123,34987,9171,1001,6014
546,298,123,34988,9171,1002,6113
548,293,123,34986,9171,1003,6116
549,301,122,34985,9171,1001,6105
551,295,122,34983,9156,1002,6085
553,298,123,34982,9171,1002,6139
554,298,123,34979,9171,1002,6120
556,300,123,34977,9171,1001,6202
558,299,123,34975,9171,1002,6104
559,291,123,34973,9171,1002,6026
561,294,123,34971,9171,1001,6011
563,295,123,34971,9171,1003,6124
564,294,123,34971,9171,1003,6148
566,287,123,34971,9171,1003,6023
568,293,123,34969,9171,1002,6081
569,298,123,34969,9171,1003,6026
571,297,123,34967,9171,1003,6175
572,295,123,34966,9171,1001,6109
574,303,123,34967,9171,1000,6182
576,293,123,34966,9171,1001,6089
577,288,123,34966,9171,1002,6073
579,295,123,34966,9171,1002,5964
581,300,123,34965,9171,1002,6034
582,295,123,34965,9171,1003,6100
584,299,123,34966,9171,1001,6167
586,301,123,34966,9171,1002,6163
587,294,123,34966,9171,1001,6128
589,302,123,34965,9171,1001,6272
591,288,123,34964,9171,1001,6077
592,299,123,34962,9171,1001,6120
594,296,123,34961,9171,1001,6089
595,297,123,34959,9171,1001,6139
597,292,123,34959,9156,1002,6108
599,293,123,34959,9171,1001,6093
600,296,123,34957,9171,1002,6089
602,293,124,34958,9171,1003,6097
604,291,124,34957,9171,1002,6210
605,297,124,34956,9171,1001,6167
607,303,124,34956,9171,1002,6159
609,300,124,34955,9171,1002,6148
610,297,124,34954,9171,1003,6109
612,291,124,34952,9171,1001,6062
614,302,124,34951,9156,1002,6163
615,303,124,34951,9171,1001,6226
617,302,124,34951,9171,1002,6163
618,294,124,34951,9171,1002,6069
620,297,124,34952,9171,1002,6202
622,299,124,34953,9171,1002,6152
623,303,124,34953,9171,1003,6210
625,302,124,34952,9171,1001,6288
627,293,124,34952,9171,1002,6085
628,304,124,34951,9171,1001,6206
630,294,124,34950,9171,1001,6206
632,291,124,34951,9171,1002,6066
633,301,124,34950,9171,1000,6253
635,296,125,34949,9171,1002,6175
636,301,125,34949,9171,1001,6222
638,297,125,34949,9171,1002,6140
640,299,124,34948,9171,1002,6136
641,299,124,34948,9171,1001,6187
643,295,124,34948,9171,1002,6288
645,299,125,34946,9171,1001,6308
646,296,125,34946,9171,1001,6280
648,297,125,34945,9171,1001,6101
650,299,125,34944,9171,1003,6159
651,302,125,34944,9187,1003,6234
653,304,125,34945,9171,1002,6214
655,305,125,34944,9171,1002,6385
656,306,125,34944,9171,1001,6269
658,306,125,34943,9179,1002,6324
659,303,125,34945,9187,1003,6304
661,303,125,34945,9171,1002,6261
663,304,125,34946,9171,1003,6323
664,298,125,34946,9171,1002,6206
666,305,125,34946,9171,1001,6300
668,300,125,34945,9171,1002,6210
669,299,125,34945,9187,1002,6292
671,311,126,34946,9171,1002,6359
673,306,125,34947,9187,1003,6292
674,295,125,34947,9187,1002,6355
676,289,126,34948,9187,1002,6069
678,296,126,34948,9171,1003,6058
679,300,126,34947,9171,1002,6346
681,311,126,34947,9171,1003,6367
682,298,126,34946,9171,1002,6250
684,302,126,34947,9187,1002,6405
686,300,126,34945,9179,1003,6229
687,301,126,34946,9187,1001,6245
689,305,126,34944,9187,1003,6190
691,302,126,34945,9187,1003,6233
692,302,126,34945,9171,1002,6257
694,304,126,34945,9187,1003,6245
696,298,126,34945,9171,1001,6210
697,303,126,34944,9179,1002,6210
699,305,126,34945,9187,1003,6238
700,309,126,34945,9187,1002,6327
702,312,126,34945,9187,1002,6421
704,303,126,34943,9171,1001,6249
705,300,126,34943,9187,1002,6280
707,306,127,34942,9171,1001,6272
709,309,127,34942,9187,1001,6480
710,301,127,34939,9187,1002,6230
712,308,127,34939,9187,1003,6253
714,303,127,34938,9171,1003,6245
715,299,126,34937,9171,1001,6335
717,301,126,34937,9187,1002,6203
719,306,127,34938,9187,1002,6260
720,306,127,34938,9171,1002,6425
722,312,127,34938,9187,1003,6424
723,308,127,34938,9179,1003,6315
725,301,127,34937,9187,1003,6304
727,303,127,34935,9187,1003,6280
728,303,127,34934,9187,1003,6382
730,309,127,34934,9187,1001,6409
732,309,127,34933,9187,1003,6320
733,306,127,34934,9171,1001,6320
735,307,127,34933,9171,1002,6366
737,305,127,34933,9187,1002,6374
738,302,127,34933,9187,1002,6354
740,306,127,34933,9187,1002,6346
742,302,127,34932,9187,1001,6339
743,303,127,34931,9187,1002,6323
745,304,127,34929,9187,1001,6362
746,296,128,34927,9179,1002,6207
748,305,128,34926,9187,1002,6206
750,305,128,34924,9187,1002,6331
751,307,128,34924,9171,1002,6354
753,301,128,34922,9187,1001,6237
755,308,128,34921,9187,1002,6389
756,310,128,34921,9187,1002,6370
758,300,128,34921,9187,1001,6312
760,306,128,34920,9187,1001,6312
761,301,128,34920,9187,1000,6370
763,303,128,34919,9187,1001,6393
764,303,128,34917,9187,1001,6374
766,311,128,34915,9187,1001,6366
768,302,128,34914,9187,1001,6425
769,304,128,34911,9171,1001,6385
771,309,128,34910,9171,1001,6440
773,303,128,34909,9187,1001,6394
774,299,128,34907,9187,1001,6323
776,316,128,34905,9187,1001,6577
778,309,129,34905,9187,1002,6420
779,305,129,34905,9187,1001,6460
781,311,129,34903,9187,1001,6510
783,311,128,34903,9187,1003,6487
784,309,128,34901,9171,1001,6483
786,312,128,34900,9171,1001,6444
787,315,128,34900,9187,1002,6479
789,308,129,34899,9171,1001,6475
791,308,129,34900,9187,1001,6472
792,305,129,34900,9187,1001,6421
794,313,129,34901,9187,1002,6514
796,310,129,34903,9187,1002,6441
797,309,129,34905,9187,1001,6453
799,308,129,34907,9187,1003,6471
801,309,128,34908,9187,1002,6507
802,310,129,34909,9187,1003,6402
804,304,129,34909,9187,1003,6370
806,308,129,34910,9187,1002,6488
807,309,129,34911,9187,1001,6495
809,304,129,34910,9171,1001,6417
810,309,129,34911,9187,1000,6409
812,307,129,34910,9171,1001,6483
814,310,129,34910,9187,1002,6460
815,307,129,34910,9187,1001,6327
817,306,129,34910,9187,1002,6366
819,302,129,34911,9187,1002,6440
820,312,129,34911,9187,1002,6401
822,310,129,34910,9187,1001,6471
824,312,129,34909,9187,1002,6530
825,304,129,34907,9187,1001,6487
827,301,129,34905,9187,1002,6386
828,312,129,34904,9179,1001,6440
830,312,129,34902,9187,1003,6519
832,318,129,34900,9171,1000,6592
833,310,129,34899,9187,1001,6444
835,307,129,34899,9187,1002,6444
837,307,129,34899,9187,1001,6484
838,311,129,34900,9187,1002,6491
840,309,129,34900,9187,1001,6452
842,310,129,34899,9187,1002,6456
843,302,129,34898,9187,1001,6390
845,306,129,34896,9187,1002,6429
847,307,129,34896,9187,1002,6476
848,311,129,34895,9187,1001,6483
850,312,129,34895,9187,1002,6503
851,315,129,34895,9187,1001,6534
853,307,129,34895,9179,1002,6436
855,309,129,34895,9179,1001,6448
856,304,129,34895,9187,1002,6432
858,308,129,34896,9187,1001,6405
860,302,130,34896,9187,1001,6425
861,310,129,34896,9187,1001,6557
863,308,129,34895,9187,1002,6503
865,313,129,34893,9187,1001,6530
866,313,129,34893,9187,1001,6448
868,308,129,34892,9171,1000,6436
870,311,130,34892,9187,1000,6476
871,308,130,34891,9187,1001,6409
873,311,130,34889,9187,1001,6542
874,317,130,34889,9187,1001,6581
876,312,130,34887,9179,1001,6433
878,313,130,34885,9179,1001,6409
879,309,130,34884,9187,1001,6515
881,318,130,34884,9187,1002,6574
883,307,130,34884,9187,1000,6464
884,310,130,34883,9171,1001,6343
886,308,130,34882,9187,1000,6456
888,316,130,34882,9187,1002,6569
889,312,130,34881,9187,1000,6503
891,309,130,34881,9179,1000,6546
892,314,130,34880,9187,1002,6464
894,307,129,34880,9187,1002,6499
896,313,129,34881,9187,1001,6601
897,309,130,34882,9187,1002,6440
899,312,130,34883,9187,1001,6612
901,311,130,34883,9187,1001,6526
902,308,130,34884,9187,1001,6452
904,310,130,34885,9187,1002,6573
906,311,130,34885,9187,1002,6425
907,307,130,34885,9187,1003,6479
909,311,130,34884,9187,1003,6460
911,311,130,34884,9187,1001,6472
912,307,130,34885,9187,1001,6483
914,314,130,34884,9187,1002,6538
915,308,130,34884,9187,1001,6432
917,312,130,34884,9187,1000,6433
919,316,130,34885,9187,1003,6546
920,302,130,34885,9187,1001,6487
922,303,130,34885,9187,1001,6538
924,304,130,34883,9187,1001,6499
925,271,131,34882,9187,1002,6539
927,307,130,34883,9187,1001,6432
929,267,130,34883,9187,1002,6483
930,320,130,34883,9187,1002,6667
932,273,131,34883,9187,1003,6585
934,309,131,34883,9187,1002,6487
935,266,131,34883,9187,1001,6452
937,311,131,34884,9187,1001,6417
939,307,131,34884,9187,1002,6484
940,315,131,34884,9187,1001,6553
942,313,131,34883,9187,1002,6534
943,316,131,34882,9187,1001,6538
945,302,131,34881,9187,999,6433
947,311,131,34881,9187,1001,6448
948,317,131,34880,9187,1002,6558
950,301,131,34881,9187,1001,6476
952,316,131,34882,9187,1001,6448
953,305,131,34882,9187,1001,6417
955,308,131,34881,9187,1001,6405
957,310,131,34882,9187,1002,6476
958,315,131,34882,9187,1001,6444
960,271,131,34882,9187,1002,6530
962,311,131,34883,9187,1001,6475
963,311,131,34883,9187,1001,6487
965,312,131,34883,9187,1001,6444
966,308,131,34884,9187,1001,6467
968,313,131,34885,9187,1002,6550
970,305,131,34886,9187,1001,6425
971,306,131,34885,9187,1002,6507
973,307,131,34885,9187,1001,6476
975,311,131,34888,9187,1000,6518
976,309,131,34888,9187,1000,6440
978,315,130,34888,9187,1002,6488
980,304,130,34888,9187,1002,6394
981,303,130,34887,9187,1003,6347
983,312,131,34886,9187,1002,6417
984,311,131,34886,9187,1002,6452
986,304,131,34885,9187,1000,6444
988,304,131,34885,9187,1001,6366
989,309,131,34883,9187,1001,6425
991,308,130,34884,9187,1002,6381
993,314,130,34885,9187,1001,6609
994,308,131,34886,9187,1002,6397
996,313,131,34886,9187,1001,6518
998,316,131,34888,9187,1001,6558
999,312,131,34887,9187,1002,6503
1001,305,130,34886,9187,1001,6484
1003,309,130,34886,9187,1002,6495
1004,303,130,34887,9187,1001,6389
1006,309,130,34888,9187,1001,6468
1007,305,130,34889,9187,1001,6464
1009,309,130,34890,9187,1001,6417
1011,308,130,34891,9187,1002,6397
1012,311,130,34893,9187,1002,6456
1014,305,130,34894,9187,1001,6487
1016,314,131,34896,9187,1001,6589
1017,306,130,34896,9187,1000,6425
1019,312,130,34896,9187,1001,6484
1021,311,130,34896,9187,1001,6507
1022,304,130,34897,9187,1002,6335
1024,309,130,34898,9187,1001,6440
1026,317,130,34898,9187,1002,6569
1027,304,130,34898,9187,1002,6444
1029,308,130,34898,9187,1002,6440
1030,304,130,34897,9187,1001,6432
1032,305,130,34896,9187,1002,6410
1034,305,130,34895,9187,1000,6487
1035,300,130,34894,9187,1002,6354
1037,304,130,34893,9187,1000,6366
1039,309,130,34892,9187,1002,6417
1040,306,130,34890,9187,1002,6491
1042,301,130,34887,9187,1001,6464
1044,309,130,34885,9187,1001,6398
1045,300,130,34883,9187,1000,6319
1047,313,130,34882,9187,1001,6534
1048,304,130,34880,9187,1001,6464
1050,306,130,34879,9187,1000,6319
1052,303,130,34877,9187,1001,6405
1053,306,130,34876,9171,1000,6413
1055,314,130,34875,9179,1000,6511
1057,305,130,34875,9187,1001,6479
1058,305,130,34874,9187,1001,6460
1060,312,130,34875,9187,1001,6562
1062,306,131,34874,9187,1000,6436
1063,312,131,34874,9187,1002,6523
1065,311,131,34875,9187,1000,6531
1067,307,131,34875,9187,1001,6483
1068,310,131,34875,9187,1001,6538
1070,306,131,34876,9187,1001,6440
1071,301,131,34875,9187,1002,6386
1073,295,131,34874,9187,1001,6394
1075,307,131,34873,9187,1001,6440
1076,310,131,34873,9187,1002,6506
1078,308,130,34873,9187,1001,6425
1080,303,131,34872,9187,1001,6354
1081,311,130,34873,9187,1001,6475
1083,309,131,34872,9187,1001,6526
1085,313,131,34870,9187,1001,6499
1086,310,131,34869,9187,1002,6499
1088,304,131,34869,9187,1002,6507
1090,307,131,34868,9187,1000,6582
1091,305,131,34866,9187,1000,6410
1093,310,131,34865,9187,1001,6495
1094,307,131,34866,9187,1001,6424
1096,312,131,34866,9187,1002,6463
1098,307,131,34868,9203,1002,6534
1099,314,131,34869,9187,1001,6558
1101,305,131,34871,9187,1002,6526
1103,304,131,34872,9187,1001,6433
1104,303,131,34872,9187,1002,6445
1106,307,131,34873,9187,1002,6467
1108,306,131,34873,9203,1002,6565
1109,297,131,34876,9187,1003,6413
1111,310,131,34878,9187,1002,6460
1112,312,131,34879,9187,1002,6519
1114,300,131,34881,9187,1001,6487
1116,307,131,34882,9187,1002,6491
1117,309,131,34884,9187,1002,6409
1119,315,131,34885,9203,1001,6440
1121,310,131,34885,9187,1000,6495
1122,307,131,34886,9187,1002,6441
1124,309,131,34885,9187,1002,6569
1126,311,131,34885,9187,1002,6617
1127,318,131,34885,9187,1002,6601
1129,309,131,34885,9187,1002,6570
1131,309,131,34887,9195,1002,6507
1132,315,132,34887,9187,1001,6636
1134,314,132,34886,9195,1002,6577
1135,310,132,34885,9187,1001,6511
1137,311,132,34885,9187,1001,6565
1139,306,132,34885,9187,1001,6542
1140,309,132,34884,9187,1001,6526
1142,313,132,34884,9195,1001,6667
1144,323,132,34884,9187,1000,6671
1145,311,132,34883,9195,1002,6566
1147,317,132,34882,9187,1002,6538
1149,307,132,34881,9187,1001,6570
1150,312,132,34880,9187,1001,6522
1152,308,132,34879,9187,1001,6581
1154,309,132,34879,9187,1001,6511
1155,313,132,34879,9195,1002,6597
1157,311,132,34877,9195,1003,6487
1158,275,132,34876,9187,1001,6624
1160,311,132,34875,9187,1000,6562
1162,272,132,34873,9187,1000,6609
1163,315,132,34873,9187,1001,6550
1165,317,132,34872,9187,1001,6608
1167,312,132,34870,9187,1000,6448
1168,318,132,34868,9187,1002,6550
1170,308,132,34867,9187,1003,6492
1172,317,132,34867,9203,1001,6562
1173,315,132,34866,9187,1003,6588
1175,313,132,34865,9187,1002,6581
1177,317,132,34865,9187,1001,6609
1178,312,132,34864,9187,1001,6624
1180,319,132,34863,9187,1001,6609
1181,314,132,34862,9187,1002,6538
1183,310,132,34862,9187,1000,6546
1185,310,132,34861,9187,1001,6554
1186,302,132,34860,9187,999,6452
1188,311,132,34860,9187,1001,6538
1190,313,132,34859,9187,1001,6589
1191,319,132,34858,9187,1001,6617
1193,305,132,34859,9187,1002,6424
1195,307,132,34860,9187,1001,6519
1196,313,131,34860,9187,1002,6523
1198,308,132,34860,9187,1001,6546
1200,312,132,34860,9187,1002,6553
1201,310,132,34861,9203,1003,6565
1203,311,132,34861,9187,1001,6550
1204,313,132,34862,9187,1001,6553
1206,309,132,34861,9187,1001,6550
1208,309,132,34861,9187,1002,6518
1209,312,132,34861,9203,1001,6632
1211,312,132,34862,9203,1001,6687
1213,308,132,34863,9195,1001,6511
1214,305,132,34865,9203,1001,6467
1216,316,132,34866,9187,1001,6604
1218,314,132,34867,9187,1002,6694
1219,299,132,34866,9187,1001,6401
1221,309,132,34867,9187,1002,6546
1222,307,132,34867,9187,1001,6492
1224,304,133,34867,9187,1001,6608
1226,311,132,34866,9203,1003,6487
1227,272,133,34866,9187,999,6495
1229,314,133,34865,9187,1002,6503
1231,303,133,34864,9187,1000,6463
1232,311,132,34864,9187,1001,6518
1234,311,132,34863,9195,1001,6487
1236,310,132,34863,9203,1002,6534
1237,313,132,34862,9187,1001,6511
1239,314,132,34861,9187,1001,6581
1241,308,132,34860,9203,1001,6456
1242,309,132,34859,9187,1001,6518
1244,307,132,34856,9187,1001,6558
1245,311,132,34855,9187,1001,6467
1247,310,132,34854,9187,1000,6499
1249,311,133,34853,9187,1000,6596
1250,308,132,34851,9187,1000,6453
1252,298,132,34849,9187,999,6452
1254,308,132,34847,9187,1001,6499
1255,300,132,34845,9187,1000,6495
1257,309,132,34844,9187,1000,6514
1259,304,132,34843,9187,1001,6545
1260,309,132,34841,9187,1000,6511
1262,297,132,34840,9203,1002,6405
1264,314,132,34839,9187,1001,6554
1265,308,132,34837,9187,1000,6558
1267,313,132,34836,9187,1000,6491
1269,304,133,34834,9187,1001,6526
1270,309,132,34834,9187,1001,6421
1272,302,133,34833,9187,1001,6495
1274,320,133,34833,9195,1003,6652
1275,304,133,34833,9187,1000,6577
