timestamp,pow,traw,tmu,cd,cv,ci
0,257,61,35791,9437,1041,4776
15,251,61,35791,9437,1042,4659
17,257,61,35792,9437,1043,4686
18,260,61,35792,9453,1043,4831
20,253,61,35793,9437,1041,4773
21,263,61,35793,9437,1042,4788
23,262,62,35794,9453,1041,4678
25,271,62,35795,9453,1042,4936
26,274,62,35795,9437,1042,4905
28,258,62,35796,9453,1043,4792
30,269,62,35797,9453,1044,4929
31,271,63,35798,9453,1042,4995
33,271,63,35800,9453,1042,4917
35,267,63,35800,9453,1041,4999
36,269,63,35800,9453,1041,4956
38,265,63,35799,9453,1041,4866
40,271,63,35798,9453,1043,5053
41,278,64,35798,9453,1041,5062
43,269,64,35799,9453,1044,4936
44,276,64,35799,9453,1042,5062
46,271,64,35799,9453,1043,4878
48,272,64,35801,9453,1043,4956
49,276,64,35802,9453,1044,5053
51,272,64,35802,9453,1042,4968
53,278,65,35802,9453,1042,4960
54,275,65,35802,9453,1041,5089
56,267,65,35802,9453,1043,4972
58,267,65,35802,9468,1043,5046
59,273,65,35802,9453,1043,5054
61,271,65,35802,9453,1042,4999
63,273,65,35803,9453,1042,4976
64,273,66,35804,9453,1042,5050
66,275,66,35804,9453,1042,4972
67,274,66,35803,9453,1042,4987
69,266,66,35802,9453,1042,5026
71,223,66,35801,9453,1042,5069
72,281,66,35800,9453,1041,5156
74,276,66,35798,9453,1042,5105
76,276,67,35796,9453,1042,5156
77,274,67,35794,9453,1041,5015
79,278,67,35791,9453,1041,5136
81,277,67,35790,9453,1042,5046
82,279,67,35788,9453,1042,5148
84,277,67,35786,9453,1043,5152
86,271,67,35783,516476,1042,5030
87,282,67,35782,9453,1042,5062
89,283,68,35778,9453,1042,5066
90,280,68,35777,9453,1042,5046
92,274,68,35775,9453,1043,4956
94,272,68,35776,9468,1042,5034
95,273,68,35775,9453,1043,5058
97,278,68,35774,9468,1044,5171
99,277,68,35775,9468,1042,5074
100,276,69,35775,9468,1043,5054
102,278,69,35774,9468,1042,5124
