timestamp,pow,traw,tmu,cd,cv,ci
548,288,90,36013,9593,1052,5491
550,233,90,36013,9593,1052,5402
551,289,90,36012,9593,1053,5546
553,291,90,36010,9593,1052,5472
554,289,91,36008,9593,1051,5573
556,291,91,36007,9593,1053,5554
558,284,91,36007,9593,1053,5452
559,295,91,36008,9593,1054,5425
561,303,91,36007,9593,1053,5546
563,291,91,36007,9593,1052,5405
564,295,91,36007,9593,1052,5566
566,283,91,36007,9593,1054,5320
568,287,91,36007,9593,1054,5515
569,291,91,36006,9593,1053,5425
571,297,91,36007,9593,1054,5554
573,301,91,36008,9593,1053,5620
574,297,91,36007,9593,1051,5527
576,298,91,36007,9593,1052,5601
577,301,91,36008,9593,1054,5507
579,291,91,36010,9593,1053,5553
581,292,92,36012,9593,1053,5445
582,297,92,36013,9609,1053,5562
584,289,92,36013,9593,1053,5456
586,299,92,36013,9593,1052,5679
587,299,92,36014,9609,1054,5655
589,297,92,36015,9609,1053,5679
591,299,92,36015,9609,1054,5725
592,303,92,36016,9609,1054,5640
594,299,92,36018,9609,1052,5581
595,293,92,36019,9601,1053,5585
597,287,92,36019,9593,1053,5417
599,291,92,36020,9593,1052,5588
600,294,92,36021,9609,1054,5550
602,288,92,36022,9609,1052,5627
604,295,92,36023,9609,1053,5526
605,294,93,36021,9593,1053,5468
607,295,93,36020,9609,1052,5561
609,292,93,36019,9593,1053,5538
610,295,93,36018,9593,1053,5588
612,301,93,36017,9593,1052,5648
614,300,93,36015,9593,1054,5644
615,300,93,36013,9593,1052,5562
617,292,93,36011,9593,1054,5511
618,294,93,36010,9609,1053,5581
620,290,93,36008,9609,1053,5660
622,299,93,36006,9593,1052,5577
623,304,93,36007,9609,1054,5741
625,291,93,36006,9593,1053,5507
627,291,93,36004,9593,1052,5577
628,292,93,36003,9593,1052,5526
630,292,93,36001,9593,1052,5428
632,287,94,36001,9593,1053,5441
633,295,94,36001,9593,1053,5675
635,298,94,36000,9593,1052,5632
637,295,94,35999,9593,1053,5593
638,303,94,35998,9593,1054,5675
640,288,94,35997,9593,1052,5577
641,283,94,35996,9593,1052,5468
643,297,94,35995,9609,1053,5628
645,298,94,35994,9593,1052,5589
646,288,94,35993,9593,1051,5538
648,234,94,35990,9593,1053,5566
650,295,94,35988,9609,1052,5491
651,291,94,35986,9593,1054,5562
653,299,94,35986,9609,1052,5644
655,294,94,35985,9609,1053,5554
656,295,94,35984,9609,1053,5757
658,296,95,35984,9593,1053,5722
660,293,95,35983,9593,1052,5518
661,300,95,35982,9593,1053,5706
663,294,95,35981,9593,1052,5678
664,297,95,35980,9593,1052,5690
666,298,95,35978,9593,1053,5729
668,295,95,35978,9593,1053,5691
669,298,95,35976,9609,1052,5773
671,305,95,35977,9609,1053,5776
673,302,95,35976,9593,1052,5706
674,288,95,35977,9609,1053,5554
676,299,95,35976,9593,1053,5745
678,298,95,35976,9609,1053,5675
679,302,95,35975,9609,1053,5788
681,297,95,35976,9609,1053,5729
683,298,95,35975,9609,1054,5635
684,304,95,35974,9593,1054,5816
686,298,96,35974,9609,1054,5589
687,309,96,35974,9609,1053,5757
689,293,96,35973,9593,1053,5667
691,296,96,35974,9593,1053,5636
692,301,96,35975,9601,1053,5682
694,299,96,35975,9609,1053,5651
696,294,96,35975,9593,1053,5635
697,293,96,35974,9593,1054,5648
699,305,96,35974,9601,1053,5753
701,292,96,35973,9593,1052,5667
702,294,96,35973,9609,1054,5628
704,300,96,35972,9593,1053,5812
705,298,96,35970,9609,1052,5729
707,295,96,35968,9601,1053,5549
709,307,96,35967,9601,1054,5761
710,301,96,35966,9593,1051,5628
712,297,97,35966,9609,1053,5632
714,308,97,35966,9609,1052,5889
715,297,97,35966,9609,1052,5616
717,303,97,35965,9609,1053,5831
719,295,97,35966,9609,1054,5675
720,294,97,35965,9609,1053,5671
722,295,97,35964,9609,1054,5608
724,298,97,35964,9609,1054,5757
725,293,97,35964,9609,1053,5656
727,291,97,35965,9609,1054,5691
728,299,97,35967,9609,1054,5761
730,303,97,35968,9609,1054,5729
732,305,97,35969,9609,1054,5850
733,305,97,35971,9609,1053,5757
735,293,97,35971,9609,1053,5710
737,299,97,35971,9609,1053,5643
738,299,97,35971,9609,1053,5881
740,295,97,35971,9609,1053,5643
742,303,98,35970,9609,1053,5772
743,291,98,35971,9609,1053,5616
745,294,98,35972,9609,1053,5628
747,298,98,35972,9609,1054,5823
748,304,98,35973,9609,1054,5850
750,298,98,35975,9625,1054,5843
751,292,98,35974,9609,1052,5503
753,301,98,35974,9609,1054,5811
755,297,98,35972,9609,1054,5679
756,292,98,35971,9609,1052,5632
758,292,98,35970,9609,1054,5710
760,313,98,35970,9609,1054,5913
761,301,98,35969,9609,1053,5847
763,297,98,35968,9609,1052,5761
765,306,98,35967,9609,1053,5835
766,299,98,35966,9609,1054,5741
768,302,98,35964,9609,1054,5914
769,297,99,35964,9609,1053,5694
771,298,99,35963,9609,1054,5768
773,256,99,35962,9609,1053,5874
774,295,99,35962,9617,1053,5655
776,290,99,35960,9609,1053,5710
778,309,99,35959,9609,1053,5866
779,307,99,35958,9609,1054,5807
781,303,99,35957,9609,1054,5757
783,297,99,35956,9609,1054,5788
784,294,99,35956,9609,1053,5749
786,310,99,35954,9609,1054,5890
788,304,99,35954,9609,1053,5917
789,305,99,35953,9609,1053,5874
791,302,99,35953,9609,1053,5815
793,310,99,35953,9625,1053,5929
794,295,99,35953,9609,1053,5789
796,316,99,35952,9617,1053,5953
797,305,99,35951,9625,1053,5885
799,297,99,35949,9609,1054,5741
801,299,99,35946,9609,1054,5734
802,251,100,35945,9609,1053,5788
804,301,100,35945,9609,1053,5882
806,300,100,35944,9617,1054,5905
807,300,100,35943,9609,1053,5862
809,302,100,35942,9609,1053,5835
811,295,100,35940,9609,1053,5789
812,299,100,35938,9609,1052,5769
814,296,100,35936,9609,1053,5780
815,297,100,35935,9609,1053,5702
817,296,100,35933,9609,1052,5769
819,305,100,35932,9609,1054,5988
820,302,100,35930,9609,1052,5870
822,303,100,35928,9609,1053,5964
824,304,100,35926,9609,1053,5776
825,300,100,35925,9609,1052,5866
827,298,100,35926,9609,1052,5776
829,299,100,35926,9609,1052,5874
830,297,100,35925,9609,1053,5737
832,312,100,35923,9609,1053,6011
834,297,100,35921,9609,1052,5824
835,309,100,35920,9609,1051,6077
837,302,100,35919,9609,1052,5894
838,302,100,35919,9609,1052,5979
840,305,101,35917,9609,1052,5972
842,302,101,35915,9601,1051,5902
843,302,101,35914,9609,1051,5999
845,308,101,35913,9609,1053,5987
847,302,101,35912,9609,1052,5929
848,301,101,35912,9609,1052,5897
850,303,101,35911,9609,1052,5936
852,297,101,35911,9609,1053,5812
853,307,101,35910,9609,1053,5999
855,312,101,35908,9609,1054,6046
857,301,101,35908,9609,1052,5921
858,305,101,35909,9609,1054,5972
860,305,101,35910,9625,1054,5917
861,261,101,35911,9609,1052,6026
863,313,101,35913,9625,1053,6031
865,303,101,35915,9625,1053,5859
866,305,101,35917,9625,1054,6015
868,305,101,35919,9625,1052,5999
870,303,101,35921,9609,1054,5882
871,301,101,35921,9617,1054,5804
873,307,101,35922,9609,1054,5987
875,307,101,35923,9609,1053,5960
876,298,101,35925,9625,1053,5756
878,307,102,35926,9625,1053,5980
