timestamp,pow,traw,tmu,cd,cv,ci
328,279,103,35331,9109,999,5632
330,281,103,35330,9109,1001,5675
332,273,104,35328,9109,1001,5604
333,265,104,35327,9109,1001,5527
335,281,104,35328,9109,1001,5671
336,278,104,35327,9109,1001,5753
338,276,104,35326,9109,1001,5733
340,275,104,35325,9109,1000,5714
341,276,104,35325,9109,1001,5745
343,276,104,35326,9109,1002,5734
345,280,104,35326,9109,1001,5761
346,284,104,35326,9109,1001,5753
348,281,104,35327,9109,1001,5679
350,267,104,35328,9109,1001,5671
351,286,104,35329,9109,1001,5800
353,280,104,35330,9109,1001,5734
354,281,104,35331,9109,1000,5702
356,282,104,35332,9109,1001,5839
358,281,105,35334,9109,1003,5682
359,278,105,35335,9109,1001,5671
361,283,105,35336,9109,1001,5734
363,280,105,35337,9109,1001,5788
364,282,105,35337,9109,1001,5726
366,232,105,35338,9109,1002,5663
368,273,105,35339,9109,1001,5749
369,278,105,35337,9109,1002,5729
371,279,105,35337,9109,1001,5812
373,278,105,35336,9109,1002,5640
374,278,105,35336,9109,1000,5788
376,287,105,35333,9109,1002,5851
377,286,105,35332,9109,1002,5835
379,287,105,35332,9109,1003,5893
381,286,105,35332,9125,1001,5835
382,270,105,35332,9109,1000,5608
384,280,106,35332,9109,1001,5843
386,288,106,35330,9109,1001,5745
387,277,106,35329,9109,1002,5827
389,283,106,35328,9109,1001,5823
391,288,106,35327,9109,1001,5820
392,289,106,35326,9109,1001,5831
394,286,106,35325,9109,1001,5835
396,281,106,35325,9109,1001,5683
397,279,106,35326,9109,1001,5761
399,287,106,35326,9109,1001,5847
400,277,106,35326,9125,1002,5695
402,281,106,35327,9109,1001,5734
404,290,106,35326,9109,1001,5823
405,286,106,35323,9109,1001,5819
407,281,106,35319,9109,999,5800
409,282,106,35318,9125,1002,5761
410,284,107,35318,9125,1001,5898
412,289,107,35318,9109,1001,5799
414,285,107,35316,9109,1000,5862
415,285,107,35316,9117,1001,5796
417,288,107,35316,9117,1000,5866
419,282,107,35316,9109,1000,5788
420,285,107,35316,9109,1001,5816
422,290,107,35315,9109,1001,5827
423,276,107,35314,9109,1002,5734
425,287,107,35312,9109,1000,5843
427,288,107,35310,9109,1000,5843
428,285,107,35309,9125,1001,5765
430,284,107,35309,9109,1002,5866
432,288,107,35310,9109,1000,5898
433,286,107,35311,9109,1001,5796
435,283,107,35310,9109,1000,5870
437,286,108,35309,9109,1000,6030
438,282,108,35309,9109,1000,5854
440,289,108,35308,9109,1001,5878
442,298,108,35307,9109,1000,5960
443,285,108,35307,9125,1001,5878
445,297,108,35307,9109,1000,5909
446,292,108,35307,9109,1001,5979
448,287,108,35307,9117,1000,5866
450,290,108,35305,9109,1001,5871
451,286,108,35304,9109,1001,5858
453,289,108,35304,9109,1002,5894
455,279,108,35302,9109,1000,5691
456,286,108,35301,9109,1000,5905
458,290,108,35300,9109,1001,5824
460,288,108,35299,9109,1000,5862
461,291,108,35298,9109,1000,5925
463,289,108,35296,9109,1001,5980
464,284,109,35295,9109,1001,5890
466,281,109,35295,9109,1001,5698
468,285,109,35294,9125,1001,5839
469,292,109,35293,9125,1001,5875
471,278,109,35292,9125,1001,5789
473,294,109,35292,9125,1000,5941
474,289,109,35292,9125,1001,5917
476,292,109,35293,9125,1001,5956
478,286,109,35294,9109,1003,5921
479,288,109,35296,9109,1001,5906
481,287,109,35297,9125,1003,5851
483,290,109,35299,9125,1001,5944
484,291,109,35300,9117,1001,5972
486,295,109,35301,9125,1002,5968
487,290,109,35302,9125,1000,5979
489,290,109,35304,9125,1002,5956
491,288,109,35305,9109,1002,5952
492,283,109,35305,9109,1000,5890
494,289,109,35307,9125,1002,6014
496,295,110,35307,9125,1001,6057
497,286,110,35306,9125,1001,5909
499,286,110,35307,9125,1001,5944
501,291,110,35306,9125,1002,6023
502,287,110,35307,9125,1002,5948
504,294,110,35307,9125,1000,5983
506,290,110,35306,9125,1002,5932
507,284,110,35306,9125,1001,5851
509,292,110,35305,9117,1001,5952
510,288,110,35303,9125,1003,5886
512,293,110,35303,9125,1001,5999
514,288,110,35302,9125,1001,5968
515,294,110,35302,9109,1001,5968
517,296,110,35302,9125,1001,5987
519,292,110,35302,9125,1001,5999
520,301,110,35300,9125,1001,6085
522,295,110,35298,9125,1001,5956
524,296,110,35296,9125,1001,6038
525,294,110,35294,9109,1000,5933
527,295,110,35293,9125,1000,6081
528,289,111,35291,9109,1001,5921
530,288,111,35289,9109,1000,5984
532,289,111,35288,9125,1000,5968
533,290,111,35287,9109,1001,5980
535,294,111,35285,9109,1001,6062
537,295,111,35284,9125,1002,5968
538,298,111,35284,9109,1000,6117
540,289,111,35283,9125,1001,5881
542,291,111,35281,9125,1000,6003
543,292,111,35281,9109,1001,5968
545,286,111,35279,9109,1000,5815
547,298,111,35278,9109,1001,6003
548,295,111,35278,9125,1001,6003
550,292,111,35277,9109,1000,5862
551,291,111,35275,9125,1000,5968
553,289,111,35275,9125,1000,5925
555,293,111,35274,9125,1001,5937
556,297,111,35274,9125,1003,6015
558,296,111,35274,9125,1002,6034
560,298,111,35274,9125,1001,6081
561,290,112,35275,9125,1003,6077
563,304,112,35275,9125,1001,6171
565,297,112,35274,9109,1000,6038
566,296,112,35273,9125,1000,6066
568,300,112,35272,9125,1001,6105
570,293,112,35271,9125,1001,6007
571,295,112,35271,9125,1001,6105
573,290,112,35271,9125,1001,6054
574,288,112,35271,9125,1001,6034
576,290,112,35271,9125,1001,5905
578,295,112,35270,9109,999,6058
579,287,112,35270,9125,1000,6062
581,300,112,35270,9125,1001,6058
583,299,112,35270,9125,1001,6070
584,295,112,35268,9125,1002,6128
586,296,112,35266,9125,1002,6085
588,293,112,35265,9125,1001,6050
589,292,112,35264,9125,1001,6073
591,299,112,35265,9125,1002,6113
592,291,112,35266,9125,1002,6054
594,295,112,35266,9125,1002,6065
596,302,113,35266,9125,1001,6124
597,294,113,35265,9125,1001,6218
599,300,113,35264,9125,1002,6100
601,295,113,35264,9125,1002,6027
602,295,113,35265,9125,1000,6026
604,297,113,35266,9140,1003,6074
606,299,113,35267,9125,1001,6128
607,299,113,35267,9125,1002,6202
609,289,113,35267,9125,1001,6096
611,297,113,35268,9125,1001,6019
612,292,113,35269,9125,1002,6065
614,289,113,35268,9125,1001,5988
615,292,113,35267,9125,1000,6077
617,294,113,35267,9125,1002,6183
619,289,113,35266,9125,1000,5995
620,292,113,35264,9125,1001,6175
622,285,113,35264,9125,1000,5996
624,296,113,35266,9125,1000,6100
625,302,113,35265,9125,1000,6202
627,300,114,35264,9125,1003,6171
629,297,114,35264,9132,1003,6065
630,299,114,35263,9125,999,6065
632,293,114,35261,9125,1001,6128
634,295,114,35260,9125,1001,6124
635,292,114,35257,9125,1000,6003
637,296,114,35256,9125,1000,6128
638,299,114,35254,9125,1001,6112
640,299,114,35253,9125,1000,6113
642,294,114,35252,9125,1001,6178
643,299,114,35251,9125,1000,6190
645,302,114,35251,9132,1002,6152
647,298,114,35250,9140,1001,6218
648,296,114,35250,9125,1000,6085
650,301,114,35248,9125,1001,6128
652,305,114,35248,9125,1001,6132
653,295,114,35247,9125,1001,6022
655,302,114,35247,9125,1002,6202
657,304,114,35246,9132,1000,6143
658,294,114,35247,9125,1000,6124
660,296,114,35247,9125,1002,6186
661,300,114,35248,9140,1002,6174
663,294,114,35249,9140,1001,6073
665,290,114,35251,9140,1003,6057
666,300,114,35252,9125,1001,6178
668,308,114,35254,9140,1002,6292
670,296,114,35254,9125,1000,6167
671,305,114,35254,9125,1002,6159
673,297,114,35253,9125,1001,6202
675,301,114,35253,9125,1002,6163
676,298,114,35252,9125,1000,6120
678,297,114,35252,9125,1001,6167
679,297,115,35252,9132,1001,6124
681,298,115,35251,9125,1001,6081
683,292,115,35250,9125,1000,6023
684,289,115,35249,9125,1001,6081
686,299,115,35248,9125,1000,6120
688,291,115,35247,9125,1001,6074
689,298,115,35245,9125,1000,6167
